Time	CPG Speed 2	Perc. Position	Range of Motion 2	
0.10368	-0.058	-0.05014381	-0.06	
0.10386	-0.058	-0.05014392	-0.06	
0.10404	-0.058	-0.05014403	-0.06	
0.10422	-0.058	-0.05014414	-0.06	
0.1044	-0.058	-0.05014426	-0.06	
0.10458	-0.058	-0.05014437	-0.06	
0.10476	-0.058	-0.05014448	-0.06	
0.10494	-0.058	-0.05014459	-0.06	
0.10512	-0.058	-0.0501447	-0.06	
0.1053	-0.058	-0.05014481	-0.06	
0.10548	-0.058	-0.05014492	-0.06	
0.10566	-0.058	-0.05014503	-0.06	
0.10584	-0.058	-0.05014514	-0.06	
0.10602	-0.058	-0.05014525	-0.06	
0.1062	-0.058	-0.05014536	-0.06	
0.10638	-0.058	-0.05014547	-0.06	
0.10656	-0.058	-0.05014557	-0.06	
0.10674	-0.058	-0.05014569	-0.06	
0.10692	-0.058	-0.05014579	-0.06	
0.1071	-0.058	-0.0501459	-0.06	
0.10728	-0.058	-0.05014601	-0.06	
0.10746	-0.058	-0.05014611	-0.06	
0.10764	-0.058	-0.05014622	-0.06	
0.10782	-0.058	-0.05014633	-0.06	
0.108	-0.058	-0.05014644	-0.06	
0.10818	-0.058	-0.05014654	-0.06	
0.10836	-0.058	-0.05014665	-0.06	
0.10854	-0.058	-0.05014676	-0.06	
0.10872	-0.058	-0.05014686	-0.06	
0.1089	-0.058	-0.05014697	-0.06	
0.10908	-0.058	-0.05014708	-0.06	
0.10926	-0.058	-0.05014718	-0.06	
0.10944	-0.058	-0.05014728	-0.06	
0.10962	-0.058	-0.05014739	-0.06	
0.1098	-0.058	-0.0501475	-0.06	
0.10998	-0.058	-0.0501476	-0.06	
0.11016	-0.058	-0.0501477	-0.06	
0.11034	-0.058	-0.05014781	-0.06	
0.11052	-0.058	-0.05014791	-0.06	
0.1107	-0.058	-0.05014801	-0.06	
0.11088	-0.058	-0.05014812	-0.06	
0.11106	-0.058	-0.05014822	-0.06	
0.11124	-0.058	-0.05014832	-0.06	
0.11142	-0.058	-0.05014843	-0.06	
0.1116	-0.058	-0.05014853	-0.06	
0.11178	-0.058	-0.05014863	-0.06	
0.11196	-0.058	-0.05014873	-0.06	
0.11214	-0.058	-0.05014884	-0.06	
0.11232	-0.058	-0.05014894	-0.06	
0.1125	-0.058	-0.05014904	-0.06	
0.11268	-0.058	-0.05014914	-0.06	
0.11286	-0.058	-0.05014924	-0.06	
0.11304	-0.058	-0.05014934	-0.06	
0.11322	-0.058	-0.05014944	-0.06	
0.1134	-0.058	-0.05014954	-0.06	
0.11358	-0.058	-0.05014964	-0.06	
0.11376	-0.058	-0.05014974	-0.06	
0.11394	-0.058	-0.05014984	-0.06	
0.11412	-0.058	-0.05014994	-0.06	
0.1143	-0.058	-0.05015004	-0.06	
0.11448	-0.058	-0.05015014	-0.06	
0.11466	-0.058	-0.05015024	-0.06	
0.11484	-0.058	-0.05015034	-0.06	
0.11502	-0.058	-0.05015044	-0.06	
0.1152	-0.058	-0.05015054	-0.06	
0.11538	-0.058	-0.05015063	-0.06	
0.11556	-0.058	-0.05015073	-0.06	
0.11574	-0.058	-0.05015083	-0.06	
0.11592	-0.058	-0.05015093	-0.06	
0.1161	-0.058	-0.05015102	-0.06	
0.11628	-0.058	-0.05015112	-0.06	
0.11646	-0.058	-0.05015122	-0.06	
0.11664	-0.058	-0.05015131	-0.06	
0.11682	-0.058	-0.05015141	-0.06	
0.117	-0.058	-0.0501515	-0.06	
0.11718	-0.058	-0.0501516	-0.06	
0.11736	-0.058	-0.0501517	-0.06	
0.11754	-0.058	-0.05015179	-0.06	
0.11772	-0.058	-0.05015189	-0.06	
0.1179	-0.058	-0.05015198	-0.06	
0.11808	-0.058	-0.05015208	-0.06	
0.11826	-0.058	-0.05015217	-0.06	
0.11844	-0.058	-0.05015226	-0.06	
0.11862	-0.058	-0.05015236	-0.06	
0.1188	-0.058	-0.05015245	-0.06	
0.11898	-0.058	-0.05015255	-0.06	
0.11916	-0.058	-0.05015264	-0.06	
0.11934	-0.058	-0.05015273	-0.06	
0.11952	-0.058	-0.05015283	-0.06	
0.1197	-0.058	-0.05015292	-0.06	
0.11988	-0.058	-0.05015301	-0.06	
0.12006	-0.058	-0.05015311	-0.06	
0.12024	-0.058	-0.0501532	-0.06	
0.12042	-0.058	-0.05015329	-0.06	
0.1206	-0.058	-0.05015338	-0.06	
0.12078	-0.058	-0.05015347	-0.06	
0.12096	-0.058	-0.05015356	-0.06	
0.12114	-0.058	-0.05015365	-0.06	
0.12132	-0.058	-0.05015375	-0.06	
0.1215	-0.058	-0.05015384	-0.06	
0.12168	-0.058	-0.05015393	-0.06	
0.12186	-0.058	-0.05015402	-0.06	
0.12204	-0.058	-0.05015411	-0.06	
0.12222	-0.058	-0.0501542	-0.06	
0.1224	-0.058	-0.05015429	-0.06	
0.12258	-0.058	-0.05015438	-0.06	
0.12276	-0.058	-0.05015447	-0.06	
0.12294	-0.058	-0.05015456	-0.06	
0.12312	-0.058	-0.05015464	-0.06	
0.1233	-0.058	-0.05015473	-0.06	
0.12348	-0.058	-0.05015482	-0.06	
0.12366	-0.058	-0.05015491	-0.06	
0.12384	-0.058	-0.050155	-0.06	
0.12402	-0.058	-0.05015508	-0.06	
0.1242	-0.058	-0.05015517	-0.06	
0.12438	-0.058	-0.05015526	-0.06	
0.12456	-0.058	-0.05015535	-0.06	
0.12474	-0.058	-0.05015543	-0.06	
0.12492	-0.058	-0.05015552	-0.06	
0.1251	-0.058	-0.05015561	-0.06	
0.12528	-0.058	-0.05015569	-0.06	
0.12546	-0.058	-0.05015578	-0.06	
0.12564	-0.058	-0.05015586	-0.06	
0.12582	-0.058	-0.05015595	-0.06	
0.126	-0.058	-0.05015603	-0.06	
0.12618	-0.058	-0.05015612	-0.06	
0.12636	-0.058	-0.0501562	-0.06	
0.12654	-0.058	-0.05015629	-0.06	
0.12672	-0.058	-0.05015637	-0.06	
0.1269	-0.058	-0.05015646	-0.06	
0.12708	-0.058	-0.05015654	-0.06	
0.12726	-0.058	-0.05015662	-0.06	
0.12744	-0.058	-0.05015671	-0.06	
0.12762	-0.058	-0.05015679	-0.06	
0.1278	-0.058	-0.05015687	-0.06	
0.12798	-0.058	-0.05015695	-0.06	
0.12816	-0.058	-0.05015704	-0.06	
0.12834	-0.058	-0.05015712	-0.06	
0.12852	-0.058	-0.0501572	-0.06	
0.1287	-0.058	-0.05015728	-0.06	
0.12888	-0.058	-0.05015736	-0.06	
0.12906	-0.058	-0.05015745	-0.06	
0.12924	-0.058	-0.05015753	-0.06	
0.12942	-0.058	-0.05015761	-0.06	
0.1296	-0.058	-0.05015769	-0.06	
0.12978	-0.058	-0.05015777	-0.06	
0.12996	-0.058	-0.05015785	-0.06	
0.13014	-0.058	-0.05015793	-0.06	
0.13032	-0.058	-0.05015801	-0.06	
0.1305	-0.058	-0.05015809	-0.06	
0.13068	-0.058	-0.05015817	-0.06	
0.13086	-0.058	-0.05015825	-0.06	
0.13104	-0.058	-0.05015833	-0.06	
0.13122	-0.058	-0.0501584	-0.06	
0.1314	-0.058	-0.05015848	-0.06	
0.13158	-0.058	-0.05015856	-0.06	
0.13176	-0.058	-0.05015864	-0.06	
0.13194	-0.058	-0.05015872	-0.06	
0.13212	-0.058	-0.05015879	-0.06	
0.1323	-0.058	-0.05015887	-0.06	
0.13248	-0.058	-0.05015895	-0.06	
0.13266	-0.058	-0.05015903	-0.06	
0.13284	-0.058	-0.0501591	-0.06	
0.13302	-0.058	-0.05015918	-0.06	
0.1332	-0.058	-0.05015926	-0.06	
0.13338	-0.058	-0.05015933	-0.06	
0.13356	-0.058	-0.05015941	-0.06	
0.13374	-0.058	-0.05015948	-0.06	
0.13392	-0.058	-0.05015956	-0.06	
0.1341	-0.058	-0.05015963	-0.06	
0.13428	-0.058	-0.05015971	-0.06	
0.13446	-0.058	-0.05015978	-0.06	
0.13464	-0.058	-0.05015986	-0.06	
0.13482	-0.058	-0.05015993	-0.06	
0.135	-0.058	-0.05016001	-0.06	
0.13518	-0.058	-0.05016008	-0.06	
0.13536	-0.058	-0.05016015	-0.06	
0.13554	-0.058	-0.05016023	-0.06	
0.13572	-0.058	-0.0501603	-0.06	
0.1359	-0.058	-0.05016037	-0.06	
0.13608	-0.058	-0.05016044	-0.06	
0.13626	-0.058	-0.05016052	-0.06	
0.13644	-0.058	-0.05016059	-0.06	
0.13662	-0.058	-0.05016066	-0.06	
0.1368	-0.058	-0.05016073	-0.06	
0.13698	-0.058	-0.0501608	-0.06	
0.13716	-0.058	-0.05016087	-0.06	
0.13734	-0.058	-0.05016094	-0.06	
0.13752	-0.058	-0.05016102	-0.06	
0.1377	-0.058	-0.05016109	-0.06	
0.13788	-0.058	-0.05016116	-0.06	
0.13806	-0.058	-0.05016122	-0.06	
0.13824	-0.058	-0.05016129	-0.06	
0.13842	-0.058	-0.05016137	-0.06	
0.1386	-0.058	-0.05016143	-0.06	
0.13878	-0.058	-0.0501615	-0.06	
0.13896	-0.058	-0.05016157	-0.06	
0.13914	-0.058	-0.05016164	-0.06	
0.13932	-0.058	-0.05016171	-0.06	
0.1395	-0.058	-0.05016178	-0.06	
0.13968	-0.058	-0.05016185	-0.06	
0.13986	-0.058	-0.05016191	-0.06	
0.14004	-0.058	-0.05016198	-0.06	
0.14022	-0.058	-0.05016205	-0.06	
0.1404	-0.058	-0.05016211	-0.06	
0.14058	-0.058	-0.05016218	-0.06	
0.14076	-0.058	-0.05016225	-0.06	
0.14094	-0.058	-0.05016231	-0.06	
0.14112	-0.058	-0.05016238	-0.06	
0.1413	-0.058	-0.05016245	-0.06	
0.14148	-0.058	-0.05016251	-0.06	
0.14166	-0.058	-0.05016258	-0.06	
0.14184	-0.058	-0.05016264	-0.06	
0.14202	-0.058	-0.05016271	-0.06	
0.1422	-0.058	-0.05016277	-0.06	
0.14238	-0.058	-0.05016283	-0.06	
0.14256	-0.058	-0.0501629	-0.06	
0.14274	-0.058	-0.05016296	-0.06	
0.14292	-0.058	-0.05016303	-0.06	
0.1431	-0.058	-0.05016309	-0.06	
0.14328	-0.058	-0.05016315	-0.06	
0.14346	-0.058	-0.05016321	-0.06	
0.14364	-0.058	-0.05016328	-0.06	
0.14382	-0.058	-0.05016334	-0.06	
0.144	-0.058	-0.0501634	-0.06	
0.14418	-0.058	-0.05016346	-0.06	
0.14436	-0.058	-0.05016353	-0.06	
0.14454	-0.058	-0.05016359	-0.06	
0.14472	-0.058	-0.05016365	-0.06	
0.1449	-0.058	-0.05016371	-0.06	
0.14508	-0.058	-0.05016377	-0.06	
0.14526	-0.058	-0.05016383	-0.06	
0.14544	-0.058	-0.05016389	-0.06	
0.14562	-0.058	-0.05016395	-0.06	
0.1458	-0.058	-0.05016401	-0.06	
0.14598	-0.058	-0.05016407	-0.06	
0.14616	-0.058	-0.05016413	-0.06	
0.14634	-0.058	-0.05016419	-0.06	
0.14652	-0.058	-0.05016425	-0.06	
0.1467	-0.058	-0.0501643	-0.06	
0.14688	-0.058	-0.05016436	-0.06	
0.14706	-0.058	-0.05016442	-0.06	
0.14724	-0.058	-0.05016448	-0.06	
0.14742	-0.058	-0.05016454	-0.06	
0.1476	-0.058	-0.05016459	-0.06	
0.14778	-0.058	-0.05016465	-0.06	
0.14796	-0.058	-0.05016471	-0.06	
0.14814	-0.058	-0.05016476	-0.06	
0.14832	-0.058	-0.05016482	-0.06	
0.1485	-0.058	-0.05016487	-0.06	
0.14868	-0.058	-0.05016493	-0.06	
0.14886	-0.058	-0.05016499	-0.06	
0.14904	-0.058	-0.05016504	-0.06	
0.14922	-0.058	-0.0501651	-0.06	
0.1494	-0.058	-0.05016515	-0.06	
0.14958	-0.058	-0.05016521	-0.06	
0.14976	-0.058	-0.05016526	-0.06	
0.14994	-0.058	-0.05016531	-0.06	
0.15012	-0.058	-0.05016537	-0.06	
0.1503	-0.058	-0.05016542	-0.06	
0.15048	-0.058	-0.05016547	-0.06	
0.15066	-0.058	-0.05016553	-0.06	
0.15084	-0.058	-0.05016558	-0.06	
0.15102	-0.058	-0.05016563	-0.06	
0.1512	-0.058	-0.05016569	-0.06	
0.15138	-0.058	-0.05016574	-0.06	
0.15156	-0.058	-0.05016579	-0.06	
0.15174	-0.058	-0.05016584	-0.06	
0.15192	-0.058	-0.05016589	-0.06	
0.1521	-0.058	-0.05016594	-0.06	
0.15228	-0.058	-0.050166	-0.06	
0.15246	-0.058	-0.05016604	-0.06	
0.15264	-0.058	-0.0501661	-0.06	
0.15282	-0.058	-0.05016614	-0.06	
0.153	-0.058	-0.05016619	-0.06	
0.15318	-0.058	-0.05016625	-0.06	
0.15336	-0.058	-0.05016629	-0.06	
0.15354	-0.058	-0.05016634	-0.06	
0.15372	-0.058	-0.05016639	-0.06	
0.1539	-0.058	-0.05016644	-0.06	
0.15408	-0.058	-0.05016649	-0.06	
0.15426	-0.058	-0.05016654	-0.06	
0.15444	-0.058	-0.05016658	-0.06	
0.15462	-0.058	-0.05016663	-0.06	
0.1548	-0.058	-0.05016668	-0.06	
0.15498	-0.058	-0.05016673	-0.06	
0.15516	-0.058	-0.05016677	-0.06	
0.15534	-0.058	-0.05016682	-0.06	
0.15552	-0.058	-0.05016686	-0.06	
0.1557	-0.058	-0.05016691	-0.06	
0.15588	-0.058	-0.05016696	-0.06	
0.15606	-0.058	-0.050167	-0.06	
0.15624	-0.058	-0.05016705	-0.06	
0.15642	-0.058	-0.05016709	-0.06	
0.1566	-0.058	-0.05016714	-0.06	
0.15678	-0.058	-0.05016718	-0.06	
0.15696	-0.058	-0.05016723	-0.06	
0.15714	-0.058	-0.05016727	-0.06	
0.15732	-0.058	-0.05016731	-0.06	
0.1575	-0.058	-0.05016736	-0.06	
0.15768	-0.058	-0.0501674	-0.06	
0.15786	-0.058	-0.05016744	-0.06	
0.15804	-0.058	-0.05016748	-0.06	
0.15822	-0.058	-0.05016752	-0.06	
0.1584	-0.058	-0.05016757	-0.06	
0.15858	-0.058	-0.05016761	-0.06	
0.15876	-0.058	-0.05016765	-0.06	
0.15894	-0.058	-0.05016769	-0.06	
0.15912	-0.058	-0.05016773	-0.06	
0.1593	-0.058	-0.05016777	-0.06	
0.15948	-0.058	-0.05016781	-0.06	
0.15966	-0.058	-0.05016785	-0.06	
0.15984	-0.058	-0.05016789	-0.06	
0.16002	-0.058	-0.05016793	-0.06	
0.1602	-0.058	-0.05016797	-0.06	
0.16038	-0.058	-0.05016801	-0.06	
0.16056	-0.058	-0.05016805	-0.06	
0.16074	-0.058	-0.05016809	-0.06	
0.16092	-0.058	-0.05016813	-0.06	
0.1611	-0.058	-0.05016816	-0.06	
0.16128	-0.058	-0.0501682	-0.06	
0.16146	-0.058	-0.05016824	-0.06	
0.16164	-0.058	-0.05016828	-0.06	
0.16182	-0.058	-0.05016831	-0.06	
0.162	-0.058	-0.05016835	-0.06	
0.16218	-0.058	-0.05016838	-0.06	
0.16236	-0.058	-0.05016842	-0.06	
0.16254	-0.058	-0.05016845	-0.06	
0.16272	-0.058	-0.05016849	-0.06	
0.1629	-0.058	-0.05016853	-0.06	
0.16308	-0.058	-0.05016856	-0.06	
0.16326	-0.058	-0.0501686	-0.06	
0.16344	-0.058	-0.05016863	-0.06	
0.16362	-0.058	-0.05016866	-0.06	
0.1638	-0.058	-0.0501687	-0.06	
0.16398	-0.058	-0.05016873	-0.06	
0.16416	-0.058	-0.05016876	-0.06	
0.16434	-0.058	-0.0501688	-0.06	
0.16452	-0.058	-0.05016883	-0.06	
0.1647	-0.058	-0.05016886	-0.06	
0.16488	-0.058	-0.05016889	-0.06	
0.16506	-0.058	-0.05016893	-0.06	
0.16524	-0.058	-0.05016896	-0.06	
0.16542	-0.058	-0.05016899	-0.06	
0.1656	-0.058	-0.05016902	-0.06	
0.16578	-0.058	-0.05016905	-0.06	
0.16596	-0.058	-0.05016908	-0.06	
0.16614	-0.058	-0.05016911	-0.06	
0.16632	-0.058	-0.05016914	-0.06	
0.1665	-0.058	-0.05016917	-0.06	
0.16668	-0.058	-0.0501692	-0.06	
0.16686	-0.058	-0.05016923	-0.06	
0.16704	-0.058	-0.05016926	-0.06	
0.16722	-0.058	-0.05016929	-0.06	
0.1674	-0.058	-0.05016932	-0.06	
0.16758	-0.058	-0.05016934	-0.06	
0.16776	-0.058	-0.05016937	-0.06	
0.16794	-0.058	-0.0501694	-0.06	
0.16812	-0.058	-0.05016942	-0.06	
0.1683	-0.058	-0.05016945	-0.06	
0.16848	-0.058	-0.05016948	-0.06	
0.16866	-0.058	-0.0501695	-0.06	
0.16884	-0.058	-0.05016953	-0.06	
0.16902	-0.058	-0.05016955	-0.06	
0.1692	-0.058	-0.05016958	-0.06	
0.16938	-0.058	-0.05016961	-0.06	
0.16956	-0.058	-0.05016963	-0.06	
0.16974	-0.058	-0.05016965	-0.06	
0.16992	-0.058	-0.05016968	-0.06	
0.1701	-0.058	-0.0501697	-0.06	
0.17028	-0.058	-0.05016972	-0.06	
0.17046	-0.058	-0.05016975	-0.06	
0.17064	-0.058	-0.05016977	-0.06	
0.17082	-0.058	-0.05016979	-0.06	
0.171	-0.058	-0.05016981	-0.06	
0.17118	-0.058	-0.05016984	-0.06	
0.17136	-0.058	-0.05016986	-0.06	
0.17154	-0.058	-0.05016988	-0.06	
0.17172	-0.058	-0.0501699	-0.06	
0.1719	-0.058	-0.05016992	-0.06	
0.17208	-0.058	-0.05016994	-0.06	
0.17226	-0.058	-0.05016996	-0.06	
0.17244	-0.058	-0.05016998	-0.06	
0.17262	-0.058	-0.05017	-0.06	
0.1728	-0.058	-0.05017002	-0.06	
0.17298	-0.058	-0.05017004	-0.06	
0.17316	-0.058	-0.05017006	-0.06	
0.17334	-0.058	-0.05017008	-0.06	
0.17352	-0.058	-0.0501701	-0.06	
0.1737	-0.058	-0.05017011	-0.06	
0.17388	-0.058	-0.05017013	-0.06	
0.17406	-0.058	-0.05017015	-0.06	
0.17424	-0.058	-0.05017017	-0.06	
0.17442	-0.058	-0.05017018	-0.06	
0.1746	-0.058	-0.0501702	-0.06	
0.17478	-0.058	-0.05017022	-0.06	
0.17496	-0.058	-0.05017024	-0.06	
0.17514	-0.058	-0.05017025	-0.06	
0.17532	-0.058	-0.05017027	-0.06	
0.1755	-0.058	-0.05017028	-0.06	
0.17568	-0.058	-0.0501703	-0.06	
0.17586	-0.058	-0.05017031	-0.06	
0.17604	-0.058	-0.05017033	-0.06	
0.17622	-0.058	-0.05017034	-0.06	
0.1764	-0.058	-0.05017036	-0.06	
0.17658	-0.058	-0.05017037	-0.06	
0.17676	-0.058	-0.05017038	-0.06	
0.17694	-0.058	-0.0501704	-0.06	
0.17712	-0.058	-0.05017041	-0.06	
0.1773	-0.058	-0.05017043	-0.06	
0.17748	-0.058	-0.05017044	-0.06	
0.17766	-0.058	-0.05017045	-0.06	
0.17784	-0.058	-0.05017046	-0.06	
0.17802	-0.058	-0.05017047	-0.06	
0.1782	-0.058	-0.05017048	-0.06	
0.17838	-0.058	-0.0501705	-0.06	
0.17856	-0.058	-0.05017051	-0.06	
0.17874	-0.058	-0.05017052	-0.06	
0.17892	-0.058	-0.05017053	-0.06	
0.1791	-0.058	-0.05017054	-0.06	
0.17928	-0.058	-0.05017055	-0.06	
0.17946	-0.058	-0.05017056	-0.06	
0.17964	-0.058	-0.05017057	-0.06	
0.17982	-0.058	-0.05017058	-0.06	
0.18	-0.058	-0.05017059	-0.06	
0.18018	-0.058	-0.0501706	-0.06	
0.18036	-0.058	-0.05017061	-0.06	
0.18054	-0.058	-0.05017062	-0.06	
0.18072	-0.058	-0.05017062	-0.06	
0.1809	-0.058	-0.05017063	-0.06	
0.18108	-0.058	-0.05017064	-0.06	
0.18126	-0.058	-0.05017065	-0.06	
0.18144	-0.058	-0.05017065	-0.06	
0.18162	-0.058	-0.05017066	-0.06	
0.1818	-0.058	-0.05017067	-0.06	
0.18198	-0.058	-0.05017067	-0.06	
0.18216	-0.058	-0.05017068	-0.06	
0.18234	-0.058	-0.05017068	-0.06	
0.18252	-0.058	-0.05017069	-0.06	
0.1827	-0.058	-0.05017069	-0.06	
0.18288	-0.058	-0.0501707	-0.06	
0.18306	-0.058	-0.0501707	-0.06	
0.18324	-0.058	-0.05017071	-0.06	
0.18342	-0.058	-0.05017071	-0.06	
0.1836	-0.058	-0.05017072	-0.06	
0.18378	-0.058	-0.05017072	-0.06	
0.18396	-0.058	-0.05017072	-0.06	
0.18414	-0.058	-0.05017073	-0.06	
0.18432	-0.058	-0.05017073	-0.06	
0.1845	-0.058	-0.05017073	-0.06	
0.18468	-0.058	-0.05017073	-0.06	
0.18486	-0.058	-0.05017073	-0.06	
0.18504	-0.058	-0.05017074	-0.06	
0.18522	-0.058	-0.05017074	-0.06	
0.1854	-0.058	-0.05017074	-0.06	
0.18558	-0.058	-0.05017074	-0.06	
0.18576	-0.058	-0.05017074	-0.06	
0.18594	-0.058	-0.05017074	-0.06	
0.18612	-0.058	-0.05017074	-0.06	
0.1863	-0.058	-0.05017074	-0.06	
0.18648	-0.058	-0.05017074	-0.06	
0.18666	-0.058	-0.05017074	-0.06	
0.18684	-0.058	-0.05017074	-0.06	
0.18702	-0.058	-0.05017073	-0.06	
0.1872	-0.058	-0.05017073	-0.06	
0.18738	-0.058	-0.05017073	-0.06	
0.18756	-0.058	-0.05017073	-0.06	
0.18774	-0.058	-0.05017073	-0.06	
0.18792	-0.058	-0.05017072	-0.06	
0.1881	-0.058	-0.05017072	-0.06	
0.18828	-0.058	-0.05017072	-0.06	
0.18846	-0.058	-0.05017072	-0.06	
0.18864	-0.058	-0.05017071	-0.06	
0.18882	-0.058	-0.0501707	-0.06	
0.189	-0.058	-0.0501707	-0.06	
0.18918	-0.058	-0.0501707	-0.06	
0.18936	-0.058	-0.05017069	-0.06	
0.18954	-0.058	-0.05017069	-0.06	
0.18972	-0.058	-0.05017068	-0.06	
0.1899	-0.058	-0.05017067	-0.06	
0.19008	-0.058	-0.05017067	-0.06	
0.19026	-0.058	-0.05017066	-0.06	
0.19044	-0.058	-0.05017065	-0.06	
0.19062	-0.058	-0.05017065	-0.06	
0.1908	-0.058	-0.05017064	-0.06	
0.19098	-0.058	-0.05017063	-0.06	
0.19116	-0.058	-0.05017062	-0.06	
0.19134	-0.058	-0.05017062	-0.06	
0.19152	-0.058	-0.05017061	-0.06	
0.1917	-0.058	-0.0501706	-0.06	
0.19188	-0.058	-0.05017059	-0.06	
0.19206	-0.058	-0.05017058	-0.06	
0.19224	-0.058	-0.05017057	-0.06	
0.19242	-0.058	-0.05017056	-0.06	
0.1926	-0.058	-0.05017055	-0.06	
0.19278	-0.058	-0.05017054	-0.06	
0.19296	-0.058	-0.05017053	-0.06	
0.19314	-0.058	-0.05017051	-0.06	
0.19332	-0.058	-0.0501705	-0.06	
0.1935	-0.058	-0.05017049	-0.06	
0.19368	-0.058	-0.05017048	-0.06	
0.19386	-0.058	-0.05017047	-0.06	
0.19404	-0.058	-0.05017045	-0.06	
0.19422	-0.058	-0.05017044	-0.06	
0.1944	-0.058	-0.05017043	-0.06	
0.19458	-0.058	-0.05017041	-0.06	
0.19476	-0.058	-0.0501704	-0.06	
0.19494	-0.058	-0.05017038	-0.06	
0.19512	-0.058	-0.05017037	-0.06	
0.1953	-0.058	-0.05017035	-0.06	
0.19548	-0.058	-0.05017034	-0.06	
0.19566	-0.058	-0.05017032	-0.06	
0.19584	-0.058	-0.05017031	-0.06	
0.19602	-0.058	-0.05017029	-0.06	
0.1962	-0.058	-0.05017027	-0.06	
0.19638	-0.058	-0.05017026	-0.06	
0.19656	-0.058	-0.05017024	-0.06	
0.19674	-0.058	-0.05017022	-0.06	
0.19692	-0.058	-0.0501702	-0.06	
0.1971	-0.058	-0.05017018	-0.06	
0.19728	-0.058	-0.05017016	-0.06	
0.19746	-0.058	-0.05017015	-0.06	
0.19764	-0.058	-0.05017013	-0.06	
0.19782	-0.058	-0.05017011	-0.06	
0.198	-0.058	-0.05017009	-0.06	
0.19818	-0.058	-0.05017007	-0.06	
0.19836	-0.058	-0.05017005	-0.06	
0.19854	-0.058	-0.05017003	-0.06	
0.19872	-0.058	-0.05017	-0.06	
0.1989	-0.058	-0.05016998	-0.06	
0.19908	-0.058	-0.05016996	-0.06	
0.19926	-0.058	-0.05016994	-0.06	
0.19944	-0.058	-0.05016991	-0.06	
0.19962	-0.058	-0.05016989	-0.06	
0.1998	-0.058	-0.05016987	-0.06	
0.19998	-0.058	-0.05016985	-0.06	
0.20016	-0.058	-0.05016982	-0.06	
0.20034	-0.058	-0.0501698	-0.06	
0.20052	-0.058	-0.05016977	-0.06	
0.2007	-0.058	-0.05016975	-0.06	
0.20088	-0.058	-0.05016972	-0.06	
0.20106	-0.058	-0.0501697	-0.06	
0.20124	-0.058	-0.05016967	-0.06	
0.20142	-0.058	-0.05016965	-0.06	
0.2016	-0.058	-0.05016962	-0.06	
0.20178	-0.058	-0.05016959	-0.06	
0.20196	-0.058	-0.05016956	-0.06	
0.20214	-0.058	-0.05016954	-0.06	
0.20232	-0.058	-0.05016951	-0.06	
0.2025	-0.058	-0.05016948	-0.06	
0.20268	-0.058	-0.05016945	-0.06	
0.20286	-0.058	-0.05016942	-0.06	
0.20304	-0.058	-0.05016939	-0.06	
0.20322	-0.058	-0.05016936	-0.06	
0.2034	-0.058	-0.05016933	-0.06	
0.20358	-0.058	-0.0501693	-0.06	
0.20376	-0.058	-0.05016927	-0.06	
0.20394	-0.058	-0.05016924	-0.06	
0.20412	-0.058	-0.05016921	-0.06	
0.2043	-0.058	-0.05016918	-0.06	
0.20448	-0.058	-0.05016914	-0.06	
0.20466	-0.058	-0.05016911	-0.06	
0.20484	-0.058	-0.05016908	-0.06	
0.20502	-0.058	-0.05016905	-0.06	
0.2052	-0.058	-0.05016901	-0.06	
0.20538	-0.058	-0.05016898	-0.06	
0.20556	-0.058	-0.05016894	-0.06	
0.20574	-0.058	-0.05016891	-0.06	
0.20592	-0.058	-0.05016888	-0.06	
0.2061	-0.058	-0.05016884	-0.06	
0.20628	-0.058	-0.0501688	-0.06	
0.20646	-0.058	-0.05016877	-0.06	
0.20664	-0.058	-0.05016873	-0.06	
0.20682	-0.058	-0.05016869	-0.06	
0.207	-0.058	-0.05016866	-0.06	
0.20718	-0.058	-0.05016862	-0.06	
0.20736	-0.058	-0.05016858	-0.06	
0.20754	-0.058	-0.05016854	-0.06	
0.20772	-0.058	-0.05016851	-0.06	
0.2079	-0.058	-0.05016847	-0.06	
0.20808	-0.058	-0.05016843	-0.06	
0.20826	-0.058	-0.05016839	-0.06	
0.20844	-0.058	-0.05016835	-0.06	
0.20862	-0.058	-0.05016831	-0.06	
0.2088	-0.058	-0.05016827	-0.06	
0.20898	-0.058	-0.05016823	-0.06	
0.20916	-0.058	-0.05016819	-0.06	
0.20934	-0.058	-0.05016814	-0.06	
0.20952	-0.058	-0.0501681	-0.06	
0.2097	-0.058	-0.05016806	-0.06	
0.20988	-0.058	-0.05016802	-0.06	
0.21006	-0.058	-0.05016797	-0.06	
0.21024	-0.058	-0.05016793	-0.06	
0.21042	-0.058	-0.05016789	-0.06	
0.2106	-0.058	-0.05016784	-0.06	
0.21078	-0.058	-0.0501678	-0.06	
0.21096	-0.058	-0.05016775	-0.06	
0.21114	-0.058	-0.05016771	-0.06	
0.21132	-0.058	-0.05016766	-0.06	
0.2115	-0.058	-0.05016762	-0.06	
0.21168	-0.058	-0.05016757	-0.06	
0.21186	-0.058	-0.05016753	-0.06	
0.21204	-0.058	-0.05016748	-0.06	
0.21222	-0.058	-0.05016743	-0.06	
0.2124	-0.058	-0.05016739	-0.06	
0.21258	-0.058	-0.05016734	-0.06	
0.21276	-0.058	-0.05016729	-0.06	
0.21294	-0.058	-0.05016724	-0.06	
