Time	Input	Mod 1	Mod 2	Mod 3	
1.9702	-0.06	-0.05	-0.05	-0.05	
1.9704	-0.06	-0.05	-0.05	-0.05	
1.9706	-0.06	-0.05	-0.05	-0.05	
1.9708	-0.06	-0.05	-0.05	-0.05	
1.971	-0.06	-0.05	-0.05	-0.05	
1.9712	-0.06	-0.05	-0.05	-0.05	
1.9714	-0.06	-0.05	-0.05	-0.05	
1.9716	-0.06	-0.05	-0.05	-0.05	
1.9718	-0.06	-0.05	-0.05	-0.05	
1.972	-0.06	-0.05	-0.05	-0.05	
1.9722	-0.06	-0.05	-0.05	-0.05	
1.9724	-0.06	-0.05	-0.05	-0.05	
1.9726	-0.06	-0.05	-0.05	-0.05	
1.9728	-0.06	-0.05	-0.05	-0.05	
1.973	-0.06	-0.05	-0.05	-0.05	
1.9732	-0.06	-0.05	-0.05	-0.05	
1.9734	-0.06	-0.05	-0.05	-0.05	
1.9736	-0.06	-0.05	-0.05	-0.05	
1.9738	-0.06	-0.05	-0.05	-0.05	
1.974	-0.06	-0.05	-0.05	-0.05	
1.9742	-0.06	-0.05	-0.05	-0.05	
1.9744	-0.06	-0.05	-0.05	-0.05	
1.9746	-0.06	-0.05	-0.05	-0.05	
1.9748	-0.06	-0.05	-0.05	-0.05	
1.975	-0.06	-0.05	-0.05	-0.05	
1.9752	-0.06	-0.05	-0.05	-0.05	
1.9754	-0.06	-0.05	-0.05	-0.05	
1.9756	-0.06	-0.05	-0.05	-0.05	
1.9758	-0.06	-0.05	-0.05	-0.05	
1.976	-0.06	-0.05	-0.05	-0.05	
1.9762	-0.06	-0.05	-0.05	-0.05	
1.9764	-0.06	-0.05	-0.05	-0.05	
1.9766	-0.06	-0.05	-0.05	-0.05	
1.9768	-0.06	-0.05	-0.05	-0.05	
1.977	-0.06	-0.05	-0.05	-0.05	
1.9772	-0.06	-0.05	-0.05	-0.05	
1.9774	-0.06	-0.05	-0.05	-0.05	
1.9776	-0.06	-0.05	-0.05	-0.05	
1.9778	-0.06	-0.05	-0.05	-0.05	
1.978	-0.06	-0.05	-0.05	-0.05	
1.9782	-0.06	-0.05	-0.05	-0.05	
1.9784	-0.06	-0.05	-0.05	-0.05	
1.9786	-0.06	-0.05	-0.05	-0.05	
1.9788	-0.06	-0.05	-0.05	-0.05	
1.979	-0.06	-0.05	-0.05	-0.05	
1.9792	-0.06	-0.05	-0.05	-0.05	
1.9794	-0.06	-0.05	-0.05	-0.05	
1.9796	-0.06	-0.05	-0.05	-0.05	
1.9798	-0.06	-0.05	-0.05	-0.05	
1.98	-0.06	-0.05	-0.05	-0.05	
1.9802	-0.06	-0.05	-0.05	-0.05	
1.9804	-0.06	-0.05	-0.05	-0.05	
1.9806	-0.06	-0.05	-0.05	-0.05	
1.9808	-0.06	-0.05	-0.05	-0.05	
1.981	-0.06	-0.05	-0.05	-0.05	
1.9812	-0.06	-0.05	-0.05	-0.05	
1.9814	-0.06	-0.05	-0.05	-0.05	
1.9816	-0.06	-0.05	-0.05	-0.05	
1.9818	-0.06	-0.05	-0.05	-0.05	
1.982	-0.06	-0.05	-0.05	-0.05	
1.9822	-0.06	-0.05	-0.05	-0.05	
1.9824	-0.06	-0.05	-0.05	-0.05	
1.9826	-0.06	-0.05	-0.05	-0.05	
1.9828	-0.06	-0.05	-0.05	-0.05	
1.983	-0.06	-0.05	-0.05	-0.05	
1.9832	-0.06	-0.05	-0.05	-0.05	
1.9834	-0.06	-0.05	-0.05	-0.05	
1.9836	-0.06	-0.05	-0.05	-0.05	
1.9838	-0.06	-0.05	-0.05	-0.05	
1.984	-0.06	-0.05	-0.05	-0.05	
1.9842	-0.06	-0.05	-0.05	-0.05	
1.9844	-0.06	-0.05	-0.05	-0.05	
1.9846	-0.06	-0.05	-0.05	-0.05	
1.9848	-0.06	-0.05	-0.05	-0.05	
1.985	-0.06	-0.05	-0.05	-0.05	
1.9852	-0.06	-0.05	-0.05	-0.05	
1.9854	-0.06	-0.05	-0.05	-0.05	
1.9856	-0.06	-0.05	-0.05	-0.05	
1.9858	-0.06	-0.05	-0.05	-0.05	
1.986	-0.06	-0.05	-0.05	-0.05	
1.9862	-0.06	-0.05	-0.05	-0.05	
1.9864	-0.06	-0.05	-0.05	-0.05	
1.9866	-0.06	-0.05	-0.05	-0.05	
1.9868	-0.06	-0.05	-0.05	-0.05	
1.987	-0.06	-0.05	-0.05	-0.05	
1.9872	-0.06	-0.05	-0.05	-0.05	
1.9874	-0.06	-0.05	-0.05	-0.05	
1.9876	-0.06	-0.05	-0.05	-0.05	
1.9878	-0.06	-0.05	-0.05	-0.05	
1.988	-0.06	-0.05	-0.05	-0.05	
1.9882	-0.06	-0.05	-0.05	-0.05	
1.9884	-0.06	-0.05	-0.05	-0.05	
1.9886	-0.06	-0.05	-0.05	-0.05	
1.9888	-0.06	-0.05	-0.05	-0.05	
1.989	-0.06	-0.05	-0.05	-0.05	
1.9892	-0.06	-0.05	-0.05	-0.05	
1.9894	-0.06	-0.05	-0.05	-0.05	
1.9896	-0.06	-0.05	-0.05	-0.05	
1.9898	-0.06	-0.05	-0.05	-0.05	
1.99	-0.06	-0.05	-0.05	-0.05	
1.9902	-0.06	-0.05	-0.05	-0.05	
1.9904	-0.06	-0.05	-0.05	-0.05	
1.9906	-0.06	-0.05	-0.05	-0.05	
1.9908	-0.06	-0.05	-0.05	-0.05	
1.991	-0.06	-0.05	-0.05	-0.05	
1.9912	-0.06	-0.05	-0.05	-0.05	
1.9914	-0.06	-0.05	-0.05	-0.05	
1.9916	-0.06	-0.05	-0.05	-0.05	
1.9918	-0.06	-0.05	-0.05	-0.05	
1.992	-0.06	-0.05	-0.05	-0.05	
1.9922	-0.06	-0.05	-0.05	-0.05	
1.9924	-0.06	-0.05	-0.05	-0.05	
1.9926	-0.06	-0.05	-0.05	-0.05	
1.9928	-0.06	-0.05	-0.05	-0.05	
1.993	-0.06	-0.05	-0.05	-0.05	
1.9932	-0.06	-0.05	-0.05	-0.05	
1.9934	-0.06	-0.05	-0.05	-0.05	
1.9936	-0.06	-0.05	-0.05	-0.05	
1.9938	-0.06	-0.05	-0.05	-0.05	
1.994	-0.06	-0.05	-0.05	-0.05	
1.9942	-0.06	-0.05	-0.05	-0.05	
1.9944	-0.06	-0.05	-0.05	-0.05	
1.9946	-0.06	-0.05	-0.05	-0.05	
1.9948	-0.06	-0.05	-0.05	-0.05	
1.995	-0.06	-0.05	-0.05	-0.05	
1.9952	-0.06	-0.05	-0.05	-0.05	
1.9954	-0.06	-0.05	-0.05	-0.05	
1.9956	-0.06	-0.05	-0.05	-0.05	
1.9958	-0.06	-0.05	-0.05	-0.05	
1.996	-0.06	-0.05	-0.05	-0.05	
1.9962	-0.06	-0.05	-0.05	-0.05	
1.9964	-0.06	-0.05	-0.05	-0.05	
1.9966	-0.06	-0.05	-0.05	-0.05	
1.9968	-0.06	-0.05	-0.05	-0.05	
1.997	-0.06	-0.05	-0.05	-0.05	
1.9972	-0.06	-0.05	-0.05	-0.05	
1.9974	-0.06	-0.05	-0.05	-0.05	
1.9976	-0.06	-0.05	-0.05	-0.05	
1.9978	-0.06	-0.05	-0.05	-0.05	
1.998	-0.06	-0.05	-0.05	-0.05	
1.9982	-0.06	-0.05	-0.05	-0.05	
1.9984	-0.06	-0.05	-0.05	-0.05	
1.9986	-0.06	-0.05	-0.05	-0.05	
1.9988	-0.06	-0.05	-0.05	-0.05	
1.999	-0.06	-0.05	-0.05	-0.05	
1.9992	-0.06	-0.05	-0.05	-0.05	
1.9994	-0.06	-0.05	-0.05	-0.05	
1.9996	-0.06	-0.05	-0.05	-0.05	
1.9998	-0.06	-0.05	-0.05	-0.05	
2	-0.06	-0.05	-0.05	-0.05	
2.0002	-0.05999997	-0.05	-0.05	-0.05	
2.0004	-0.05999991	-0.05	-0.05	-0.05	
2.0006	-0.05999982	-0.05	-0.05	-0.05	
2.0008	-0.0599997	-0.05	-0.05	-0.05	
2.001	-0.05999955	-0.05	-0.05	-0.05	
2.0012	-0.05999938	-0.05	-0.05	-0.05	
2.0014	-0.05999919	-0.05	-0.05	-0.05	
2.0016	-0.05999897	-0.05	-0.05	-0.05	
2.0018	-0.05999872	-0.05	-0.05	-0.05	
2.002	-0.05999846	-0.05	-0.05	-0.05	
2.0022	-0.05999818	-0.05	-0.05	-0.05	
2.0024	-0.05999787	-0.05	-0.05	-0.05000001	
2.0026	-0.05999755	-0.05	-0.05	-0.05000001	
2.0028	-0.0599972	-0.05	-0.05	-0.05000001	
2.003	-0.05999684	-0.05	-0.05000001	-0.05000001	
2.0032	-0.05999647	-0.05	-0.05000001	-0.05000002	
2.0034	-0.05999607	-0.05000001	-0.05000001	-0.05000002	
2.0036	-0.05999566	-0.05000001	-0.05000001	-0.05000002	
2.0038	-0.05999523	-0.05000001	-0.05000001	-0.05000003	
2.004	-0.05999479	-0.05000001	-0.05000002	-0.05000003	
2.0042	-0.05999434	-0.05000001	-0.05000002	-0.05000003	
2.0044	-0.05999387	-0.05000001	-0.05000002	-0.05000004	
2.0046	-0.05999339	-0.05000002	-0.05000002	-0.05000005	
2.0048	-0.0599929	-0.05000002	-0.05000003	-0.05000005	
2.005	-0.05999239	-0.05000002	-0.05000003	-0.05000006	
2.0052	-0.05999187	-0.05000002	-0.05000003	-0.05000006	
2.0054	-0.05999134	-0.05000002	-0.05000003	-0.05000007	
2.0056	-0.05999081	-0.05000003	-0.05000004	-0.05000008	
2.0058	-0.05999026	-0.05000003	-0.05000004	-0.05000009	
2.006	-0.0599897	-0.05000003	-0.05000005	-0.05000009	
2.0062	-0.05998913	-0.05000003	-0.05000005	-0.0500001	
2.0064	-0.05998855	-0.05000004	-0.05000006	-0.05000011	
2.0066	-0.05998797	-0.05000004	-0.05000006	-0.05000012	
2.0068	-0.05998737	-0.05000005	-0.05000007	-0.05000013	
2.007	-0.05998677	-0.05000005	-0.05000007	-0.05000014	
2.0072	-0.05998616	-0.05000005	-0.05000008	-0.05000015	
2.0074	-0.05998554	-0.05000006	-0.05000008	-0.05000016	
2.0076	-0.05998491	-0.05000006	-0.05000009	-0.05000018	
2.0078	-0.05998428	-0.05000006	-0.05000009	-0.05000019	
2.008	-0.05998364	-0.05000007	-0.0500001	-0.0500002	
2.0082	-0.059983	-0.05000007	-0.05000011	-0.05000022	
2.0084	-0.05998235	-0.05000008	-0.05000012	-0.05000023	
2.0086	-0.05998169	-0.05000008	-0.05000012	-0.05000025	
2.0088	-0.05998103	-0.05000009	-0.05000013	-0.05000026	
2.009	-0.05998036	-0.05000009	-0.05000014	-0.05000028	
2.0092	-0.05997969	-0.0500001	-0.05000015	-0.0500003	
2.0094	-0.05997901	-0.05000011	-0.05000015	-0.05000031	
2.0096	-0.05997833	-0.05000011	-0.05000016	-0.05000033	
2.0098	-0.05997764	-0.05000012	-0.05000017	-0.05000035	
2.01	-0.05997695	-0.05000012	-0.05000018	-0.05000036	
2.0102	-0.05997625	-0.05000013	-0.05000019	-0.05000038	
2.0104	-0.05997555	-0.05000013	-0.0500002	-0.0500004	
2.0106	-0.05997485	-0.05000014	-0.05000021	-0.05000042	
2.0108	-0.05997414	-0.05000015	-0.05000022	-0.05000044	
2.011	-0.05997343	-0.05000015	-0.05000023	-0.05000046	
2.0112	-0.05997271	-0.05000016	-0.05000024	-0.05000049	
2.0114	-0.059972	-0.05000017	-0.05000025	-0.05000051	
2.0116	-0.05997128	-0.05000018	-0.05000027	-0.05000053	
2.0118	-0.05997055	-0.05000018	-0.05000028	-0.05000056	
2.012	-0.05996982	-0.05000019	-0.05000029	-0.05000058	
2.0122	-0.05996909	-0.0500002	-0.0500003	-0.0500006	
2.0124	-0.05996836	-0.05000021	-0.05000031	-0.05000063	
2.0126	-0.05996763	-0.05000022	-0.05000033	-0.05000065	
2.0128	-0.05996689	-0.05000023	-0.05000034	-0.05000068	
2.013	-0.05996615	-0.05000024	-0.05000035	-0.0500007	
2.0132	-0.05996541	-0.05000024	-0.05000037	-0.05000073	
2.0134	-0.05996466	-0.05000025	-0.05000038	-0.05000076	
2.0136	-0.05996391	-0.05000026	-0.0500004	-0.05000079	
2.0138	-0.05996316	-0.05000027	-0.05000041	-0.05000082	
2.014	-0.05996241	-0.05000028	-0.05000043	-0.05000085	
2.0142	-0.05996166	-0.05000029	-0.05000044	-0.05000088	
2.0144	-0.0599609	-0.0500003	-0.05000046	-0.05000091	
2.0146	-0.05996015	-0.05000031	-0.05000047	-0.05000094	
2.0148	-0.05995939	-0.05000032	-0.05000049	-0.05000097	
2.015	-0.05995863	-0.05000034	-0.0500005	-0.050001	
2.0152	-0.05995787	-0.05000034	-0.05000052	-0.05000104	
2.0154	-0.0599571	-0.05000035	-0.05000053	-0.05000107	
2.0156	-0.05995634	-0.05000037	-0.05000055	-0.0500011	
2.0158	-0.05995557	-0.05000038	-0.05000057	-0.05000114	
2.016	-0.0599548	-0.05000039	-0.05000059	-0.05000117	
2.0162	-0.05995404	-0.0500004	-0.0500006	-0.05000121	
2.0164	-0.05995326	-0.05000041	-0.05000062	-0.05000124	
2.0166	-0.05995249	-0.05000043	-0.05000064	-0.05000128	
2.0168	-0.05995172	-0.05000044	-0.05000066	-0.05000132	
2.017	-0.05995095	-0.05000045	-0.05000068	-0.05000135	
2.0172	-0.05995017	-0.05000046	-0.0500007	-0.05000139	
2.0174	-0.0599494	-0.05000048	-0.05000072	-0.05000143	
2.0176	-0.05994862	-0.05000049	-0.05000073	-0.05000147	
2.0178	-0.05994784	-0.0500005	-0.05000076	-0.05000151	
2.018	-0.05994707	-0.05000052	-0.05000078	-0.05000155	
2.0182	-0.05994629	-0.05000053	-0.05000079	-0.05000159	
2.0184	-0.05994551	-0.05000054	-0.05000082	-0.05000163	
2.0186	-0.05994473	-0.05000056	-0.05000084	-0.05000167	
2.0188	-0.05994395	-0.05000057	-0.05000086	-0.05000171	
2.019	-0.05994317	-0.05000059	-0.05000088	-0.05000176	
2.0192	-0.05994238	-0.0500006	-0.0500009	-0.0500018	
2.0194	-0.0599416	-0.05000062	-0.05000092	-0.05000184	
2.0196	-0.05994081	-0.05000063	-0.05000095	-0.05000189	
2.0198	-0.05994003	-0.05000065	-0.05000097	-0.05000193	
2.02	-0.05993924	-0.05000066	-0.05000099	-0.05000198	
2.0202	-0.05993846	-0.05000068	-0.05000101	-0.05000203	
2.0204	-0.05993767	-0.05000069	-0.05000104	-0.05000207	
2.0206	-0.05993688	-0.05000071	-0.05000106	-0.05000212	
2.0208	-0.0599361	-0.05000072	-0.05000108	-0.05000217	
2.021	-0.05993531	-0.05000074	-0.05000111	-0.05000221	
2.0212	-0.05993452	-0.05000075	-0.05000113	-0.05000226	
2.0214	-0.05993373	-0.05000077	-0.05000116	-0.05000231	
2.0216	-0.05993294	-0.05000079	-0.05000118	-0.05000236	
2.0218	-0.05993215	-0.05000081	-0.05000121	-0.05000241	
2.022	-0.05993136	-0.05000082	-0.05000123	-0.05000246	
2.0222	-0.05993057	-0.05000084	-0.05000126	-0.05000251	
2.0224	-0.05992978	-0.05000085	-0.05000128	-0.05000256	
2.0226	-0.05992899	-0.05000087	-0.05000131	-0.05000262	
2.0228	-0.0599282	-0.05000089	-0.05000133	-0.05000267	
2.023	-0.0599274	-0.05000091	-0.05000136	-0.05000272	
2.0232	-0.05992661	-0.05000092	-0.05000139	-0.05000278	
2.0234	-0.05992582	-0.05000094	-0.05000142	-0.05000283	
2.0236	-0.05992503	-0.05000096	-0.05000144	-0.05000288	
2.0238	-0.05992423	-0.05000098	-0.05000147	-0.05000294	
2.024	-0.05992344	-0.050001	-0.0500015	-0.05000299	
2.0242	-0.05992265	-0.05000102	-0.05000153	-0.05000305	
2.0244	-0.05992185	-0.05000104	-0.05000155	-0.05000311	
2.0246	-0.05992106	-0.05000106	-0.05000158	-0.05000316	
2.0248	-0.05992027	-0.05000107	-0.05000161	-0.05000322	
2.025	-0.05991947	-0.05000109	-0.05000164	-0.05000328	
2.0252	-0.05991868	-0.05000111	-0.05000167	-0.05000333	
2.0254	-0.05991788	-0.05000113	-0.0500017	-0.05000339	
2.0256	-0.05991708	-0.05000115	-0.05000173	-0.05000345	
2.0258	-0.05991629	-0.05000117	-0.05000176	-0.05000351	
2.026	-0.05991549	-0.05000119	-0.05000179	-0.05000357	
2.0262	-0.0599147	-0.05000121	-0.05000182	-0.05000363	
2.0264	-0.0599139	-0.05000123	-0.05000185	-0.0500037	
2.0266	-0.05991311	-0.05000125	-0.05000188	-0.05000376	
2.0268	-0.05991231	-0.05000127	-0.05000191	-0.05000382	
2.027	-0.05991152	-0.0500013	-0.05000194	-0.05000388	
2.0272	-0.05991072	-0.05000132	-0.05000198	-0.05000395	
2.0274	-0.05990992	-0.05000134	-0.050002	-0.05000401	
2.0276	-0.05990912	-0.05000136	-0.05000204	-0.05000407	
2.0278	-0.05990833	-0.05000138	-0.05000207	-0.05000414	
2.028	-0.05990753	-0.0500014	-0.0500021	-0.0500042	
2.0282	-0.05990673	-0.05000142	-0.05000214	-0.05000427	
2.0284	-0.05990594	-0.05000145	-0.05000217	-0.05000433	
2.0286	-0.05990514	-0.05000147	-0.0500022	-0.0500044	
2.0288	-0.05990434	-0.05000149	-0.05000224	-0.05000446	
2.029	-0.05990354	-0.05000151	-0.05000227	-0.05000453	
2.0292	-0.05990275	-0.05000154	-0.0500023	-0.0500046	
2.0294	-0.05990195	-0.05000156	-0.05000234	-0.05000466	
2.0296	-0.05990115	-0.05000158	-0.05000237	-0.05000474	
2.0298	-0.05990035	-0.0500016	-0.0500024	-0.0500048	
2.03	-0.05989955	-0.05000162	-0.05000244	-0.05000487	
2.0302	-0.05989876	-0.05000165	-0.05000247	-0.05000494	
2.0304	-0.05989796	-0.05000167	-0.05000251	-0.05000501	
2.0306	-0.05989716	-0.0500017	-0.05000255	-0.05000508	
2.0308	-0.05989636	-0.05000172	-0.05000258	-0.05000515	
2.031	-0.05989556	-0.05000174	-0.05000262	-0.05000522	
2.0312	-0.05989476	-0.05000177	-0.05000265	-0.05000529	
2.0314	-0.05989397	-0.05000179	-0.05000269	-0.05000537	
2.0316	-0.05989317	-0.05000181	-0.05000272	-0.05000544	
2.0318	-0.05989237	-0.05000184	-0.05000276	-0.05000551	
2.032	-0.05989157	-0.05000186	-0.05000279	-0.05000558	
2.0322	-0.05989077	-0.05000189	-0.05000283	-0.05000566	
2.0324	-0.05988997	-0.05000192	-0.05000287	-0.05000573	
2.0326	-0.05988917	-0.05000194	-0.05000291	-0.05000581	
2.0328	-0.05988837	-0.05000196	-0.05000294	-0.05000588	
2.033	-0.05988758	-0.05000199	-0.05000298	-0.05000596	
2.0332	-0.05988678	-0.05000201	-0.05000302	-0.05000604	
2.0334	-0.05988598	-0.05000204	-0.05000306	-0.05000611	
2.0336	-0.05988518	-0.05000206	-0.0500031	-0.05000619	
2.0338	-0.05988438	-0.05000209	-0.05000314	-0.05000626	
2.034	-0.05988358	-0.05000212	-0.05000317	-0.05000634	
2.0342	-0.05988278	-0.05000214	-0.05000321	-0.05000642	
2.0344	-0.05988198	-0.05000217	-0.05000325	-0.0500065	
2.0346	-0.05988118	-0.05000219	-0.05000329	-0.05000658	
2.0348	-0.05988038	-0.05000222	-0.05000333	-0.05000665	
2.035	-0.05987959	-0.05000225	-0.05000337	-0.05000674	
2.0352	-0.05987879	-0.05000227	-0.05000341	-0.05000681	
2.0354	-0.05987799	-0.0500023	-0.05000345	-0.0500069	
2.0356	-0.05987719	-0.05000233	-0.05000349	-0.05000697	
2.0358	-0.05987639	-0.05000236	-0.05000353	-0.05000706	
2.036	-0.05987559	-0.05000238	-0.05000357	-0.05000714	
2.0362	-0.05987479	-0.05000241	-0.05000361	-0.05000722	
2.0364	-0.05987399	-0.05000244	-0.05000366	-0.0500073	
2.0366	-0.05987319	-0.05000246	-0.0500037	-0.05000738	
2.0368	-0.05987239	-0.05000249	-0.05000374	-0.05000747	
2.037	-0.05987159	-0.05000252	-0.05000378	-0.05000755	
2.0372	-0.05987079	-0.05000255	-0.05000382	-0.05000763	
2.0374	-0.05986999	-0.05000257	-0.05000386	-0.05000772	
2.0376	-0.05986919	-0.0500026	-0.0500039	-0.0500078	
2.0378	-0.05986839	-0.05000263	-0.05000395	-0.05000789	
2.038	-0.05986759	-0.05000266	-0.05000399	-0.05000797	
2.0382	-0.05986679	-0.05000269	-0.05000403	-0.05000806	
2.0384	-0.05986599	-0.05000272	-0.05000408	-0.05000814	
2.0386	-0.0598652	-0.05000275	-0.05000412	-0.05000823	
2.0388	-0.05986439	-0.05000278	-0.05000416	-0.05000832	
2.039	-0.05986359	-0.05000281	-0.05000421	-0.0500084	
2.0392	-0.0598628	-0.05000283	-0.05000425	-0.05000849	
2.0394	-0.059862	-0.05000286	-0.05000429	-0.05000858	
2.0396	-0.05986119	-0.05000289	-0.05000434	-0.05000867	
2.0398	-0.0598604	-0.05000292	-0.05000438	-0.05000875	
2.04	-0.0598596	-0.05000295	-0.05000443	-0.05000884	
2.0402	-0.0598588	-0.05000298	-0.05000447	-0.05000893	
2.0404	-0.059858	-0.05000301	-0.05000452	-0.05000902	
2.0406	-0.0598572	-0.05000304	-0.05000456	-0.05000911	
2.0408	-0.0598564	-0.05000307	-0.05000461	-0.0500092	
2.041	-0.0598556	-0.0500031	-0.05000465	-0.05000929	
2.0412	-0.0598548	-0.05000313	-0.0500047	-0.05000938	
2.0414	-0.059854	-0.05000316	-0.05000474	-0.05000947	
2.0416	-0.0598532	-0.05000319	-0.05000479	-0.05000956	
2.0418	-0.0598524	-0.05000322	-0.05000483	-0.05000966	
2.042	-0.0598516	-0.05000325	-0.05000488	-0.05000975	
2.0422	-0.0598508	-0.05000329	-0.05000493	-0.05000984	
2.0424	-0.05985	-0.05000332	-0.05000497	-0.05000993	
2.0426	-0.0598492	-0.05000335	-0.05000502	-0.05001003	
2.0428	-0.0598484	-0.05000338	-0.05000507	-0.05001012	
2.043	-0.0598476	-0.05000341	-0.05000511	-0.05001021	
2.0432	-0.0598468	-0.05000344	-0.05000516	-0.05001031	
2.0434	-0.059846	-0.05000347	-0.05000521	-0.0500104	
2.0436	-0.0598452	-0.0500035	-0.05000526	-0.0500105	
2.0438	-0.0598444	-0.05000354	-0.0500053	-0.05001059	
2.044	-0.0598436	-0.05000357	-0.05000535	-0.05001069	
2.0442	-0.0598428	-0.0500036	-0.0500054	-0.05001078	
2.0444	-0.059842	-0.05000363	-0.05000545	-0.05001088	
2.0446	-0.0598412	-0.05000366	-0.0500055	-0.05001098	
2.0448	-0.0598404	-0.0500037	-0.05000554	-0.05001107	
2.045	-0.0598396	-0.05000373	-0.05000559	-0.05001117	
2.0452	-0.0598388	-0.05000376	-0.05000564	-0.05001127	
2.0454	-0.059838	-0.05000379	-0.05000569	-0.05001137	
2.0456	-0.0598372	-0.05000383	-0.05000574	-0.05001146	
2.0458	-0.0598364	-0.05000386	-0.05000579	-0.05001156	
2.046	-0.0598356	-0.05000389	-0.05000584	-0.05001166	
2.0462	-0.0598348	-0.05000392	-0.05000589	-0.05001176	
2.0464	-0.059834	-0.05000396	-0.05000594	-0.05001186	
2.0466	-0.0598332	-0.05000399	-0.05000599	-0.05001196	
2.0468	-0.0598324	-0.05000402	-0.05000604	-0.05001206	
2.047	-0.0598316	-0.05000406	-0.05000609	-0.05001216	
2.0472	-0.0598308	-0.05000409	-0.05000614	-0.05001226	
2.0474	-0.05983	-0.05000412	-0.05000619	-0.05001236	
2.0476	-0.0598292	-0.05000416	-0.05000624	-0.05001246	
2.0478	-0.0598284	-0.05000419	-0.05000629	-0.05001256	
2.048	-0.0598276	-0.05000423	-0.05000634	-0.05001266	
2.0482	-0.0598268	-0.05000426	-0.05000639	-0.05001277	
2.0484	-0.059826	-0.0500043	-0.05000644	-0.05001287	
2.0486	-0.0598252	-0.05000433	-0.05000649	-0.05001297	
2.0488	-0.0598244	-0.05000436	-0.05000655	-0.05001307	
2.049	-0.0598236	-0.0500044	-0.0500066	-0.05001318	
2.0492	-0.0598228	-0.05000443	-0.05000665	-0.05001328	
2.0494	-0.059822	-0.05000447	-0.0500067	-0.05001339	
2.0496	-0.0598212	-0.0500045	-0.05000675	-0.05001349	
2.0498	-0.0598204	-0.05000454	-0.05000681	-0.05001359	
2.05	-0.0598196	-0.05000457	-0.05000686	-0.0500137	
2.0502	-0.0598188	-0.05000461	-0.05000691	-0.0500138	
2.0504	-0.059818	-0.05000464	-0.05000696	-0.05001391	
2.0506	-0.0598172	-0.05000468	-0.05000702	-0.05001401	
2.0508	-0.0598164	-0.05000471	-0.05000707	-0.05001412	
2.051	-0.0598156	-0.05000475	-0.05000712	-0.05001422	
2.0512	-0.0598148	-0.05000478	-0.05000718	-0.05001433	
2.0514	-0.059814	-0.05000482	-0.05000723	-0.05001444	
2.0516	-0.0598132	-0.05000485	-0.05000728	-0.05001454	
2.0518	-0.0598124	-0.05000489	-0.05000734	-0.05001465	
2.052	-0.0598116	-0.05000493	-0.05000739	-0.05001476	
2.0522	-0.0598108	-0.05000496	-0.05000744	-0.05001487	
2.0524	-0.05981	-0.050005	-0.0500075	-0.05001498	
2.0526	-0.0598092	-0.05000504	-0.05000755	-0.05001508	
2.0528	-0.0598084	-0.05000507	-0.05000761	-0.05001519	
2.053	-0.0598076	-0.05000511	-0.05000766	-0.0500153	
2.0532	-0.0598068	-0.05000515	-0.05000772	-0.05001541	
2.0534	-0.059806	-0.05000518	-0.05000777	-0.05001552	
2.0536	-0.0598052	-0.05000522	-0.05000783	-0.05001563	
2.0538	-0.0598044	-0.05000525	-0.05000788	-0.05001574	
2.054	-0.0598036	-0.05000529	-0.05000794	-0.05001585	
2.0542	-0.0598028	-0.05000533	-0.05000799	-0.05001596	
2.0544	-0.059802	-0.05000537	-0.05000805	-0.05001607	
2.0546	-0.0598012	-0.0500054	-0.0500081	-0.05001618	
2.0548	-0.0598004	-0.05000544	-0.05000816	-0.0500163	
2.055	-0.0597996	-0.05000548	-0.05000822	-0.05001641	
2.0552	-0.0597988	-0.05000551	-0.05000827	-0.05001652	
2.0554	-0.059798	-0.05000555	-0.05000833	-0.05001663	
2.0556	-0.0597972	-0.05000559	-0.05000838	-0.05001674	
2.0558	-0.0597964	-0.05000563	-0.05000844	-0.05001685	
2.056	-0.0597956	-0.05000567	-0.05000849	-0.05001697	
2.0562	-0.0597948	-0.0500057	-0.05000855	-0.05001708	
2.0564	-0.059794	-0.05000574	-0.05000861	-0.05001719	
2.0566	-0.0597932	-0.05000578	-0.05000867	-0.05001731	
2.0568	-0.0597924	-0.05000582	-0.05000873	-0.05001742	
2.057	-0.0597916	-0.05000585	-0.05000878	-0.05001754	
2.0572	-0.0597908	-0.05000589	-0.05000884	-0.05001765	
2.0574	-0.05979	-0.05000593	-0.0500089	-0.05001776	
2.0576	-0.0597892	-0.05000597	-0.05000895	-0.05001788	
2.0578	-0.0597884	-0.05000601	-0.05000901	-0.05001799	
2.058	-0.0597876	-0.05000605	-0.05000907	-0.05001811	
2.0582	-0.0597868	-0.05000608	-0.05000913	-0.05001822	
2.0584	-0.059786	-0.05000613	-0.05000918	-0.05001834	
2.0586	-0.0597852	-0.05000616	-0.05000924	-0.05001846	
2.0588	-0.0597844	-0.0500062	-0.0500093	-0.05001857	
2.059	-0.0597836	-0.05000624	-0.05000936	-0.05001869	
2.0592	-0.0597828	-0.05000628	-0.05000942	-0.05001881	
2.0594	-0.059782	-0.05000632	-0.05000948	-0.05001893	
2.0596	-0.0597812	-0.05000636	-0.05000953	-0.05001904	
2.0598	-0.0597804	-0.0500064	-0.05000959	-0.05001916	
2.06	-0.0597796	-0.05000644	-0.05000965	-0.05001928	
2.0602	-0.0597788	-0.05000648	-0.05000971	-0.05001939	
2.0604	-0.059778	-0.05000652	-0.05000977	-0.05001951	
