Time	BL_Ankle-Ext Ia	BL_Ankle-Ext Ib	BL_Ankle-Flx II	BL_Ankle-Flx Ia	BL_Ankle-Flx Ib	BL_Hip-Ext II	BL_Hip-Flx II	BL_Hip-Flx Ia	
7.04704	-0.05875731	-0.05718543	-0.04998884	-0.05929343	-0.06031505	-0.05333154	-0.04554071	-0.05750815	
7.04912	-0.05871811	-0.05711695	-0.05006708	-0.05932222	-0.06032059	-0.05340771	-0.04546763	-0.05748142	
7.0512	-0.0586805	-0.05707178	-0.05011869	-0.05934984	-0.06032425	-0.05345795	-0.04541942	-0.05745523	
7.05328	-0.05864442	-0.05704198	-0.05015274	-0.05937633	-0.06032667	-0.0534911	-0.04538762	-0.05742958	
7.05536	-0.05861044	-0.05704864	-0.05020955	-0.05940174	-0.06034506	-0.05355	-0.04533061	-0.05742833	
7.05744	-0.0585958	-0.05704432	-0.05026982	-0.05942612	-0.06015731	-0.05355182	-0.04532903	-0.05752244	
7.05952	-0.05849774	-0.05700106	-0.05034944	-0.0594495	-0.06001838	-0.05361761	-0.04526489	-0.05736419	
7.0616	-0.05840367	-0.05697253	-0.05040197	-0.05947194	-0.05992673	-0.05366101	-0.04522257	-0.0572092	
7.06368	-0.05838059	-0.05691347	-0.05045933	-0.05949345	-0.05991257	-0.05368964	-0.04519466	-0.05730782	
7.06576	-0.05824886	-0.05684585	-0.05054818	-0.05951409	-0.05997578	-0.05374503	-0.04514021	-0.05726141	
7.06784	-0.05832021	-0.05682594	-0.05057849	-0.05932374	-0.05995625	-0.05381328	-0.04507271	-0.05719185	
7.06992	-0.05833606	-0.05682237	-0.05061548	-0.0593513	-0.05977638	-0.05387184	-0.04501465	-0.05724786	
7.072	-0.05838194	-0.05681622	-0.0506455	-0.05937773	-0.05954491	-0.05393289	-0.04495379	-0.05725617	
7.07408	-0.05842595	-0.05681216	-0.0506653	-0.05940308	-0.05939221	-0.05397316	-0.04491364	-0.0572643	
7.07616	-0.05846817	-0.05680949	-0.05067836	-0.05942741	-0.05929148	-0.05399973	-0.04488716	-0.05727226	
7.07824	-0.05850867	-0.05680772	-0.05068698	-0.05945074	-0.05922503	-0.05401725	-0.04486968	-0.05728006	
7.08032	-0.0585324	-0.05672469	-0.05078289	-0.05947312	-0.05928305	-0.05404223	-0.04484462	-0.05737722	
7.0824	-0.05855516	-0.05666992	-0.05084616	-0.05949458	-0.05932133	-0.0540587	-0.04482809	-0.05747239	
7.08448	-0.058577	-0.05663379	-0.05088789	-0.05951518	-0.05934658	-0.05406957	-0.04481718	-0.05756559	
7.08656	-0.05843415	-0.05659718	-0.05095472	-0.05953493	-0.05922522	-0.05406333	-0.04482352	-0.05765687	
7.08864	-0.05829713	-0.05657303	-0.0509988	-0.05955388	-0.05914516	-0.05405921	-0.04482771	-0.05774627	
7.09072	-0.0581657	-0.0565571	-0.05102788	-0.05957206	-0.05909235	-0.05405649	-0.04483047	-0.05783384	
7.0928	-0.05815464	-0.05652352	-0.05108066	-0.0595895	-0.05894469	-0.05406811	-0.04481875	-0.05788379	
7.09488	-0.05814403	-0.05650136	-0.05111547	-0.05960622	-0.05884729	-0.05407578	-0.04481103	-0.05793272	
7.09696	-0.05813386	-0.05648674	-0.05113844	-0.05962227	-0.05878304	-0.05408084	-0.04480593	-0.05798063	
7.09904	-0.05804016	-0.05641756	-0.05124272	-0.05963766	-0.0588695	-0.05405729	-0.04482963	-0.05806337	
7.10112	-0.05775256	-0.05630524	-0.05143291	-0.05965243	-0.05898603	-0.05401927	-0.04486783	-0.05814441	
7.1032	-0.05747669	-0.05623115	-0.05155837	-0.05966659	-0.0590629	-0.0539942	-0.04489303	-0.05822378	
7.10528	-0.05751348	-0.05616894	-0.05166308	-0.05968018	-0.05903896	-0.05395506	-0.04493221	-0.05830151	
7.10736	-0.05754877	-0.0561279	-0.05173216	-0.05969321	-0.05902316	-0.05392924	-0.04495806	-0.05837765	
7.10944	-0.05744487	-0.05605298	-0.05187591	-0.05970571	-0.058885	-0.05384362	-0.04504272	-0.05845221	
7.11152	-0.0573452	-0.05600356	-0.05197074	-0.0597177	-0.05879385	-0.05378715	-0.04509857	-0.05852525	
7.1136	-0.05734035	-0.05594113	-0.05207125	-0.0597292	-0.05882857	-0.05368029	-0.04520297	-0.05859677	
7.11568	-0.05744872	-0.05586659	-0.05213755	-0.05974023	-0.05870113	-0.05355342	-0.04532586	-0.05866683	
7.11776	-0.05755267	-0.05581741	-0.05218129	-0.05975082	-0.05861706	-0.05346973	-0.04540693	-0.05873544	
7.11984	-0.05752618	-0.05573961	-0.05231226	-0.05976097	-0.05858229	-0.05328051	-0.04558608	-0.05880265	
7.12192	-0.05750076	-0.05568829	-0.05239866	-0.05977071	-0.05855937	-0.05315568	-0.04570426	-0.05886846	
7.124	-0.05748478	-0.05563036	-0.05250366	-0.05978005	-0.05866551	-0.05299037	-0.04585833	-0.05893293	
7.12608	-0.05746945	-0.05559215	-0.05257292	-0.05978902	-0.05873554	-0.05288133	-0.04595996	-0.05899606	
7.12816	-0.05738566	-0.05553264	-0.0526822	-0.05979761	-0.05878742	-0.0526752	-0.04614746	-0.0590579	
7.13024	-0.05730529	-0.05549339	-0.05275429	-0.05980586	-0.05882165	-0.05253921	-0.04627115	-0.05911846	
7.13232	-0.05728033	-0.05551292	-0.05283871	-0.05981377	-0.0588284	-0.05242939	-0.04637055	-0.05917778	
7.1344	-0.05739114	-0.05580613	-0.05287864	-0.05975123	-0.05884104	-0.05227078	-0.04651157	-0.05923587	
7.13648	-0.05749745	-0.05599955	-0.05290499	-0.05969123	-0.05884937	-0.05216615	-0.0466046	-0.05929277	
7.13856	-0.05758636	-0.05625262	-0.05292765	-0.05970381	-0.05888638	-0.05195296	-0.04678957	-0.0593485	
7.14064	-0.05753207	-0.05649588	-0.05300551	-0.05971588	-0.05884384	-0.05174441	-0.04696875	-0.05940308	
7.14272	-0.05747999	-0.05665635	-0.05305687	-0.05972746	-0.05881578	-0.05160683	-0.04708695	-0.05945654	
7.1448	-0.05758267	-0.05690218	-0.05306981	-0.05966084	-0.05866848	-0.05139989	-0.0472611	-0.0595089	
7.14688	-0.05768117	-0.05706435	-0.05307835	-0.05959694	-0.05857131	-0.05126337	-0.04737598	-0.05956018	
7.14896	-0.0577183	-0.05727193	-0.05309973	-0.05961337	-0.058591	-0.05106637	-0.04753867	-0.0596104	
7.15104	-0.05775392	-0.05740887	-0.05311383	-0.05962912	-0.05860399	-0.05093641	-0.047646	-0.05965959	
7.15312	-0.05778808	-0.0574992	-0.05312314	-0.05964423	-0.05861256	-0.05085067	-0.0477168	-0.05970777	
7.1552	-0.05782085	-0.05755879	-0.05312927	-0.05965873	-0.05861821	-0.05079412	-0.0477635	-0.05975496	
7.15728	-0.05789473	-0.05770009	-0.05313852	-0.05967264	-0.0585969	-0.05071367	-0.04782886	-0.05980117	
7.15936	-0.05796558	-0.0577933	-0.05314462	-0.05968598	-0.05858285	-0.0506606	-0.04787198	-0.05984643	
7.16144	-0.05803356	-0.05785479	-0.05314864	-0.05969877	-0.05857357	-0.05062559	-0.04790042	-0.05989077	
7.16352	-0.05809876	-0.05789535	-0.05315129	-0.05971105	-0.05856746	-0.0506025	-0.04791918	-0.05993419	
7.1656	-0.05817623	-0.05816198	-0.05314785	-0.05971392	-0.05842396	-0.05032467	-0.04813708	-0.05997671	
7.16768	-0.05825054	-0.05833787	-0.05314558	-0.05971668	-0.0583293	-0.05014139	-0.04828082	-0.06001836	
7.16976	-0.05832183	-0.05845391	-0.05314408	-0.05971933	-0.05826686	-0.05002049	-0.04837564	-0.06005915	
7.17184	-0.05839021	-0.05853045	-0.05314309	-0.05972187	-0.05822567	-0.04994073	-0.04843819	-0.06009911	
7.17392	-0.05843052	-0.05872725	-0.0531581	-0.0597332	-0.05813582	-0.04973205	-0.04859747	-0.06013824	
7.176	-0.05846918	-0.05885706	-0.05316801	-0.05974408	-0.05807656	-0.04959439	-0.04870254	-0.06017656	
7.17808	-0.05850628	-0.05894271	-0.05317454	-0.05975451	-0.05803746	-0.04950357	-0.04877186	-0.0602141	
7.18016	-0.05854186	-0.0589992	-0.05317885	-0.05976451	-0.05801167	-0.04944367	-0.04881758	-0.06025086	
7.18224	-0.05860127	-0.05917802	-0.05318169	-0.0597741	-0.05796161	-0.04924626	-0.04896428	-0.06028686	
7.18432	-0.05865826	-0.05929598	-0.05318357	-0.05978331	-0.05792859	-0.04911604	-0.04906105	-0.06032213	
7.1864	-0.05868272	-0.05943351	-0.0531952	-0.05979214	-0.05795723	-0.04897334	-0.04916608	-0.06035667	
7.18848	-0.05870618	-0.05952423	-0.05320286	-0.05980061	-0.05797613	-0.04887921	-0.04923537	-0.0603905	
7.19056	-0.0587589	-0.05964663	-0.05319754	-0.05975091	-0.05794761	-0.04877149	-0.04931391	-0.06042363	
7.19264	-0.0587717	-0.05979505	-0.05320441	-0.05976106	-0.05786673	-0.04866611	-0.0493903	-0.06045608	
7.19472	-0.05878397	-0.05989296	-0.05320894	-0.0597708	-0.05781337	-0.04859659	-0.04944069	-0.06048786	
7.1968	-0.05883352	-0.06001574	-0.05320155	-0.05972231	-0.0577728	-0.04852783	-0.04949025	-0.06051899	
7.19888	-0.05888105	-0.06009674	-0.05319666	-0.05967581	-0.05774605	-0.04848248	-0.04952295	-0.06054948	
7.20096	-0.05892665	-0.06015017	-0.05319345	-0.05963119	-0.05772839	-0.04845255	-0.04954452	-0.06057934	
7.20304	-0.05897038	-0.06018542	-0.05319132	-0.0595884	-0.05771674	-0.04843282	-0.04955875	-0.06060858	
7.20512	-0.05888564	-0.06006357	-0.05330377	-0.05960517	-0.05803523	-0.04820657	-0.04971726	-0.06063722	
7.2072	-0.05880436	-0.05998319	-0.05337795	-0.05962126	-0.05824533	-0.04805732	-0.04982182	-0.06066528	
7.20928	-0.05872638	-0.05993016	-0.05342688	-0.05963669	-0.05838393	-0.04795886	-0.0498908	-0.06069275	
7.21136	-0.05875723	-0.05990073	-0.05346947	-0.05965149	-0.05842613	-0.04775434	-0.05003129	-0.06071966	
7.21344	-0.05878682	-0.05988131	-0.05349756	-0.05966569	-0.05845397	-0.04761941	-0.05012396	-0.06074602	
7.21552	-0.05883625	-0.06004957	-0.05348007	-0.05954564	-0.05850942	-0.04741929	-0.05025924	-0.06077183	
7.2176	-0.05888367	-0.06016057	-0.05346853	-0.05943048	-0.058546	-0.04728728	-0.05034848	-0.06079711	
7.21968	-0.05892915	-0.0602338	-0.05346092	-0.05932001	-0.05857012	-0.0472002	-0.05040735	-0.06082188	
7.22176	-0.05893927	-0.06022371	-0.05353281	-0.05934772	-0.05859924	-0.04628259	-0.05097767	-0.06084613	
7.22384	-0.05894898	-0.06021705	-0.05358022	-0.0593743	-0.05861844	-0.04567726	-0.05135389	-0.06086988	
7.22592	-0.0589627	-0.06019013	-0.05362173	-0.05939979	-0.05864242	-0.04521214	-0.05163966	-0.06089314	
7.228	-0.05889492	-0.06017425	-0.05363888	-0.05942425	-0.05871566	-0.04423609	-0.0521856	-0.06091593	
7.23008	-0.0589254	-0.06016659	-0.05365532	-0.05944771	-0.05889681	-0.04347317	-0.05260451	-0.06093824	
7.23216	-0.05895464	-0.06016154	-0.05366615	-0.05947021	-0.05901631	-0.04296989	-0.05288086	-0.0609601	
7.23424	-0.05898268	-0.0601582	-0.0536733	-0.0594918	-0.05909514	-0.04263789	-0.05306316	-0.06098151	
7.23632	-0.05902414	-0.06016357	-0.05365758	-0.05943665	-0.05919829	-0.04231797	-0.05323204	-0.06100247	
7.2384	-0.05901509	-0.06015016	-0.05366765	-0.05945961	-0.0591864	-0.04205956	-0.05336589	-0.06102301	
7.24048	-0.05900642	-0.06014131	-0.05367428	-0.05948163	-0.05917857	-0.04188909	-0.05345418	-0.06104312	
7.24256	-0.05899809	-0.06013548	-0.05367867	-0.05950275	-0.0591734	-0.04177663	-0.05351243	-0.06106282	
7.24464	-0.05903892	-0.06014758	-0.05368156	-0.05952301	-0.05923124	-0.04163145	-0.05358404	-0.06108211	
7.24672	-0.05907808	-0.06015088	-0.05367835	-0.05952348	-0.05926298	-0.0414471	-0.05367188	-0.061101	
7.2488	-0.05911564	-0.06015223	-0.05364558	-0.05942912	-0.05924607	-0.04131957	-0.0537325	-0.06111951	
7.25088	-0.05904696	-0.06012572	-0.05367498	-0.05945238	-0.05928215	-0.04123544	-0.05377249	-0.06113764	
7.25296	-0.05908579	-0.06013183	-0.05365357	-0.0593233	-0.05929453	-0.04116229	-0.05380689	-0.06115539	
7.25504	-0.05912304	-0.0601378	-0.05362412	-0.05933869	-0.05927897	-0.04113169	-0.05382156	-0.06116823	
7.25712	-0.05899762	-0.06011808	-0.05366082	-0.05936563	-0.0592987	-0.04111741	-0.05382857	-0.06117687	
7.2592	-0.05887731	-0.06010507	-0.05368503	-0.05939148	-0.05931171	-0.041108	-0.05383319	-0.06118533	
7.26128	-0.05892305	-0.06010312	-0.05369087	-0.05937114	-0.05932152	-0.04110179	-0.05383625	-0.06120211	
7.26336	-0.05896693	-0.06010183	-0.05369471	-0.05935162	-0.05932799	-0.0410977	-0.05383826	-0.06121853	
7.26544	-0.05900903	-0.06010098	-0.05369725	-0.0593329	-0.05933226	-0.04109499	-0.05383958	-0.06123462	
7.26752	-0.05904941	-0.06010042	-0.05369893	-0.05931494	-0.05933507	-0.04109321	-0.05384046	-0.06125037	
7.2696	-0.05908814	-0.06010005	-0.05370003	-0.05929772	-0.05933693	-0.04109203	-0.05384104	-0.0612658	
7.27168	-0.05911396	-0.06030817	-0.0537109	-0.05932634	-0.05933325	-0.04112666	-0.05382533	-0.06126127	
7.27376	-0.05915007	-0.06045459	-0.05368749	-0.05918358	-0.05931964	-0.04117313	-0.05380411	-0.06123337	
7.27584	-0.0591847	-0.06055119	-0.05367205	-0.05904664	-0.05931067	-0.04120379	-0.0537901	-0.06120604	
7.27792	-0.05921792	-0.06059216	-0.05364142	-0.05897171	-0.05929901	-0.04122401	-0.05378087	-0.06122238	
7.28	-0.059229	-0.06061354	-0.0536621	-0.05901361	-0.05957907	-0.04121959	-0.05378291	-0.06123839	
7.28208	-0.05923963	-0.06062764	-0.05367574	-0.0590538	-0.05976382	-0.04121667	-0.05378425	-0.06125407	
7.28416	-0.05924983	-0.06063694	-0.05368473	-0.05909236	-0.0598857	-0.04121475	-0.05378514	-0.06126942	
7.28624	-0.05925961	-0.06064307	-0.05369067	-0.05912934	-0.05996609	-0.04121348	-0.05378573	-0.06128446	
7.28832	-0.059269	-0.06064712	-0.05369458	-0.05916482	-0.06001913	-0.04121264	-0.05378611	-0.06129919	
7.2904	-0.059278	-0.06064979	-0.05369717	-0.05919885	-0.06005412	-0.04121209	-0.05378637	-0.06131362	
7.29248	-0.05928664	-0.06065155	-0.05369887	-0.05923149	-0.0600772	-0.04121172	-0.05378653	-0.06132775	
7.29456	-0.05929492	-0.06065271	-0.0537	-0.05926281	-0.06009243	-0.04121148	-0.05378665	-0.06134158	
7.29664	-0.05930286	-0.06065348	-0.05370074	-0.05929285	-0.06010247	-0.04121132	-0.05378672	-0.06135514	
7.29872	-0.05931048	-0.06065398	-0.05370123	-0.05932166	-0.0601091	-0.04121122	-0.05378677	-0.06136841	
7.3008	-0.0593178	-0.06065432	-0.05370155	-0.0593493	-0.06011347	-0.04121115	-0.0537868	-0.06138141	
7.30288	-0.05932481	-0.06065454	-0.05370176	-0.05937582	-0.06011635	-0.0412111	-0.05378682	-0.06139415	
7.30496	-0.05933154	-0.06065468	-0.0537019	-0.05940125	-0.06011825	-0.04121107	-0.05378684	-0.06140662	
7.30704	-0.05933799	-0.06065478	-0.053702	-0.05942564	-0.06011951	-0.04121105	-0.05378684	-0.06141884	
7.30912	-0.05934418	-0.06065484	-0.05370206	-0.05944905	-0.06012034	-0.04121104	-0.05378685	-0.0614308	
7.3112	-0.05937091	-0.06066007	-0.05368166	-0.05939564	-0.06009889	-0.04123466	-0.05377599	-0.06141378	
7.31328	-0.0593868	-0.06064318	-0.05369877	-0.05942027	-0.06009417	-0.04117942	-0.05380118	-0.06142584	
7.31536	-0.05940204	-0.06063204	-0.05371007	-0.05944389	-0.06009105	-0.04114299	-0.0538178	-0.06143766	
7.31744	-0.05941667	-0.06062469	-0.05371752	-0.05946655	-0.060089	-0.04111895	-0.05382876	-0.06144924	
7.31952	-0.0594307	-0.06061983	-0.05372243	-0.05948829	-0.06008764	-0.04110309	-0.05383599	-0.06146057	
7.3216	-0.05944415	-0.06061663	-0.05372567	-0.05950914	-0.06008675	-0.04109263	-0.05384076	-0.06147168	
7.32368	-0.05945706	-0.06061453	-0.05372782	-0.05952914	-0.06008616	-0.04108573	-0.05384391	-0.06148256	
7.32576	-0.05946944	-0.06061313	-0.05372922	-0.05954833	-0.06008577	-0.04108118	-0.05384598	-0.06149321	
7.32784	-0.05949106	-0.06061277	-0.05371491	-0.05949884	-0.06008931	-0.04103111	-0.0538686	-0.06150364	
7.32992	-0.0595118	-0.06061253	-0.05370547	-0.05945136	-0.06009164	-0.04099808	-0.05388353	-0.06151386	
7.332	-0.05953169	-0.06061144	-0.05369413	-0.0594666	-0.06007359	-0.04099979	-0.0538828	-0.06151338	
7.33408	-0.05953622	-0.06060807	-0.05369176	-0.05948834	-0.06006584	-0.04093621	-0.05391124	-0.0615234	
7.33616	-0.05954057	-0.06060585	-0.05369019	-0.05950919	-0.06006072	-0.04089427	-0.05393	-0.06153321	
7.33824	-0.05955929	-0.06060573	-0.05368916	-0.05952919	-0.06006584	-0.04087838	-0.05393714	-0.06153097	
7.34032	-0.05957725	-0.06060565	-0.05368848	-0.05954837	-0.06006921	-0.0408679	-0.05394186	-0.06152878	
7.3424	-0.05959447	-0.06060559	-0.05368803	-0.05956677	-0.06007143	-0.04086099	-0.05394497	-0.06152663	
7.34448	-0.059611	-0.06060556	-0.05368773	-0.05958442	-0.0600729	-0.04085643	-0.05394702	-0.06152453	
7.34656	-0.05962354	-0.06060333	-0.05369265	-0.05960136	-0.06008342	-0.04081227	-0.0539666	-0.06153432	
7.34864	-0.05963558	-0.06060186	-0.05369589	-0.0596176	-0.06009036	-0.04078314	-0.05397952	-0.0615439	
7.35072	-0.05965042	-0.06060619	-0.05367759	-0.05956817	-0.06007911	-0.04072284	-0.05400603	-0.0615533	
7.3528	-0.05966467	-0.06060991	-0.05366552	-0.05958576	-0.06007324	-0.04065382	-0.05403621	-0.06156249	
7.35488	-0.05967833	-0.06061237	-0.05365755	-0.05960264	-0.06006936	-0.04060828	-0.05405613	-0.0615715	
7.35696	-0.05969144	-0.06061398	-0.0536523	-0.05961883	-0.06006681	-0.04057825	-0.05406927	-0.06158032	
7.35904	-0.05970401	-0.06061305	-0.05364372	-0.05960592	-0.06005865	-0.04058767	-0.05406523	-0.06153854	
7.36112	-0.05971607	-0.06061243	-0.05363806	-0.05959353	-0.06005327	-0.0405939	-0.05406257	-0.06149763	
7.3632	-0.05965437	-0.06059919	-0.05367002	-0.05961009	-0.06007024	-0.04057461	-0.05407096	-0.06150797	
7.36528	-0.05959517	-0.06059046	-0.0536911	-0.05962598	-0.06008143	-0.0405619	-0.0540765	-0.0615181	
7.36736	-0.05955711	-0.06059199	-0.05368976	-0.05964122	-0.06008258	-0.04054179	-0.0540852	-0.06150799	
7.36944	-0.0595206	-0.06059301	-0.05368887	-0.05965584	-0.06008334	-0.04052852	-0.05409094	-0.0614981	
7.37152	-0.05948557	-0.06059367	-0.05368829	-0.05966986	-0.06008385	-0.04051977	-0.05409472	-0.0614884	
7.3736	-0.05950654	-0.06060678	-0.05365213	-0.05956954	-0.06006671	-0.04051399	-0.05409722	-0.06149894	
7.37568	-0.05947773	-0.06060279	-0.05365894	-0.05958708	-0.06007104	-0.04048674	-0.05410896	-0.06150925	
7.37776	-0.0594501	-0.06060015	-0.05366344	-0.0596039	-0.0600739	-0.04046876	-0.05411671	-0.06151935	
7.37984	-0.05947251	-0.06061105	-0.05363574	-0.05944937	-0.0600617	-0.04046276	-0.05411932	-0.06151935	
7.38192	-0.059494	-0.06061825	-0.05361747	-0.05930114	-0.06005365	-0.04045881	-0.05412105	-0.06151935	
7.384	-0.05941701	-0.06060535	-0.0536463	-0.05932962	-0.06006532	-0.04047378	-0.05411459	-0.06150914	
7.38608	-0.05934315	-0.06059685	-0.05366531	-0.05935693	-0.06007302	-0.04048365	-0.05411033	-0.06149914	
7.38816	-0.05936991	-0.06059666	-0.05367275	-0.05936688	-0.06008321	-0.04044921	-0.05412515	-0.06150946	
7.39024	-0.05939559	-0.06059653	-0.05367765	-0.05937642	-0.06008993	-0.04042648	-0.05413492	-0.06151956	
7.39232	-0.05938877	-0.06058637	-0.05369613	-0.05940183	-0.06009442	-0.04044073	-0.05412878	-0.06150091	
7.3944	-0.05938223	-0.06057968	-0.05370833	-0.05942621	-0.06009739	-0.04045013	-0.05412474	-0.06148264	
7.39648	-0.05940741	-0.0605795	-0.05369601	-0.05935894	-0.06008665	-0.04040957	-0.05414207	-0.06149329	
7.39856	-0.05943155	-0.06057938	-0.05368789	-0.05929441	-0.06007956	-0.04038281	-0.05415351	-0.06150372	
7.40064	-0.05945471	-0.0605793	-0.05368253	-0.05923251	-0.06007488	-0.04036516	-0.05416105	-0.06151394	
7.40272	-0.05947693	-0.06057926	-0.053679	-0.05917313	-0.0600718	-0.04035351	-0.05416603	-0.06152394	
7.4048	-0.05949825	-0.06054261	-0.05366644	-0.05916889	-0.06006919	-0.04031665	-0.05418166	-0.06153374	
7.40688	-0.05951869	-0.06051844	-0.05365816	-0.05916483	-0.06006746	-0.04029233	-0.05419197	-0.06154334	
7.40896	-0.0595383	-0.06050249	-0.0536527	-0.05916094	-0.06006633	-0.04027629	-0.05419877	-0.06155274	
7.41104	-0.05955711	-0.06049197	-0.0536491	-0.0591572	-0.06006557	-0.0402657	-0.05420326	-0.06156195	
7.41312	-0.05957516	-0.06048503	-0.05364672	-0.05915362	-0.06006508	-0.04025872	-0.05420622	-0.06157096	
7.4152	-0.05959247	-0.06048045	-0.05364515	-0.05915017	-0.06006476	-0.04025411	-0.05420817	-0.0615798	
7.41728	-0.05960908	-0.06047743	-0.05364412	-0.05914688	-0.06006454	-0.04025108	-0.05420946	-0.06158845	
7.41936	-0.05962501	-0.06047544	-0.05364344	-0.05914371	-0.0600644	-0.04024907	-0.05421031	-0.06159692	
7.42144	-0.05964028	-0.06047412	-0.05364298	-0.05914068	-0.0600643	-0.04024775	-0.05421087	-0.06160522	
7.42352	-0.05964888	-0.05934583	-0.05365291	-0.05917569	-0.06002545	-0.0402702	-0.05420138	-0.06160682	
7.4256	-0.05965713	-0.05860152	-0.05365945	-0.05920928	-0.05999982	-0.04028501	-0.05419513	-0.0616084	
7.42768	-0.0596711	-0.05786068	-0.05364844	-0.05920736	-0.05994257	-0.04031816	-0.05418109	-0.06160073	
7.42976	-0.0596845	-0.05737196	-0.05364118	-0.05920553	-0.0599048	-0.04034003	-0.05417182	-0.06159321	
7.43184	-0.05967073	-0.05692282	-0.05365683	-0.0592379	-0.05988124	-0.04043053	-0.05413289	-0.06155421	
7.43392	-0.05968415	-0.05654201	-0.05366715	-0.05926895	-0.05994513	-0.04051374	-0.05409693	-0.06152263	
7.436	-0.05969702	-0.05629079	-0.05367396	-0.05929874	-0.05998726	-0.04056862	-0.05407321	-0.0614917	
7.43808	-0.05970936	-0.05612507	-0.05367845	-0.05932732	-0.06001506	-0.04060483	-0.05405756	-0.06146141	
7.44016	-0.05972121	-0.05601574	-0.05368141	-0.05935472	-0.0600334	-0.04062872	-0.05404724	-0.06143174	
7.44224	-0.05965935	-0.05578522	-0.05370373	-0.05938102	-0.06022803	-0.04065619	-0.05403526	-0.06142294	
7.44432	-0.05960003	-0.05563315	-0.05371844	-0.05940624	-0.06035643	-0.04067432	-0.05402737	-0.06141433	
7.4464	-0.05954311	-0.05553283	-0.05372816	-0.05943043	-0.06044113	-0.04068628	-0.05402216	-0.06140589	
7.44848	-0.05956173	-0.05536455	-0.05369376	-0.05932387	-0.06051974	-0.04065894	-0.05403415	-0.06141812	
7.45056	-0.05957959	-0.05525353	-0.05367107	-0.05922166	-0.0605716	-0.04064091	-0.05404207	-0.0614301	
7.45264	-0.05959672	-0.05512064	-0.05325751	-0.05916337	-0.06052697	-0.04064665	-0.05403957	-0.06144183	
7.45472	-0.05961315	-0.05503298	-0.0529847	-0.05910747	-0.06049753	-0.04065045	-0.05403792	-0.06145332	
7.4568	-0.05962891	-0.05497514	-0.05280472	-0.05905384	-0.06047811	-0.04065295	-0.05403684	-0.06146457	
7.45888	-0.05964403	-0.05493699	-0.052686	-0.05900239	-0.0604653	-0.0406546	-0.05403612	-0.06147559	
7.46096	-0.05965854	-0.05486908	-0.05260768	-0.05904304	-0.06052708	-0.04064982	-0.05403826	-0.06148639	
7.46304	-0.05967245	-0.05482428	-0.05255601	-0.05908203	-0.06056782	-0.04064668	-0.05403967	-0.06149696	
7.46512	-0.0596858	-0.05479473	-0.05252193	-0.05911944	-0.0605947	-0.0406446	-0.0540406	-0.06150732	
7.4672	-0.0596986	-0.05478059	-0.05205511	-0.058537	-0.06037046	-0.0406022	-0.05405902	-0.06151746	
7.46928	-0.05971088	-0.05477126	-0.05174716	-0.05797828	-0.06022253	-0.04057423	-0.05407118	-0.06152739	
7.47136	-0.05972266	-0.0547729	-0.05148788	-0.05790445	-0.06011171	-0.04057331	-0.0540716	-0.06152204	
7.47344	-0.05973396	-0.05474456	-0.05131122	-0.05794818	-0.06008801	-0.04057856	-0.05406932	-0.06151837	
7.47552	-0.0597448	-0.05472587	-0.05119469	-0.05799013	-0.06007238	-0.04058202	-0.05406782	-0.06151478	
7.4776	-0.0597552	-0.05470118	-0.05109537	-0.05797204	-0.06013552	-0.04062539	-0.05404884	-0.06146767	
7.47968	-0.05976517	-0.05467581	-0.05101292	-0.05792908	-0.06023711	-0.040654	-0.05403632	-0.06147863	
7.48176	-0.05968801	-0.05462779	-0.05098107	-0.05801347	-0.06035825	-0.04063179	-0.05404605	-0.06148936	
7.48384	-0.05961399	-0.05459611	-0.05096005	-0.05809441	-0.06043816	-0.04061713	-0.05405247	-0.06149987	
7.48592	-0.05954298	-0.05457521	-0.05094619	-0.05817206	-0.06049088	-0.04060747	-0.0540567	-0.06151016	
7.488	-0.05947487	-0.05456143	-0.05093705	-0.05824654	-0.06052566	-0.04060109	-0.05405949	-0.06152025	
7.49008	-0.05949627	-0.05451575	-0.0509254	-0.05829716	-0.06056514	-0.04063797	-0.05404335	-0.06148254	
7.49216	-0.05951679	-0.05448561	-0.05091772	-0.05834572	-0.06059118	-0.0406623	-0.0540327	-0.06144561	
7.49424	-0.05944994	-0.05443386	-0.05094071	-0.05841312	-0.06055456	-0.04071357	-0.05401012	-0.06140764	
7.49632	-0.05938581	-0.05439973	-0.05095588	-0.05847778	-0.06053041	-0.0407474	-0.05399523	-0.06137045	
7.4984	-0.05932428	-0.05437721	-0.05096589	-0.05853981	-0.06051448	-0.04076971	-0.0539854	-0.06133404	
7.50048	-0.05935182	-0.05435542	-0.05095004	-0.05849933	-0.06050381	-0.04080208	-0.05397108	-0.06132287	
7.50256	-0.05937823	-0.05434105	-0.05093959	-0.0584605	-0.06049678	-0.04082343	-0.05396164	-0.06131193	
7.50464	-0.05940356	-0.05437193	-0.05064845	-0.05817163	-0.06034797	-0.04111508	-0.05382754	-0.06121333	
7.50672	-0.05942787	-0.0543923	-0.05045639	-0.05789454	-0.06024981	-0.04130748	-0.05373907	-0.06111676	
7.5088	-0.05945118	-0.05441554	-0.05028378	-0.05787811	-0.06017572	-0.04158884	-0.05360598	-0.06101631	
7.51088	-0.05944339	-0.05441353	-0.05018139	-0.05796457	-0.06021074	-0.04186967	-0.05347081	-0.06091123	
