TimeSlice	Time	Comm. Vel. 2	Perc. Position	Ext MN 2	GTC 2	LTC 2
153453	9.20718	-0.049449	-0.0500746	-0.0494527	-0.0605148	-0.0594797
153456	9.20736	-0.0494492	-0.0500743	-0.0494527	-0.0605146	-0.0594799
153459	9.20754	-0.0494494	-0.0500741	-0.0494527	-0.0605144	-0.0594801
153462	9.20772	-0.0494496	-0.0500738	-0.0494527	-0.0605142	-0.0594803
153465	9.2079	-0.0494498	-0.0500736	-0.0494527	-0.060514	-0.0594805
153468	9.20808	-0.04945	-0.0500734	-0.0494527	-0.0605138	-0.0594807
153471	9.20826	-0.0494503	-0.0500731	-0.0494527	-0.0605136	-0.0594809
153474	9.20844	-0.0494505	-0.0500729	-0.0494527	-0.0605134	-0.0594811
153477	9.20862	-0.0494507	-0.0500726	-0.0494527	-0.0605132	-0.0594813
153480	9.2088	-0.0494509	-0.0500724	-0.0494527	-0.060513	-0.0594815
153483	9.20898	-0.0494511	-0.0500722	-0.0494527	-0.0605128	-0.0594817
153486	9.20916	-0.0494513	-0.0500719	-0.0494527	-0.0605126	-0.0594819
153489	9.20934	-0.0494515	-0.0500717	-0.0494527	-0.0605124	-0.0594821
153492	9.20952	-0.0494518	-0.0500714	-0.0494527	-0.0605122	-0.0594823
153495	9.2097	-0.049452	-0.0500712	-0.0494527	-0.060512	-0.0594825
153498	9.20988	-0.0494522	-0.050071	-0.0494527	-0.0605118	-0.0594827
153501	9.21006	-0.0494524	-0.0500707	-0.0494527	-0.0605116	-0.0594829
153504	9.21024	-0.0494526	-0.0500705	-0.0494527	-0.0605114	-0.0594831
153507	9.21042	-0.0494528	-0.0500702	-0.0494527	-0.0605112	-0.0594833
153510	9.2106	-0.049453	-0.05007	-0.0494527	-0.060511	-0.0594835
153513	9.21078	-0.0494533	-0.0500698	-0.0494527	-0.0605108	-0.0594837
153516	9.21096	-0.0494535	-0.0500695	-0.0494527	-0.0605106	-0.0594839
153519	9.21114	-0.0494537	-0.0500693	-0.0494527	-0.0605104	-0.0594841
153522	9.21132	-0.0494539	-0.0500691	-0.0494527	-0.0605102	-0.0594843
153525	9.2115	-0.0494541	-0.0500688	-0.0494527	-0.0605101	-0.0594845
153528	9.21168	-0.0494543	-0.0500686	-0.0494527	-0.0605099	-0.0594847
153531	9.21186	-0.0494545	-0.0500683	-0.0494527	-0.0605097	-0.0594849
153534	9.21204	-0.0494548	-0.0500681	-0.0494527	-0.0605095	-0.0594851
153537	9.21222	-0.049455	-0.0500679	-0.0494527	-0.0605093	-0.0594853
153540	9.2124	-0.0494552	-0.0500676	-0.0494527	-0.0605091	-0.0594855
153543	9.21258	-0.0494554	-0.0500674	-0.0494527	-0.0605089	-0.0594857
153546	9.21276	-0.0494556	-0.0500671	-0.0494527	-0.0605087	-0.0594859
153549	9.21294	-0.0494558	-0.0500669	-0.0494527	-0.0605085	-0.0594861
153552	9.21312	-0.049456	-0.0500667	-0.0494527	-0.0605083	-0.0594863
153555	9.2133	-0.0494562	-0.0500664	-0.0494527	-0.0605081	-0.0594865
153558	9.21348	-0.0494565	-0.0500662	-0.0494527	-0.0605079	-0.0594867
153561	9.21366	-0.0494567	-0.050066	-0.0494527	-0.0605077	-0.0594869
153564	9.21384	-0.0494569	-0.0500657	-0.0494527	-0.0605075	-0.0594871
153567	9.21402	-0.0494571	-0.0500655	-0.0494527	-0.0605073	-0.0594874
153570	9.2142	-0.0494573	-0.0500652	-0.0494527	-0.0605071	-0.0594876
153573	9.21438	-0.0494575	-0.050065	-0.0494527	-0.0605069	-0.0594878
153576	9.21456	-0.0494577	-0.0500648	-0.0494527	-0.0605067	-0.059488
153579	9.21474	-0.0494579	-0.0500645	-0.0494527	-0.0605065	-0.0594882
153582	9.21492	-0.0494582	-0.0500643	-0.0494527	-0.0605063	-0.0594884
153585	9.2151	-0.0494584	-0.0500641	-0.0494527	-0.0605061	-0.0594886
153588	9.21528	-0.0494586	-0.0500638	-0.0494527	-0.0605059	-0.0594888
153591	9.21546	-0.0494588	-0.0500636	-0.0494527	-0.0605057	-0.059489
153594	9.21564	-0.049459	-0.0500634	-0.0494527	-0.0605055	-0.0594892
153597	9.21582	-0.0494592	-0.0500631	-0.0494527	-0.0605053	-0.0594894
153600	9.216	-0.0494594	-0.0500629	-0.0494527	-0.0605051	-0.0594896
153603	9.21618	-0.0494596	-0.0500626	-0.0494527	-0.0605049	-0.0594898
153606	9.21636	-0.0494599	-0.0500624	-0.0494527	-0.0605047	-0.05949
153609	9.21654	-0.0494601	-0.0500622	-0.0494527	-0.0605045	-0.0594902
153612	9.21672	-0.0494603	-0.0500619	-0.0494527	-0.0605043	-0.0594904
153615	9.2169	-0.0494605	-0.0500617	-0.0494527	-0.0605041	-0.0594906
153618	9.21708	-0.0494607	-0.0500615	-0.0494527	-0.060504	-0.0594908
153621	9.21726	-0.0494609	-0.0500612	-0.0494527	-0.0605038	-0.059491
153624	9.21744	-0.0494611	-0.050061	-0.0494527	-0.0605036	-0.0594912
153627	9.21762	-0.0494613	-0.0500608	-0.0494527	-0.0605034	-0.0594914
153630	9.2178	-0.0494615	-0.0500605	-0.0494527	-0.0605032	-0.0594916
153633	9.21798	-0.0494618	-0.0500603	-0.0494527	-0.060503	-0.0594917
153636	9.21816	-0.049462	-0.0500601	-0.0494527	-0.0605028	-0.0594919
153639	9.21834	-0.0494622	-0.0500598	-0.0494527	-0.0605026	-0.0594921
153642	9.21852	-0.0494624	-0.0500596	-0.0494527	-0.0605024	-0.0594923
153645	9.2187	-0.0494626	-0.0500594	-0.0494527	-0.0605022	-0.0594925
153648	9.21888	-0.0494628	-0.0500591	-0.0494527	-0.060502	-0.0594927
153651	9.21906	-0.049463	-0.0500589	-0.0494527	-0.0605018	-0.0594929
153654	9.21924	-0.0494632	-0.0500587	-0.0494527	-0.0605016	-0.0594931
153657	9.21942	-0.0494634	-0.0500584	-0.0494527	-0.0605014	-0.0594933
153660	9.2196	-0.0494636	-0.0500582	-0.0494527	-0.0605012	-0.0594935
153663	9.21978	-0.0494639	-0.050058	-0.0494527	-0.060501	-0.0594937
153666	9.21996	-0.0494641	-0.0500577	-0.0494527	-0.0605008	-0.0594939
153669	9.22014	-0.0494643	-0.0500575	-0.0494527	-0.0605006	-0.0594941
153672	9.22032	-0.0494645	-0.0500573	-0.0494527	-0.0605005	-0.0594943
153675	9.2205	-0.0494647	-0.050057	-0.0494527	-0.0605003	-0.0594945
153678	9.22068	-0.0494649	-0.0500568	-0.0494527	-0.0605001	-0.0594947
153681	9.22086	-0.0494651	-0.0500566	-0.0494527	-0.0604999	-0.0594949
153684	9.22104	-0.0494653	-0.0500563	-0.0494527	-0.0604997	-0.0594951
153687	9.22122	-0.0494655	-0.0500561	-0.0494527	-0.0604995	-0.0594953
153690	9.2214	-0.0494657	-0.0500559	-0.0494527	-0.0604993	-0.0594955
153693	9.22158	-0.0494659	-0.0500556	-0.0494527	-0.0604991	-0.0594957
153696	9.22176	-0.0494662	-0.0500554	-0.0494527	-0.0604989	-0.0594959
153699	9.22194	-0.0494664	-0.0500552	-0.0494527	-0.0604987	-0.0594961
153702	9.22212	-0.0494666	-0.0500549	-0.0494527	-0.0604985	-0.0594963
153705	9.2223	-0.0494668	-0.0500547	-0.0494527	-0.0604983	-0.0594965
153708	9.22248	-0.049467	-0.0500545	-0.0494527	-0.0604981	-0.0594967
153711	9.22266	-0.0494672	-0.0500542	-0.0494527	-0.0604979	-0.0594969
153714	9.22284	-0.0494674	-0.050054	-0.0494527	-0.0604977	-0.0594971
153717	9.22302	-0.0494676	-0.0500538	-0.0494527	-0.0604976	-0.0594973
153720	9.2232	-0.0494678	-0.0500535	-0.0494527	-0.0604974	-0.0594975
153723	9.22338	-0.049468	-0.0500533	-0.0494527	-0.0604972	-0.0594977
153726	9.22356	-0.0494682	-0.0500531	-0.0494527	-0.060497	-0.0594979
153729	9.22374	-0.0494684	-0.0500528	-0.0494527	-0.0604968	-0.0594981
153732	9.22392	-0.0494687	-0.0500526	-0.0494527	-0.0604966	-0.0594983
153735	9.2241	-0.0494689	-0.0500524	-0.0494527	-0.0604964	-0.0594985
153738	9.22428	-0.0494691	-0.0500521	-0.0494527	-0.0604962	-0.0594987
153741	9.22446	-0.0494693	-0.0500519	-0.0494527	-0.060496	-0.0594989
153744	9.22464	-0.0494695	-0.0500517	-0.0494527	-0.0604958	-0.0594991
153747	9.22482	-0.0494697	-0.0500514	-0.0494527	-0.0604956	-0.0594993
153750	9.225	-0.0494699	-0.0500512	-0.0494527	-0.0604954	-0.0594995
153753	9.22518	-0.0494701	-0.050051	-0.0494527	-0.0604952	-0.0594996
153756	9.22536	-0.0494703	-0.0500508	-0.0494527	-0.0604951	-0.0594998
153759	9.22554	-0.0494705	-0.0500505	-0.0494527	-0.0604949	-0.0595
153762	9.22572	-0.0494707	-0.0500503	-0.0494527	-0.0604947	-0.0595002
153765	9.2259	-0.0494709	-0.0500501	-0.0494527	-0.0604945	-0.0595004
153768	9.22608	-0.0494711	-0.0500498	-0.0494527	-0.0604943	-0.0595006
153771	9.22626	-0.0494713	-0.0500496	-0.0494527	-0.0604941	-0.0595008
153774	9.22644	-0.0494715	-0.0500494	-0.0494527	-0.0604939	-0.059501
153777	9.22662	-0.0494718	-0.0500491	-0.0494527	-0.0604937	-0.0595012
153780	9.2268	-0.049472	-0.0500489	-0.0494527	-0.0604935	-0.0595014
153783	9.22698	-0.0494722	-0.0500487	-0.0494527	-0.0604933	-0.0595016
153786	9.22716	-0.0494724	-0.0500484	-0.0494527	-0.0604931	-0.0595018
153789	9.22734	-0.0494726	-0.0500482	-0.0494527	-0.0604929	-0.059502
153792	9.22752	-0.0494728	-0.050048	-0.0494527	-0.0604928	-0.0595022
153795	9.2277	-0.049473	-0.0500478	-0.0494527	-0.0604926	-0.0595024
153798	9.22788	-0.0494732	-0.0500475	-0.0494527	-0.0604924	-0.0595026
153801	9.22806	-0.0494734	-0.0500473	-0.0494527	-0.0604922	-0.0595028
153804	9.22824	-0.0494736	-0.0500471	-0.0494527	-0.060492	-0.059503
153807	9.22842	-0.0494738	-0.0500468	-0.0494527	-0.0604918	-0.0595032
153810	9.2286	-0.049474	-0.0500466	-0.0494527	-0.0604916	-0.0595034
153813	9.22878	-0.0494742	-0.0500464	-0.0494527	-0.0604914	-0.0595035
153816	9.22896	-0.0494744	-0.0500462	-0.0494527	-0.0604912	-0.0595037
153819	9.22914	-0.0494746	-0.0500459	-0.0494527	-0.060491	-0.0595039
153822	9.22932	-0.0494748	-0.0500457	-0.0494527	-0.0604909	-0.0595041
153825	9.2295	-0.049475	-0.0500455	-0.0494527	-0.0604907	-0.0595043
153828	9.22968	-0.0494752	-0.0500452	-0.0494527	-0.0604905	-0.0595045
153831	9.22986	-0.0494755	-0.050045	-0.0494527	-0.0604903	-0.0595047
153834	9.23004	-0.0494757	-0.0500448	-0.0494527	-0.0604901	-0.0595049
153837	9.23022	-0.0494759	-0.0500446	-0.0494527	-0.0604899	-0.0595051
153840	9.2304	-0.0494761	-0.0500443	-0.0494527	-0.0604897	-0.0595053
153843	9.23058	-0.0494763	-0.0500441	-0.0494527	-0.0604895	-0.0595055
153846	9.23076	-0.0494765	-0.0500439	-0.0494527	-0.0604893	-0.0595057
153849	9.23094	-0.0494767	-0.0500436	-0.0494527	-0.0604892	-0.0595059
153852	9.23112	-0.0494769	-0.0500434	-0.0494527	-0.060489	-0.0595061
153855	9.2313	-0.0494771	-0.0500432	-0.0494527	-0.0604888	-0.0595063
153858	9.23148	-0.0494773	-0.050043	-0.0494527	-0.0604886	-0.0595064
153861	9.23166	-0.0494775	-0.0500427	-0.0494527	-0.0604884	-0.0595066
153864	9.23184	-0.0494777	-0.0500425	-0.0494527	-0.0604882	-0.0595068
153867	9.23202	-0.0494779	-0.0500423	-0.0494527	-0.060488	-0.059507
153870	9.2322	-0.0494781	-0.0500421	-0.0494527	-0.0604878	-0.0595072
153873	9.23238	-0.0494783	-0.0500418	-0.0494527	-0.0604876	-0.0595074
153876	9.23256	-0.0494785	-0.0500416	-0.0494527	-0.0604874	-0.0595076
153879	9.23274	-0.0494787	-0.0500414	-0.0494527	-0.0604873	-0.0595078
153882	9.23292	-0.0494789	-0.0500411	-0.0494527	-0.0604871	-0.059508
153885	9.2331	-0.0494791	-0.0500409	-0.0494527	-0.0604869	-0.0595082
153888	9.23328	-0.0494793	-0.0500407	-0.0494527	-0.0604867	-0.0595084
153891	9.23346	-0.0494795	-0.0500405	-0.0494527	-0.0604865	-0.0595086
153894	9.23364	-0.0494797	-0.0500402	-0.0494527	-0.0604863	-0.0595088
153897	9.23382	-0.0494799	-0.05004	-0.0494527	-0.0604861	-0.0595089
153900	9.234	-0.0494801	-0.0500398	-0.0494527	-0.0604859	-0.0595091
153903	9.23418	-0.0494803	-0.0500396	-0.0494527	-0.0604858	-0.0595093
153906	9.23436	-0.0494805	-0.0500393	-0.0494527	-0.0604856	-0.0595095
153909	9.23454	-0.0494807	-0.0500391	-0.0494527	-0.0604854	-0.0595097
153912	9.23472	-0.0494809	-0.0500389	-0.0494527	-0.0604852	-0.0595099
153915	9.2349	-0.0494811	-0.0500387	-0.0494527	-0.060485	-0.0595101
153918	9.23508	-0.0494814	-0.0500384	-0.0494527	-0.0604848	-0.0595103
153921	9.23526	-0.0494816	-0.0500382	-0.0494527	-0.0604846	-0.0595105
153924	9.23544	-0.0494818	-0.050038	-0.0494527	-0.0604844	-0.0595107
153927	9.23562	-0.049482	-0.0500378	-0.0494527	-0.0604843	-0.0595109
153930	9.2358	-0.0494822	-0.0500375	-0.0494527	-0.0604841	-0.059511
153933	9.23598	-0.0494824	-0.0500373	-0.0494527	-0.0604839	-0.0595112
153936	9.23616	-0.0494826	-0.0500371	-0.0494527	-0.0604837	-0.0595114
153939	9.23634	-0.0494828	-0.0500369	-0.0494527	-0.0604835	-0.0595116
153942	9.23652	-0.049483	-0.0500366	-0.0494527	-0.0604833	-0.0595118
153945	9.2367	-0.0494832	-0.0500364	-0.0494527	-0.0604831	-0.059512
153948	9.23688	-0.0494834	-0.0500362	-0.0494527	-0.060483	-0.0595122
153951	9.23706	-0.0494836	-0.050036	-0.0494527	-0.0604828	-0.0595124
153954	9.23724	-0.0494838	-0.0500357	-0.0494527	-0.0604826	-0.0595126
153957	9.23742	-0.049484	-0.0500355	-0.0494527	-0.0604824	-0.0595128
153960	9.2376	-0.0494842	-0.0500353	-0.0494527	-0.0604822	-0.059513
153963	9.23778	-0.0494844	-0.0500351	-0.0494527	-0.060482	-0.0595131
153966	9.23796	-0.0494846	-0.0500348	-0.0494527	-0.0604818	-0.0595133
153969	9.23814	-0.0494848	-0.0500346	-0.0494527	-0.0604816	-0.0595135
153972	9.23832	-0.049485	-0.0500344	-0.0494527	-0.0604815	-0.0595137
153975	9.2385	-0.0494852	-0.0500342	-0.0494527	-0.0604813	-0.0595139
153978	9.23868	-0.0494854	-0.0500339	-0.0494527	-0.0604811	-0.0595141
153981	9.23886	-0.0494856	-0.0500337	-0.0494527	-0.0604809	-0.0595143
153984	9.23904	-0.0494858	-0.0500335	-0.0494527	-0.0604807	-0.0595145
153987	9.23922	-0.049486	-0.0500333	-0.0494527	-0.0604805	-0.0595147
153990	9.2394	-0.0494862	-0.050033	-0.0494527	-0.0604803	-0.0595148
153993	9.23958	-0.0494864	-0.0500328	-0.0494527	-0.0604802	-0.059515
153996	9.23976	-0.0494866	-0.0500326	-0.0494527	-0.06048	-0.0595152
153999	9.23994	-0.0494868	-0.0500324	-0.0494527	-0.0604798	-0.0595154
154002	9.24012	-0.049487	-0.0500321	-0.0494527	-0.0604796	-0.0595156
154005	9.2403	-0.0494872	-0.0500319	-0.0494527	-0.0604794	-0.0595158
154008	9.24048	-0.0494874	-0.0500317	-0.0494527	-0.0604792	-0.059516
154011	9.24066	-0.0494876	-0.0500315	-0.0494527	-0.0604791	-0.0595162
154014	9.24084	-0.0494878	-0.0500313	-0.0494527	-0.0604789	-0.0595164
154017	9.24102	-0.049488	-0.050031	-0.0494527	-0.0604787	-0.0595165
154020	9.2412	-0.0494882	-0.0500308	-0.0494527	-0.0604785	-0.0595167
154023	9.24138	-0.0494884	-0.0500306	-0.0494527	-0.0604783	-0.0595169
154026	9.24156	-0.0494886	-0.0500304	-0.0494527	-0.0604781	-0.0595171
154029	9.24174	-0.0494888	-0.0500301	-0.0494527	-0.0604779	-0.0595173
154032	9.24192	-0.049489	-0.0500299	-0.0494527	-0.0604778	-0.0595175
154035	9.2421	-0.0494892	-0.0500297	-0.0494527	-0.0604776	-0.0595177
154038	9.24228	-0.0494894	-0.0500295	-0.0494527	-0.0604774	-0.0595179
154041	9.24246	-0.0494896	-0.0500293	-0.0494527	-0.0604772	-0.0595181
154044	9.24264	-0.0494898	-0.050029	-0.0494527	-0.060477	-0.0595182
154047	9.24282	-0.04949	-0.0500288	-0.0494527	-0.0604768	-0.0595184
154050	9.243	-0.0494902	-0.0500286	-0.0494527	-0.0604767	-0.0595186
154053	9.24318	-0.0494904	-0.0500284	-0.0494527	-0.0604765	-0.0595188
154056	9.24336	-0.0494906	-0.0500281	-0.0494527	-0.0604763	-0.059519
154059	9.24354	-0.0494908	-0.0500279	-0.0494527	-0.0604761	-0.0595192
154062	9.24372	-0.049491	-0.0500277	-0.0494527	-0.0604759	-0.0595194
154065	9.2439	-0.0494912	-0.0500275	-0.0494527	-0.0604757	-0.0595196
154068	9.24408	-0.0494914	-0.0500273	-0.0494527	-0.0604756	-0.0595197
154071	9.24426	-0.0494916	-0.050027	-0.0494527	-0.0604754	-0.0595199
154074	9.24444	-0.0494917	-0.0500268	-0.0494527	-0.0604752	-0.0595201
154077	9.24462	-0.0494919	-0.0500266	-0.0494527	-0.060475	-0.0595203
154080	9.2448	-0.0494921	-0.0500264	-0.0494527	-0.0604748	-0.0595205
154083	9.24498	-0.0494923	-0.0500262	-0.0494527	-0.0604746	-0.0595207
154086	9.24516	-0.0494925	-0.0500259	-0.0494527	-0.0604745	-0.0595209
154089	9.24534	-0.0494927	-0.0500257	-0.0494527	-0.0604743	-0.059521
154092	9.24552	-0.0494929	-0.0500255	-0.0494527	-0.0604741	-0.0595212
154095	9.2457	-0.0494931	-0.0500253	-0.0494527	-0.0604739	-0.0595214
154098	9.24588	-0.0494933	-0.0500251	-0.0494527	-0.0604737	-0.0595216
154101	9.24606	-0.0494935	-0.0500248	-0.0494527	-0.0604735	-0.0595218
154104	9.24624	-0.0494937	-0.0500246	-0.0494527	-0.0604734	-0.059522
154107	9.24642	-0.0494939	-0.0500244	-0.0494527	-0.0604732	-0.0595222
154110	9.2466	-0.0494941	-0.0500242	-0.0494527	-0.060473	-0.0595223
154113	9.24678	-0.0494943	-0.050024	-0.0494527	-0.0604728	-0.0595225
154116	9.24696	-0.0494945	-0.0500237	-0.0494527	-0.0604726	-0.0595227
154119	9.24714	-0.0494947	-0.0500235	-0.0494527	-0.0604724	-0.0595229
154122	9.24732	-0.0494949	-0.0500233	-0.0494527	-0.0604723	-0.0595231
154125	9.2475	-0.0494951	-0.0500231	-0.0494527	-0.0604721	-0.0595233
154128	9.24768	-0.0494953	-0.0500229	-0.0494527	-0.0604719	-0.0595235
154131	9.24786	-0.0494955	-0.0500226	-0.0494527	-0.0604717	-0.0595236
154134	9.24804	-0.0494957	-0.0500224	-0.0494527	-0.0604715	-0.0595238
154137	9.24822	-0.0494959	-0.0500222	-0.0494527	-0.0604714	-0.059524
154140	9.2484	-0.0494961	-0.050022	-0.0494527	-0.0604712	-0.0595242
154143	9.24858	-0.0494963	-0.0500218	-0.0494527	-0.060471	-0.0595244
154146	9.24876	-0.0494965	-0.0500215	-0.0494527	-0.0604708	-0.0595246
154149	9.24894	-0.0494967	-0.0500213	-0.0494527	-0.0604706	-0.0595248
154152	9.24912	-0.0494969	-0.0500211	-0.0494527	-0.0604704	-0.0595249
154155	9.2493	-0.0494971	-0.0500209	-0.0494527	-0.0604703	-0.0595251
154158	9.24948	-0.0494973	-0.0500207	-0.0494527	-0.0604701	-0.0595253
154161	9.24966	-0.0494974	-0.0500205	-0.0494527	-0.0604699	-0.0595255
154164	9.24984	-0.0494976	-0.0500202	-0.0494527	-0.0604697	-0.0595257
154167	9.25002	-0.0494978	-0.05002	-0.0494527	-0.0604695	-0.0595259
154170	9.2502	-0.049498	-0.0500198	-0.0494527	-0.0604694	-0.0595261
154173	9.25038	-0.0494982	-0.0500196	-0.0494527	-0.0604692	-0.0595262
154176	9.25056	-0.0494984	-0.0500194	-0.0494527	-0.060469	-0.0595264
154179	9.25074	-0.0494986	-0.0500191	-0.0494527	-0.0604688	-0.0595266
154182	9.25092	-0.0494988	-0.0500189	-0.0494527	-0.0604686	-0.0595268
154185	9.2511	-0.049499	-0.0500187	-0.0494527	-0.0604685	-0.059527
154188	9.25128	-0.0494992	-0.0500185	-0.0494527	-0.0604683	-0.0595272
154191	9.25146	-0.0494994	-0.0500183	-0.0494527	-0.0604681	-0.0595273
154194	9.25164	-0.0494996	-0.0500181	-0.0494527	-0.0604679	-0.0595275
154197	9.25182	-0.0494998	-0.0500178	-0.0494527	-0.0604677	-0.0595277
154200	9.252	-0.0495	-0.0500176	-0.0494527	-0.0604676	-0.0595279
154203	9.25218	-0.0495002	-0.0500174	-0.0494527	-0.0604674	-0.0595281
154206	9.25236	-0.0495004	-0.0500172	-0.0494527	-0.0604672	-0.0595283
154209	9.25254	-0.0495006	-0.050017	-0.0494527	-0.060467	-0.0595284
154212	9.25272	-0.0495008	-0.0500168	-0.0494527	-0.0604668	-0.0595286
154215	9.2529	-0.0495009	-0.0500165	-0.0494527	-0.0604667	-0.0595288
154218	9.25308	-0.0495011	-0.0500163	-0.0494527	-0.0604665	-0.059529
154221	9.25326	-0.0495013	-0.0500161	-0.0494527	-0.0604663	-0.0595292
154224	9.25344	-0.0495015	-0.0500159	-0.0494527	-0.0604661	-0.0595294
154227	9.25362	-0.0495017	-0.0500157	-0.0494527	-0.0604659	-0.0595295
154230	9.2538	-0.0495019	-0.0500155	-0.0494527	-0.0604658	-0.0595297
154233	9.25398	-0.0495021	-0.0500152	-0.0494527	-0.0604656	-0.0595299
154236	9.25416	-0.0495023	-0.050015	-0.0494527	-0.0604654	-0.0595301
154239	9.25434	-0.0495025	-0.0500148	-0.0494527	-0.0604652	-0.0595303
154242	9.25452	-0.0495027	-0.0500146	-0.0494527	-0.060465	-0.0595305
154245	9.2547	-0.0495029	-0.0500144	-0.0494527	-0.0604649	-0.0595306
154248	9.25488	-0.0495031	-0.0500142	-0.0494527	-0.0604647	-0.0595308
154251	9.25506	-0.0495033	-0.050014	-0.0494527	-0.0604645	-0.059531
154254	9.25524	-0.0495035	-0.0500137	-0.0494527	-0.0604643	-0.0595312
154257	9.25542	-0.0495037	-0.0500135	-0.0494527	-0.0604641	-0.0595314
154260	9.2556	-0.0495038	-0.0500133	-0.0494527	-0.060464	-0.0595316
154263	9.25578	-0.049504	-0.0500131	-0.0494527	-0.0604638	-0.0595317
154266	9.25596	-0.0495042	-0.0500129	-0.0494527	-0.0604636	-0.0595319
154269	9.25614	-0.0495044	-0.0500127	-0.0494527	-0.0604634	-0.0595321
154272	9.25632	-0.0495046	-0.0500124	-0.0494527	-0.0604633	-0.0595323
154275	9.2565	-0.0495048	-0.0500122	-0.0494527	-0.0604631	-0.0595325
154278	9.25668	-0.049505	-0.050012	-0.0494527	-0.0604629	-0.0595326
154281	9.25686	-0.0495052	-0.0500118	-0.0494527	-0.0604627	-0.0595328
154284	9.25704	-0.0495054	-0.0500116	-0.0494527	-0.0604625	-0.059533
154287	9.25722	-0.0495056	-0.0500114	-0.0494527	-0.0604624	-0.0595332
154290	9.2574	-0.0495058	-0.0500112	-0.0494527	-0.0604622	-0.0595334
154293	9.25758	-0.049506	-0.0500109	-0.0494527	-0.060462	-0.0595335
154296	9.25776	-0.0495062	-0.0500107	-0.0494527	-0.0604618	-0.0595337
154299	9.25794	-0.0495063	-0.0500105	-0.0494527	-0.0604617	-0.0595339
154302	9.25812	-0.0495065	-0.0500103	-0.0494527	-0.0604615	-0.0595341
154305	9.2583	-0.0495067	-0.0500101	-0.0494527	-0.0604613	-0.0595343
154308	9.25848	-0.0495069	-0.0500099	-0.0494527	-0.0604611	-0.0595345
154311	9.25866	-0.0495071	-0.0500097	-0.0494527	-0.0604609	-0.0595346
154314	9.25884	-0.0495073	-0.0500095	-0.0494527	-0.0604608	-0.0595348
154317	9.25902	-0.0495075	-0.0500092	-0.0494527	-0.0604606	-0.059535
154320	9.2592	-0.0495077	-0.050009	-0.0494527	-0.0604604	-0.0595352
154323	9.25938	-0.0495079	-0.0500088	-0.0494527	-0.0604602	-0.0595354
154326	9.25956	-0.0495081	-0.0500086	-0.0494527	-0.0604601	-0.0595355
154329	9.25974	-0.0495083	-0.0500084	-0.0494527	-0.0604599	-0.0595357
154332	9.25992	-0.0495084	-0.0500082	-0.0494527	-0.0604597	-0.0595359
154335	9.2601	-0.0495086	-0.050008	-0.0494527	-0.0604595	-0.0595361
154338	9.26028	-0.0495088	-0.0500077	-0.0494527	-0.0604593	-0.0595363
154341	9.26046	-0.049509	-0.0500075	-0.0494527	-0.0604592	-0.0595364
154344	9.26064	-0.0495092	-0.0500073	-0.0494527	-0.060459	-0.0595366
154347	9.26082	-0.0495094	-0.0500071	-0.0494527	-0.0604588	-0.0595368
154350	9.261	-0.0495096	-0.0500069	-0.0494527	-0.0604586	-0.059537
154353	9.26118	-0.0495098	-0.0500067	-0.0494527	-0.0604585	-0.0595372
154356	9.26136	-0.04951	-0.0500065	-0.0494527	-0.0604583	-0.0595373
154359	9.26154	-0.0495102	-0.0500063	-0.0494527	-0.0604581	-0.0595375
154362	9.26172	-0.0495103	-0.050006	-0.0494527	-0.0604579	-0.0595377
154365	9.2619	-0.0495105	-0.0500058	-0.0494527	-0.0604578	-0.0595379
154368	9.26208	-0.0495107	-0.0500056	-0.0494527	-0.0604576	-0.0595381
154371	9.26226	-0.0495109	-0.0500054	-0.0494527	-0.0604574	-0.0595382
154374	9.26244	-0.0495111	-0.0500052	-0.0494527	-0.0604572	-0.0595384
154377	9.26262	-0.0495113	-0.050005	-0.0494527	-0.0604571	-0.0595386
154380	9.2628	-0.0495115	-0.0500048	-0.0494527	-0.0604569	-0.0595388
154383	9.26298	-0.0495117	-0.0500046	-0.0494527	-0.0604567	-0.0595389
154386	9.26316	-0.0495119	-0.0500044	-0.0494527	-0.0604565	-0.0595391
154389	9.26334	-0.0495121	-0.0500041	-0.0494527	-0.0604564	-0.0595393
154392	9.26352	-0.0495122	-0.0500039	-0.0494527	-0.0604562	-0.0595395
154395	9.2637	-0.0495124	-0.0500037	-0.0494527	-0.060456	-0.0595397
154398	9.26388	-0.0495126	-0.0500035	-0.0494527	-0.0604558	-0.0595398
154401	9.26406	-0.0495128	-0.0500033	-0.0494527	-0.0604557	-0.05954
154404	9.26424	-0.049513	-0.0500031	-0.0494527	-0.0604555	-0.0595402
154407	9.26442	-0.0495132	-0.0500029	-0.0494527	-0.0604553	-0.0595404
154410	9.2646	-0.0495134	-0.0500027	-0.0494527	-0.0604551	-0.0595406
154413	9.26478	-0.0495136	-0.0500025	-0.0494527	-0.060455	-0.0595407
154416	9.26496	-0.0495137	-0.0500022	-0.0494527	-0.0604548	-0.0595409
154419	9.26514	-0.0495139	-0.050002	-0.0494527	-0.0604546	-0.0595411
154422	9.26532	-0.0495141	-0.0500018	-0.0494527	-0.0604544	-0.0595413
154425	9.2655	-0.0495143	-0.0500016	-0.0494527	-0.0604543	-0.0595414
154428	9.26568	-0.0495145	-0.0500014	-0.0494527	-0.0604541	-0.0595416
154431	9.26586	-0.0495147	-0.0500012	-0.0494527	-0.0604539	-0.0595418
