TimeSlice	Time	Perc. Position	Range of Motion 2	CPG Speed 2
1605	0.0963	-0.050139	-0.06	-0.058
1608	0.09648	-0.0501391	-0.06	-0.058
1611	0.09666	-0.0501393	-0.06	-0.058
1614	0.09684	-0.0501394	-0.06	-0.058
1617	0.09702	-0.0501395	-0.06	-0.058
1620	0.0972	-0.0501396	-0.06	-0.058
1623	0.09738	-0.0501397	-0.06	-0.058
1626	0.09756	-0.0501399	-0.06	-0.058
1629	0.09774	-0.05014	-0.06	-0.058
1632	0.09792	-0.0501401	-0.06	-0.058
1635	0.0981	-0.0501402	-0.06	-0.058
1638	0.09828	-0.0501403	-0.06	-0.058
1641	0.09846	-0.0501405	-0.06	-0.058
1644	0.09864	-0.0501406	-0.06	-0.058
1647	0.09882	-0.0501407	-0.06	-0.058
1650	0.099	-0.0501408	-0.06	-0.058
1653	0.09918	-0.0501409	-0.06	-0.058
1656	0.09936	-0.050141	-0.06	-0.058
1659	0.09954	-0.0501412	-0.06	-0.058
1662	0.09972	-0.0501413	-0.06	-0.058
1665	0.0999	-0.0501414	-0.06	-0.058
1668	0.10008	-0.0501415	-0.06	-0.058
1671	0.10026	-0.0501416	-0.06	-0.058
1674	0.10044	-0.0501418	-0.06	-0.058
1677	0.10062	-0.0501419	-0.06	-0.058
1680	0.1008	-0.050142	-0.06	-0.058
1683	0.10098	-0.0501421	-0.06	-0.058
1686	0.10116	-0.0501422	-0.06	-0.058
1689	0.10134	-0.0501423	-0.06	-0.058
1692	0.10152	-0.0501424	-0.06	-0.058
1695	0.1017	-0.0501426	-0.06	-0.058
1698	0.10188	-0.0501427	-0.06	-0.058
1701	0.10206	-0.0501428	-0.06	-0.058
1704	0.10224	-0.0501429	-0.06	-0.058
1707	0.10242	-0.050143	-0.06	-0.058
1710	0.1026	-0.0501431	-0.06	-0.058
1713	0.10278	-0.0501432	-0.06	-0.058
1716	0.10296	-0.0501434	-0.06	-0.058
1719	0.10314	-0.0501435	-0.06	-0.058
1722	0.10332	-0.0501436	-0.06	-0.058
1725	0.1035	-0.0501437	-0.06	-0.058
1728	0.10368	-0.0501438	-0.06	-0.058
1731	0.10386	-0.0501439	-0.06	-0.058
1734	0.10404	-0.050144	-0.06	-0.058
1737	0.10422	-0.0501441	-0.06	-0.058
1740	0.1044	-0.0501443	-0.06	-0.058
1743	0.10458	-0.0501444	-0.06	-0.058
1746	0.10476	-0.0501445	-0.06	-0.058
1749	0.10494	-0.0501446	-0.06	-0.058
1752	0.10512	-0.0501447	-0.06	-0.058
1755	0.1053	-0.0501448	-0.06	-0.058
1758	0.10548	-0.0501449	-0.06	-0.058
1761	0.10566	-0.050145	-0.06	-0.058
1764	0.10584	-0.0501451	-0.06	-0.058
1767	0.10602	-0.0501452	-0.06	-0.058
1770	0.1062	-0.0501454	-0.06	-0.058
1773	0.10638	-0.0501455	-0.06	-0.058
1776	0.10656	-0.0501456	-0.06	-0.058
1779	0.10674	-0.0501457	-0.06	-0.058
1782	0.10692	-0.0501458	-0.06	-0.058
1785	0.1071	-0.0501459	-0.06	-0.058
1788	0.10728	-0.050146	-0.06	-0.058
1791	0.10746	-0.0501461	-0.06	-0.058
1794	0.10764	-0.0501462	-0.06	-0.058
1797	0.10782	-0.0501463	-0.06	-0.058
1800	0.108	-0.0501464	-0.06	-0.058
1803	0.10818	-0.0501465	-0.06	-0.058
1806	0.10836	-0.0501467	-0.06	-0.058
1809	0.10854	-0.0501468	-0.06	-0.058
1812	0.10872	-0.0501469	-0.06	-0.058
1815	0.1089	-0.050147	-0.06	-0.058
1818	0.10908	-0.0501471	-0.06	-0.058
1821	0.10926	-0.0501472	-0.06	-0.058
1824	0.10944	-0.0501473	-0.06	-0.058
1827	0.10962	-0.0501474	-0.06	-0.058
1830	0.1098	-0.0501475	-0.06	-0.058
1833	0.10998	-0.0501476	-0.06	-0.058
1836	0.11016	-0.0501477	-0.06	-0.058
1839	0.11034	-0.0501478	-0.06	-0.058
1842	0.11052	-0.0501479	-0.06	-0.058
1845	0.1107	-0.050148	-0.06	-0.058
1848	0.11088	-0.0501481	-0.06	-0.058
1851	0.11106	-0.0501482	-0.06	-0.058
1854	0.11124	-0.0501483	-0.06	-0.058
1857	0.11142	-0.0501484	-0.06	-0.058
1860	0.1116	-0.0501485	-0.06	-0.058
1863	0.11178	-0.0501486	-0.06	-0.058
1866	0.11196	-0.0501487	-0.06	-0.058
1869	0.11214	-0.0501488	-0.06	-0.058
1872	0.11232	-0.0501489	-0.06	-0.058
1875	0.1125	-0.050149	-0.06	-0.058
1878	0.11268	-0.0501491	-0.06	-0.058
1881	0.11286	-0.0501492	-0.06	-0.058
1884	0.11304	-0.0501493	-0.06	-0.058
1887	0.11322	-0.0501494	-0.06	-0.058
1890	0.1134	-0.0501495	-0.06	-0.058
1893	0.11358	-0.0501496	-0.06	-0.058
1896	0.11376	-0.0501497	-0.06	-0.058
1899	0.11394	-0.0501498	-0.06	-0.058
1902	0.11412	-0.0501499	-0.06	-0.058
1905	0.1143	-0.05015	-0.06	-0.058
1908	0.11448	-0.0501501	-0.06	-0.058
1911	0.11466	-0.0501502	-0.06	-0.058
1914	0.11484	-0.0501503	-0.06	-0.058
1917	0.11502	-0.0501504	-0.06	-0.058
1920	0.1152	-0.0501505	-0.06	-0.058
1923	0.11538	-0.0501506	-0.06	-0.058
1926	0.11556	-0.0501507	-0.06	-0.058
1929	0.11574	-0.0501508	-0.06	-0.058
1932	0.11592	-0.0501509	-0.06	-0.058
1935	0.1161	-0.050151	-0.06	-0.058
1938	0.11628	-0.0501511	-0.06	-0.058
1941	0.11646	-0.0501512	-0.06	-0.058
1944	0.11664	-0.0501513	-0.06	-0.058
1947	0.11682	-0.0501514	-0.06	-0.058
1950	0.117	-0.0501515	-0.06	-0.058
1953	0.11718	-0.0501516	-0.06	-0.058
1956	0.11736	-0.0501517	-0.06	-0.058
1959	0.11754	-0.0501518	-0.06	-0.058
1962	0.11772	-0.0501519	-0.06	-0.058
1965	0.1179	-0.050152	-0.06	-0.058
1968	0.11808	-0.0501521	-0.06	-0.058
1971	0.11826	-0.0501522	-0.06	-0.058
1974	0.11844	-0.0501523	-0.06	-0.058
1977	0.11862	-0.0501524	-0.06	-0.058
1980	0.1188	-0.0501525	-0.06	-0.058
1983	0.11898	-0.0501525	-0.06	-0.058
1986	0.11916	-0.0501526	-0.06	-0.058
1989	0.11934	-0.0501527	-0.06	-0.058
1992	0.11952	-0.0501528	-0.06	-0.058
1995	0.1197	-0.0501529	-0.06	-0.058
1998	0.11988	-0.050153	-0.06	-0.058
2001	0.12006	-0.0501531	-0.06	-0.058
2004	0.12024	-0.0501532	-0.06	-0.058
2007	0.12042	-0.0501533	-0.06	-0.058
2010	0.1206	-0.0501534	-0.06	-0.058
2013	0.12078	-0.0501535	-0.06	-0.058
2016	0.12096	-0.0501536	-0.06	-0.058
2019	0.12114	-0.0501537	-0.06	-0.058
2022	0.12132	-0.0501537	-0.06	-0.058
2025	0.1215	-0.0501538	-0.06	-0.058
2028	0.12168	-0.0501539	-0.06	-0.058
2031	0.12186	-0.050154	-0.06	-0.058
2034	0.12204	-0.0501541	-0.06	-0.058
2037	0.12222	-0.0501542	-0.06	-0.058
2040	0.1224	-0.0501543	-0.06	-0.058
2043	0.12258	-0.0501544	-0.06	-0.058
2046	0.12276	-0.0501545	-0.06	-0.058
2049	0.12294	-0.0501546	-0.06	-0.058
2052	0.12312	-0.0501546	-0.06	-0.058
2055	0.1233	-0.0501547	-0.06	-0.058
2058	0.12348	-0.0501548	-0.06	-0.058
2061	0.12366	-0.0501549	-0.06	-0.058
2064	0.12384	-0.050155	-0.06	-0.058
2067	0.12402	-0.0501551	-0.06	-0.058
2070	0.1242	-0.0501552	-0.06	-0.058
2073	0.12438	-0.0501553	-0.06	-0.058
2076	0.12456	-0.0501553	-0.06	-0.058
2079	0.12474	-0.0501554	-0.06	-0.058
2082	0.12492	-0.0501555	-0.06	-0.058
2085	0.1251	-0.0501556	-0.06	-0.058
2088	0.12528	-0.0501557	-0.06	-0.058
2091	0.12546	-0.0501558	-0.06	-0.058
2094	0.12564	-0.0501559	-0.06	-0.058
2097	0.12582	-0.0501559	-0.06	-0.058
2100	0.126	-0.050156	-0.06	-0.058
2103	0.12618	-0.0501561	-0.06	-0.058
2106	0.12636	-0.0501562	-0.06	-0.058
2109	0.12654	-0.0501563	-0.06	-0.058
2112	0.12672	-0.0501564	-0.06	-0.058
2115	0.1269	-0.0501565	-0.06	-0.058
2118	0.12708	-0.0501565	-0.06	-0.058
2121	0.12726	-0.0501566	-0.06	-0.058
2124	0.12744	-0.0501567	-0.06	-0.058
2127	0.12762	-0.0501568	-0.06	-0.058
2130	0.1278	-0.0501569	-0.06	-0.058
2133	0.12798	-0.050157	-0.06	-0.058
2136	0.12816	-0.050157	-0.06	-0.058
2139	0.12834	-0.0501571	-0.06	-0.058
2142	0.12852	-0.0501572	-0.06	-0.058
2145	0.1287	-0.0501573	-0.06	-0.058
2148	0.12888	-0.0501574	-0.06	-0.058
2151	0.12906	-0.0501574	-0.06	-0.058
2154	0.12924	-0.0501575	-0.06	-0.058
2157	0.12942	-0.0501576	-0.06	-0.058
2160	0.1296	-0.0501577	-0.06	-0.058
2163	0.12978	-0.0501578	-0.06	-0.058
2166	0.12996	-0.0501578	-0.06	-0.058
2169	0.13014	-0.0501579	-0.06	-0.058
2172	0.13032	-0.050158	-0.06	-0.058
2175	0.1305	-0.0501581	-0.06	-0.058
2178	0.13068	-0.0501582	-0.06	-0.058
2181	0.13086	-0.0501582	-0.06	-0.058
2184	0.13104	-0.0501583	-0.06	-0.058
2187	0.13122	-0.0501584	-0.06	-0.058
2190	0.1314	-0.0501585	-0.06	-0.058
2193	0.13158	-0.0501586	-0.06	-0.058
2196	0.13176	-0.0501586	-0.06	-0.058
2199	0.13194	-0.0501587	-0.06	-0.058
2202	0.13212	-0.0501588	-0.06	-0.058
2205	0.1323	-0.0501589	-0.06	-0.058
2208	0.13248	-0.050159	-0.06	-0.058
2211	0.13266	-0.050159	-0.06	-0.058
2214	0.13284	-0.0501591	-0.06	-0.058
2217	0.13302	-0.0501592	-0.06	-0.058
2220	0.1332	-0.0501593	-0.06	-0.058
2223	0.13338	-0.0501593	-0.06	-0.058
2226	0.13356	-0.0501594	-0.06	-0.058
2229	0.13374	-0.0501595	-0.06	-0.058
2232	0.13392	-0.0501596	-0.06	-0.058
2235	0.1341	-0.0501596	-0.06	-0.058
2238	0.13428	-0.0501597	-0.06	-0.058
2241	0.13446	-0.0501598	-0.06	-0.058
2244	0.13464	-0.0501599	-0.06	-0.058
2247	0.13482	-0.0501599	-0.06	-0.058
2250	0.135	-0.05016	-0.06	-0.058
2253	0.13518	-0.0501601	-0.06	-0.058
2256	0.13536	-0.0501602	-0.06	-0.058
2259	0.13554	-0.0501602	-0.06	-0.058
2262	0.13572	-0.0501603	-0.06	-0.058
2265	0.1359	-0.0501604	-0.06	-0.058
2268	0.13608	-0.0501604	-0.06	-0.058
2271	0.13626	-0.0501605	-0.06	-0.058
2274	0.13644	-0.0501606	-0.06	-0.058
2277	0.13662	-0.0501607	-0.06	-0.058
2280	0.1368	-0.0501607	-0.06	-0.058
2283	0.13698	-0.0501608	-0.06	-0.058
2286	0.13716	-0.0501609	-0.06	-0.058
2289	0.13734	-0.0501609	-0.06	-0.058
2292	0.13752	-0.050161	-0.06	-0.058
2295	0.1377	-0.0501611	-0.06	-0.058
2298	0.13788	-0.0501612	-0.06	-0.058
2301	0.13806	-0.0501612	-0.06	-0.058
2304	0.13824	-0.0501613	-0.06	-0.058
2307	0.13842	-0.0501614	-0.06	-0.058
2310	0.1386	-0.0501614	-0.06	-0.058
2313	0.13878	-0.0501615	-0.06	-0.058
2316	0.13896	-0.0501616	-0.06	-0.058
2319	0.13914	-0.0501616	-0.06	-0.058
2322	0.13932	-0.0501617	-0.06	-0.058
2325	0.1395	-0.0501618	-0.06	-0.058
2328	0.13968	-0.0501618	-0.06	-0.058
2331	0.13986	-0.0501619	-0.06	-0.058
2334	0.14004	-0.050162	-0.06	-0.058
2337	0.14022	-0.050162	-0.06	-0.058
2340	0.1404	-0.0501621	-0.06	-0.058
2343	0.14058	-0.0501622	-0.06	-0.058
2346	0.14076	-0.0501622	-0.06	-0.058
2349	0.14094	-0.0501623	-0.06	-0.058
2352	0.14112	-0.0501624	-0.06	-0.058
2355	0.1413	-0.0501624	-0.06	-0.058
2358	0.14148	-0.0501625	-0.06	-0.058
2361	0.14166	-0.0501626	-0.06	-0.058
2364	0.14184	-0.0501626	-0.06	-0.058
2367	0.14202	-0.0501627	-0.06	-0.058
2370	0.1422	-0.0501628	-0.06	-0.058
2373	0.14238	-0.0501628	-0.06	-0.058
2376	0.14256	-0.0501629	-0.06	-0.058
2379	0.14274	-0.050163	-0.06	-0.058
2382	0.14292	-0.050163	-0.06	-0.058
2385	0.1431	-0.0501631	-0.06	-0.058
2388	0.14328	-0.0501631	-0.06	-0.058
2391	0.14346	-0.0501632	-0.06	-0.058
2394	0.14364	-0.0501633	-0.06	-0.058
2397	0.14382	-0.0501633	-0.06	-0.058
2400	0.144	-0.0501634	-0.06	-0.058
2403	0.14418	-0.0501635	-0.06	-0.058
2406	0.14436	-0.0501635	-0.06	-0.058
2409	0.14454	-0.0501636	-0.06	-0.058
2412	0.14472	-0.0501636	-0.06	-0.058
2415	0.1449	-0.0501637	-0.06	-0.058
2418	0.14508	-0.0501638	-0.06	-0.058
2421	0.14526	-0.0501638	-0.06	-0.058
2424	0.14544	-0.0501639	-0.06	-0.058
2427	0.14562	-0.050164	-0.06	-0.058
2430	0.1458	-0.050164	-0.06	-0.058
2433	0.14598	-0.0501641	-0.06	-0.058
2436	0.14616	-0.0501641	-0.06	-0.058
2439	0.14634	-0.0501642	-0.06	-0.058
2442	0.14652	-0.0501642	-0.06	-0.058
2445	0.1467	-0.0501643	-0.06	-0.058
2448	0.14688	-0.0501644	-0.06	-0.058
2451	0.14706	-0.0501644	-0.06	-0.058
2454	0.14724	-0.0501645	-0.06	-0.058
2457	0.14742	-0.0501645	-0.06	-0.058
2460	0.1476	-0.0501646	-0.06	-0.058
2463	0.14778	-0.0501647	-0.06	-0.058
2466	0.14796	-0.0501647	-0.06	-0.058
2469	0.14814	-0.0501648	-0.06	-0.058
2472	0.14832	-0.0501648	-0.06	-0.058
2475	0.1485	-0.0501649	-0.06	-0.058
2478	0.14868	-0.0501649	-0.06	-0.058
2481	0.14886	-0.050165	-0.06	-0.058
2484	0.14904	-0.050165	-0.06	-0.058
2487	0.14922	-0.0501651	-0.06	-0.058
2490	0.1494	-0.0501652	-0.06	-0.058
2493	0.14958	-0.0501652	-0.06	-0.058
2496	0.14976	-0.0501653	-0.06	-0.058
2499	0.14994	-0.0501653	-0.06	-0.058
2502	0.15012	-0.0501654	-0.06	-0.058
2505	0.1503	-0.0501654	-0.06	-0.058
2508	0.15048	-0.0501655	-0.06	-0.058
2511	0.15066	-0.0501655	-0.06	-0.058
2514	0.15084	-0.0501656	-0.06	-0.058
2517	0.15102	-0.0501656	-0.06	-0.058
2520	0.1512	-0.0501657	-0.06	-0.058
2523	0.15138	-0.0501657	-0.06	-0.058
2526	0.15156	-0.0501658	-0.06	-0.058
2529	0.15174	-0.0501658	-0.06	-0.058
2532	0.15192	-0.0501659	-0.06	-0.058
2535	0.1521	-0.0501659	-0.06	-0.058
2538	0.15228	-0.050166	-0.06	-0.058
2541	0.15246	-0.050166	-0.06	-0.058
2544	0.15264	-0.0501661	-0.06	-0.058
2547	0.15282	-0.0501661	-0.06	-0.058
2550	0.153	-0.0501662	-0.06	-0.058
2553	0.15318	-0.0501662	-0.06	-0.058
2556	0.15336	-0.0501663	-0.06	-0.058
2559	0.15354	-0.0501663	-0.06	-0.058
2562	0.15372	-0.0501664	-0.06	-0.058
2565	0.1539	-0.0501664	-0.06	-0.058
2568	0.15408	-0.0501665	-0.06	-0.058
2571	0.15426	-0.0501665	-0.06	-0.058
2574	0.15444	-0.0501666	-0.06	-0.058
2577	0.15462	-0.0501666	-0.06	-0.058
2580	0.1548	-0.0501667	-0.06	-0.058
2583	0.15498	-0.0501667	-0.06	-0.058
2586	0.15516	-0.0501668	-0.06	-0.058
2589	0.15534	-0.0501668	-0.06	-0.058
2592	0.15552	-0.0501669	-0.06	-0.058
2595	0.1557	-0.0501669	-0.06	-0.058
2598	0.15588	-0.050167	-0.06	-0.058
2601	0.15606	-0.050167	-0.06	-0.058
2604	0.15624	-0.050167	-0.06	-0.058
2607	0.15642	-0.0501671	-0.06	-0.058
2610	0.1566	-0.0501671	-0.06	-0.058
2613	0.15678	-0.0501672	-0.06	-0.058
2616	0.15696	-0.0501672	-0.06	-0.058
2619	0.15714	-0.0501673	-0.06	-0.058
2622	0.15732	-0.0501673	-0.06	-0.058
2625	0.1575	-0.0501674	-0.06	-0.058
2628	0.15768	-0.0501674	-0.06	-0.058
2631	0.15786	-0.0501674	-0.06	-0.058
2634	0.15804	-0.0501675	-0.06	-0.058
2637	0.15822	-0.0501675	-0.06	-0.058
2640	0.1584	-0.0501676	-0.06	-0.058
2643	0.15858	-0.0501676	-0.06	-0.058
2646	0.15876	-0.0501676	-0.06	-0.058
2649	0.15894	-0.0501677	-0.06	-0.058
2652	0.15912	-0.0501677	-0.06	-0.058
2655	0.1593	-0.0501678	-0.06	-0.058
2658	0.15948	-0.0501678	-0.06	-0.058
2661	0.15966	-0.0501679	-0.06	-0.058
2664	0.15984	-0.0501679	-0.06	-0.058
2667	0.16002	-0.0501679	-0.06	-0.058
2670	0.1602	-0.050168	-0.06	-0.058
2673	0.16038	-0.050168	-0.06	-0.058
2676	0.16056	-0.050168	-0.06	-0.058
2679	0.16074	-0.0501681	-0.06	-0.058
2682	0.16092	-0.0501681	-0.06	-0.058
2685	0.1611	-0.0501682	-0.06	-0.058
2688	0.16128	-0.0501682	-0.06	-0.058
2691	0.16146	-0.0501682	-0.06	-0.058
2694	0.16164	-0.0501683	-0.06	-0.058
2697	0.16182	-0.0501683	-0.06	-0.058
2700	0.162	-0.0501684	-0.06	-0.058
2703	0.16218	-0.0501684	-0.06	-0.058
2706	0.16236	-0.0501684	-0.06	-0.058
2709	0.16254	-0.0501685	-0.06	-0.058
2712	0.16272	-0.0501685	-0.06	-0.058
2715	0.1629	-0.0501685	-0.06	-0.058
2718	0.16308	-0.0501686	-0.06	-0.058
2721	0.16326	-0.0501686	-0.06	-0.058
2724	0.16344	-0.0501686	-0.06	-0.058
2727	0.16362	-0.0501687	-0.06	-0.058
2730	0.1638	-0.0501687	-0.06	-0.058
2733	0.16398	-0.0501687	-0.06	-0.058
2736	0.16416	-0.0501688	-0.06	-0.058
2739	0.16434	-0.0501688	-0.06	-0.058
2742	0.16452	-0.0501688	-0.06	-0.058
2745	0.1647	-0.0501689	-0.06	-0.058
2748	0.16488	-0.0501689	-0.06	-0.058
2751	0.16506	-0.0501689	-0.06	-0.058
2754	0.16524	-0.050169	-0.06	-0.058
2757	0.16542	-0.050169	-0.06	-0.058
2760	0.1656	-0.050169	-0.06	-0.058
2763	0.16578	-0.0501691	-0.06	-0.058
2766	0.16596	-0.0501691	-0.06	-0.058
2769	0.16614	-0.0501691	-0.06	-0.058
2772	0.16632	-0.0501691	-0.06	-0.058
2775	0.1665	-0.0501692	-0.06	-0.058
2778	0.16668	-0.0501692	-0.06	-0.058
2781	0.16686	-0.0501692	-0.06	-0.058
2784	0.16704	-0.0501693	-0.06	-0.058
2787	0.16722	-0.0501693	-0.06	-0.058
2790	0.1674	-0.0501693	-0.06	-0.058
2793	0.16758	-0.0501693	-0.06	-0.058
2796	0.16776	-0.0501694	-0.06	-0.058
2799	0.16794	-0.0501694	-0.06	-0.058
2802	0.16812	-0.0501694	-0.06	-0.058
2805	0.1683	-0.0501694	-0.06	-0.058
2808	0.16848	-0.0501695	-0.06	-0.058
2811	0.16866	-0.0501695	-0.06	-0.058
2814	0.16884	-0.0501695	-0.06	-0.058
2817	0.16902	-0.0501696	-0.06	-0.058
2820	0.1692	-0.0501696	-0.06	-0.058
2823	0.16938	-0.0501696	-0.06	-0.058
2826	0.16956	-0.0501696	-0.06	-0.058
2829	0.16974	-0.0501697	-0.06	-0.058
2832	0.16992	-0.0501697	-0.06	-0.058
2835	0.1701	-0.0501697	-0.06	-0.058
2838	0.17028	-0.0501697	-0.06	-0.058
2841	0.17046	-0.0501697	-0.06	-0.058
2844	0.17064	-0.0501698	-0.06	-0.058
2847	0.17082	-0.0501698	-0.06	-0.058
2850	0.171	-0.0501698	-0.06	-0.058
2853	0.17118	-0.0501698	-0.06	-0.058
2856	0.17136	-0.0501699	-0.06	-0.058
2859	0.17154	-0.0501699	-0.06	-0.058
2862	0.17172	-0.0501699	-0.06	-0.058
2865	0.1719	-0.0501699	-0.06	-0.058
2868	0.17208	-0.0501699	-0.06	-0.058
2871	0.17226	-0.05017	-0.06	-0.058
2874	0.17244	-0.05017	-0.06	-0.058
2877	0.17262	-0.05017	-0.06	-0.058
2880	0.1728	-0.05017	-0.06	-0.058
2883	0.17298	-0.05017	-0.06	-0.058
2886	0.17316	-0.0501701	-0.06	-0.058
2889	0.17334	-0.0501701	-0.06	-0.058
2892	0.17352	-0.0501701	-0.06	-0.058
2895	0.1737	-0.0501701	-0.06	-0.058
2898	0.17388	-0.0501701	-0.06	-0.058
2901	0.17406	-0.0501701	-0.06	-0.058
2904	0.17424	-0.0501702	-0.06	-0.058
2907	0.17442	-0.0501702	-0.06	-0.058
2910	0.1746	-0.0501702	-0.06	-0.058
2913	0.17478	-0.0501702	-0.06	-0.058
2916	0.17496	-0.0501702	-0.06	-0.058
2919	0.17514	-0.0501703	-0.06	-0.058
2922	0.17532	-0.0501703	-0.06	-0.058
2925	0.1755	-0.0501703	-0.06	-0.058
2928	0.17568	-0.0501703	-0.06	-0.058
2931	0.17586	-0.0501703	-0.06	-0.058
2934	0.17604	-0.0501703	-0.06	-0.058
2937	0.17622	-0.0501703	-0.06	-0.058
2940	0.1764	-0.0501704	-0.06	-0.058
2943	0.17658	-0.0501704	-0.06	-0.058
2946	0.17676	-0.0501704	-0.06	-0.058
2949	0.17694	-0.0501704	-0.06	-0.058
2952	0.17712	-0.0501704	-0.06	-0.058
2955	0.1773	-0.0501704	-0.06	-0.058
2958	0.17748	-0.0501704	-0.06	-0.058
2961	0.17766	-0.0501705	-0.06	-0.058
2964	0.17784	-0.0501705	-0.06	-0.058
2967	0.17802	-0.0501705	-0.06	-0.058
2970	0.1782	-0.0501705	-0.06	-0.058
2973	0.17838	-0.0501705	-0.06	-0.058
2976	0.17856	-0.0501705	-0.06	-0.058
2979	0.17874	-0.0501705	-0.06	-0.058
2982	0.17892	-0.0501705	-0.06	-0.058
2985	0.1791	-0.0501705	-0.06	-0.058
2988	0.17928	-0.0501706	-0.06	-0.058
2991	0.17946	-0.0501706	-0.06	-0.058
2994	0.17964	-0.0501706	-0.06	-0.058
2997	0.17982	-0.0501706	-0.06	-0.058
3000	0.18	-0.0501706	-0.06	-0.058
3003	0.18018	-0.0501706	-0.06	-0.058
3006	0.18036	-0.0501706	-0.06	-0.058
3009	0.18054	-0.0501706	-0.06	-0.058
3012	0.18072	-0.0501706	-0.06	-0.058
3015	0.1809	-0.0501706	-0.06	-0.058
3018	0.18108	-0.0501706	-0.06	-0.058
3021	0.18126	-0.0501706	-0.06	-0.058
3024	0.18144	-0.0501707	-0.06	-0.058
3027	0.18162	-0.0501707	-0.06	-0.058
3030	0.1818	-0.0501707	-0.06	-0.058
3033	0.18198	-0.0501707	-0.06	-0.058
3036	0.18216	-0.0501707	-0.06	-0.058
3039	0.18234	-0.0501707	-0.06	-0.058
3042	0.18252	-0.0501707	-0.06	-0.058
3045	0.1827	-0.0501707	-0.06	-0.058
3048	0.18288	-0.0501707	-0.06	-0.058
3051	0.18306	-0.0501707	-0.06	-0.058
3054	0.18324	-0.0501707	-0.06	-0.058
3057	0.18342	-0.0501707	-0.06	-0.058
3060	0.1836	-0.0501707	-0.06	-0.058
3063	0.18378	-0.0501707	-0.06	-0.058
3066	0.18396	-0.0501707	-0.06	-0.058
3069	0.18414	-0.0501707	-0.06	-0.058
3072	0.18432	-0.0501707	-0.06	-0.058
3075	0.1845	-0.0501707	-0.06	-0.058
3078	0.18468	-0.0501707	-0.06	-0.058
3081	0.18486	-0.0501707	-0.06	-0.058
3084	0.18504	-0.0501707	-0.06	-0.058
3087	0.18522	-0.0501707	-0.06	-0.058
3090	0.1854	-0.0501707	-0.06	-0.058
3093	0.18558	-0.0501707	-0.06	-0.058
3096	0.18576	-0.0501707	-0.06	-0.058
3099	0.18594	-0.0501707	-0.06	-0.058
3102	0.18612	-0.0501707	-0.06	-0.058
3105	0.1863	-0.0501707	-0.06	-0.058
3108	0.18648	-0.0501707	-0.06	-0.058
3111	0.18666	-0.0501707	-0.06	-0.058
3114	0.18684	-0.0501707	-0.06	-0.058
3117	0.18702	-0.0501707	-0.06	-0.058
3120	0.1872	-0.0501707	-0.06	-0.058
3123	0.18738	-0.0501707	-0.06	-0.058
3126	0.18756	-0.0501707	-0.06	-0.058
3129	0.18774	-0.0501707	-0.06	-0.058
3132	0.18792	-0.0501707	-0.06	-0.058
3135	0.1881	-0.0501707	-0.06	-0.058
3138	0.18828	-0.0501707	-0.06	-0.058
3141	0.18846	-0.0501707	-0.06	-0.058
3144	0.18864	-0.0501707	-0.06	-0.058
3147	0.18882	-0.0501707	-0.06	-0.058
3150	0.189	-0.0501707	-0.06	-0.058
3153	0.18918	-0.0501707	-0.06	-0.058
3156	0.18936	-0.0501707	-0.06	-0.058
3159	0.18954	-0.0501707	-0.06	-0.058
3162	0.18972	-0.0501707	-0.06	-0.058
3165	0.1899	-0.0501707	-0.06	-0.058
3168	0.19008	-0.0501707	-0.06	-0.058
3171	0.19026	-0.0501707	-0.06	-0.058
3174	0.19044	-0.0501707	-0.06	-0.058
3177	0.19062	-0.0501706	-0.06	-0.058
3180	0.1908	-0.0501706	-0.06	-0.058
3183	0.19098	-0.0501706	-0.06	-0.058
3186	0.19116	-0.0501706	-0.06	-0.058
3189	0.19134	-0.0501706	-0.06	-0.058
3192	0.19152	-0.0501706	-0.06	-0.058
3195	0.1917	-0.0501706	-0.06	-0.058
3198	0.19188	-0.0501706	-0.06	-0.058
3201	0.19206	-0.0501706	-0.06	-0.058
3204	0.19224	-0.0501706	-0.06	-0.058
3207	0.19242	-0.0501706	-0.06	-0.058
3210	0.1926	-0.0501705	-0.06	-0.058
3213	0.19278	-0.0501705	-0.06	-0.058
3216	0.19296	-0.0501705	-0.06	-0.058
3219	0.19314	-0.0501705	-0.06	-0.058
3222	0.19332	-0.0501705	-0.06	-0.058
3225	0.1935	-0.0501705	-0.06	-0.058
3228	0.19368	-0.0501705	-0.06	-0.058
3231	0.19386	-0.0501705	-0.06	-0.058
3234	0.19404	-0.0501705	-0.06	-0.058
3237	0.19422	-0.0501704	-0.06	-0.058
3240	0.1944	-0.0501704	-0.06	-0.058
3243	0.19458	-0.0501704	-0.06	-0.058
3246	0.19476	-0.0501704	-0.06	-0.058
3249	0.19494	-0.0501704	-0.06	-0.058
3252	0.19512	-0.0501704	-0.06	-0.058
3255	0.1953	-0.0501704	-0.06	-0.058
3258	0.19548	-0.0501703	-0.06	-0.058
3261	0.19566	-0.0501703	-0.06	-0.058
3264	0.19584	-0.0501703	-0.06	-0.058
3267	0.19602	-0.0501703	-0.06	-0.058
3270	0.1962	-0.0501703	-0.06	-0.058
3273	0.19638	-0.0501703	-0.06	-0.058
3276	0.19656	-0.0501702	-0.06	-0.058
3279	0.19674	-0.0501702	-0.06	-0.058
3282	0.19692	-0.0501702	-0.06	-0.058
3285	0.1971	-0.0501702	-0.06	-0.058
