Time	BR_Ankle MN E	BR_Ankle MN F	BR_Hip MN E	BR_Hip MN F	BR_Knee MN E	BR_Knee MN F	
0.64688	-0.09990738	-0.06937224	-0.09999984	-0.06541017	-0.09963819	-0.0709013	
0.64896	-0.0996646	-0.06949233	-0.0999999	-0.06546911	-0.09924667	-0.07084543	
0.65104	-0.0994486	-0.06977518	-0.09999994	-0.06549009	-0.09878305	-0.07079922	
0.65312	-0.09906144	-0.07011191	-0.09999996	-0.06549378	-0.09858759	-0.0708218	
0.6552	-0.09891345	-0.07033841	-0.09993019	-0.06543538	-0.09855005	-0.07084944	
0.65728	-0.09880419	-0.07056437	-0.09995765	-0.06502896	-0.09861153	-0.07086159	
0.65936	-0.09894472	-0.07073646	-0.09997431	-0.06458784	-0.09865957	-0.07085497	
0.66144	-0.09911884	-0.07085248	-0.09998442	-0.06421938	-0.09878444	-0.07083385	
0.66352	-0.09925828	-0.07084628	-0.09988091	-0.06365125	-0.09909997	-0.07080081	
0.6656	-0.09943116	-0.07074531	-0.0996576	-0.06313145	-0.09949699	-0.07075609	
0.66768	-0.09942381	-0.070661	-0.09932647	-0.06245323	-0.09971813	-0.0707027	
0.66976	-0.09913588	-0.07058153	-0.09902395	-0.06186223	-0.09984288	-0.07064806	
0.67184	-0.09892491	-0.07051057	-0.09894507	-0.06141562	-0.09991321	-0.07058131	
0.67392	-0.0988618	-0.07065021	-0.09897733	-0.06101735	-0.09995259	-0.0705438	
0.676	-0.09870268	-0.07081715	-0.09894757	-0.06071245	-0.0999743	-0.07052261	
0.67808	-0.09842975	-0.07106402	-0.0988164	-0.06036554	-0.09998616	-0.07050975	
0.68016	-0.09816854	-0.07125067	-0.09875414	-0.06007509	-0.09999257	-0.07050107	
0.68224	-0.09811912	-0.07138318	-0.09878133	-0.05986992	-0.09999602	-0.07049439	
0.68432	-0.0982093	-0.07155839	-0.09887766	-0.05964845	-0.09999786	-0.07048865	
0.6864	-0.09846518	-0.07169662	-0.09905259	-0.05946586	-0.09999885	-0.07048333	
0.68848	-0.09892415	-0.07178826	-0.09905677	-0.05933058	-0.09999938	-0.07047819	
0.69056	-0.09920035	-0.07184137	-0.09920623	-0.0592355	-0.09999966	-0.07051175	
0.69264	-0.09935789	-0.07171304	-0.0994137	-0.05922428	-0.09999982	-0.07061615	
0.69472	-0.09946346	-0.07151642	-0.09952798	-0.05923906	-0.09982181	-0.07070961	
0.6968	-0.09964128	-0.07129239	-0.09951809	-0.05923714	-0.09951314	-0.07076474	
0.69888	-0.09977754	-0.07097689	-0.09955821	-0.05926086	-0.09895509	-0.07077732	
0.70096	-0.09986344	-0.07067398	-0.09956231	-0.05928658	-0.09860664	-0.07097247	
0.70304	-0.09991708	-0.07039081	-0.09946852	-0.05930694	-0.09815106	-0.07136542	
0.70512	-0.09995019	-0.07026725	-0.09939767	-0.05917984	-0.09770136	-0.07190638	
0.7072	-0.0999702	-0.07014005	-0.0993738	-0.05903438	-0.09740166	-0.07234333	
0.70928	-0.09998219	-0.07001048	-0.09941299	-0.05890513	-0.09744801	-0.07262496	
0.71136	-0.09998935	-0.06996406	-0.09928474	-0.05880615	-0.09744329	-0.07282002	
0.71344	-0.09999362	-0.06985011	-0.09926778	-0.05885612	-0.0973744	-0.07297336	
0.71552	-0.09999617	-0.06965548	-0.09918649	-0.05895907	-0.09726081	-0.07305516	
0.7176	-0.09981761	-0.06947074	-0.09929032	-0.0590563	-0.09743881	-0.07307464	
0.71968	-0.09949318	-0.06931224	-0.09924804	-0.0591317	-0.09781193	-0.0730437	
0.72176	-0.09909452	-0.06917646	-0.09919898	-0.05918491	-0.09837884	-0.0729766	
0.72384	-0.09881156	-0.06918442	-0.09908397	-0.05899876	-0.09858312	-0.07288408	
0.72592	-0.09853442	-0.06918781	-0.09912477	-0.05877999	-0.09900691	-0.07279455	
0.728	-0.09834089	-0.06920277	-0.09908752	-0.05867666	-0.09906224	-0.0727086	
0.73008	-0.09847333	-0.06921799	-0.09900963	-0.05862738	-0.09924227	-0.07269214	
0.73216	-0.09852751	-0.06922197	-0.09912298	-0.05860313	-0.09957235	-0.07274242	
0.73424	-0.09832754	-0.06907078	-0.09910554	-0.0587381	-0.09975789	-0.07284127	
0.73632	-0.09792501	-0.06885666	-0.09892335	-0.05889236	-0.09981492	-0.07290796	
0.7384	-0.09757489	-0.06862514	-0.09867879	-0.05871218	-0.09958363	-0.07291155	
0.74048	-0.0974932	-0.06838211	-0.09853068	-0.05847096	-0.09927783	-0.07286377	
0.74256	-0.09751226	-0.06817003	-0.09853412	-0.05841726	-0.09870219	-0.07278991	
0.74464	-0.09765513	-0.0679851	-0.09875678	-0.05843433	-0.09807859	-0.0727295	
0.74672	-0.09801148	-0.0678229	-0.09892299	-0.05846791	-0.09797765	-0.07266541	
0.7488	-0.09818797	-0.06767535	-0.0991302	-0.05829936	-0.09833616	-0.07258626	
0.75088	-0.09832875	-0.0676128	-0.09940251	-0.05810646	-0.09873316	-0.07260591	
0.75296	-0.09859037	-0.06757124	-0.09962603	-0.05794591	-0.09894927	-0.07262254	
0.75504	-0.09857827	-0.0674995	-0.09959197	-0.0579008	-0.09899224	-0.07259796	
0.75712	-0.09850537	-0.06729619	-0.0996531	-0.05801324	-0.0990114	-0.07252463	
0.7592	-0.09864304	-0.06704185	-0.09962865	-0.05814809	-0.09864186	-0.07240932	
0.76128	-0.09887547	-0.06677625	-0.09938977	-0.05826165	-0.09835343	-0.07227834	
0.76336	-0.09900337	-0.06651593	-0.09915525	-0.05834559	-0.09805913	-0.07214224	
0.76544	-0.09912817	-0.06626707	-0.09880182	-0.0584035	-0.09767073	-0.07200903	
0.76752	-0.09903038	-0.06602733	-0.09836676	-0.0584417	-0.09720369	-0.07188413	
0.7696	-0.09868641	-0.06579773	-0.09794174	-0.05846603	-0.0972332	-0.07176948	
0.77168	-0.09850596	-0.06557763	-0.09751826	-0.05848099	-0.09714893	-0.071654	
0.77376	-0.09860028	-0.06532281	-0.09711042	-0.05851804	-0.09721834	-0.07154274	
0.77584	-0.098699	-0.06519948	-0.09671321	-0.05855367	-0.09744751	-0.0715587	
0.77792	-0.09895285	-0.06536743	-0.09648634	-0.05855293	-0.09745311	-0.07170881	
0.78	-0.09914038	-0.06553045	-0.09630275	-0.0585413	-0.09745558	-0.07184688	
0.78208	-0.09945888	-0.06563864	-0.09644525	-0.05852842	-0.09717874	-0.07192802	
0.78416	-0.0995672	-0.06581626	-0.09671185	-0.05852034	-0.09696781	-0.07195516	
0.78624	-0.09931701	-0.06601984	-0.09718207	-0.05851485	-0.09715812	-0.07195424	
0.78832	-0.09926018	-0.06633939	-0.0977747	-0.0583741	-0.09715637	-0.07193578	
0.7904	-0.09898689	-0.06664606	-0.09833638	-0.0582226	-0.09682249	-0.07194654	
0.79248	-0.09858315	-0.06684952	-0.09874033	-0.058182	-0.09662485	-0.07199869	
0.79456	-0.09821355	-0.06689827	-0.09897041	-0.05818135	-0.09664815	-0.07207584	
0.79664	-0.0981843	-0.06682794	-0.09920299	-0.0582125	-0.0964281	-0.07216458	
0.79872	-0.0982302	-0.0666825	-0.09939856	-0.05824608	-0.09613627	-0.07223634	
0.8008	-0.09821931	-0.06654063	-0.09939285	-0.05821486	-0.09621092	-0.07228575	
0.80288	-0.09815854	-0.06634278	-0.09937922	-0.05823347	-0.09656427	-0.07229446	
0.80496	-0.09791154	-0.06606047	-0.09936644	-0.05838801	-0.096701	-0.07241356	
0.80704	-0.09747254	-0.06584131	-0.09947852	-0.05855105	-0.09708258	-0.07250828	
0.80912	-0.09721824	-0.06564646	-0.09951558	-0.05868365	-0.09752356	-0.07254404	
0.8112	-0.09695843	-0.06550641	-0.09957951	-0.05876004	-0.09752729	-0.07259654	
0.81328	-0.09668116	-0.06552904	-0.09956176	-0.05880431	-0.09712823	-0.07262301	
0.81536	-0.0965803	-0.06567798	-0.09933016	-0.05883002	-0.09714596	-0.07259467	
0.81744	-0.0964666	-0.06595103	-0.099144	-0.05877225	-0.09720053	-0.07249191	
0.81952	-0.09619543	-0.06609236	-0.09897127	-0.0587015	-0.0970843	-0.07242858	
0.8216	-0.0958054	-0.06599475	-0.09867147	-0.05902068	-0.09673444	-0.07245257	
0.82368	-0.09552728	-0.06581631	-0.0983298	-0.05939712	-0.09674049	-0.07251213	
0.82576	-0.09527587	-0.06567267	-0.09804683	-0.05956153	-0.09692235	-0.07253622	
0.82784	-0.095034	-0.06559246	-0.09797201	-0.05962979	-0.09742632	-0.07250476	
0.82992	-0.09518892	-0.06556278	-0.09783085	-0.05965573	-0.09776538	-0.07242788	
0.832	-0.09567997	-0.06561923	-0.09767777	-0.05936785	-0.09802191	-0.07232837	
0.83408	-0.09602994	-0.06568614	-0.09743747	-0.05904671	-0.09803443	-0.07227244	
0.83616	-0.09617479	-0.06563234	-0.09742003	-0.05855515	-0.09767672	-0.0722737	
0.83824	-0.0960542	-0.06551904	-0.09733477	-0.05811778	-0.09762474	-0.07227556	
0.84032	-0.0959673	-0.06541212	-0.09731701	-0.05771393	-0.09754036	-0.07224551	
0.8424	-0.09592149	-0.06534617	-0.09750657	-0.0574044	-0.09717043	-0.07230968	
0.84448	-0.09573054	-0.06532375	-0.09780803	-0.05734462	-0.09674219	-0.07248911	
0.84656	-0.09559728	-0.06554557	-0.09793066	-0.05725732	-0.096374	-0.07263613	
0.84864	-0.09535093	-0.0657621	-0.09793866	-0.05717959	-0.09640957	-0.07273562	
0.85072	-0.09547141	-0.06617293	-0.0980855	-0.05706729	-0.09652724	-0.07278836	
0.8528	-0.09558128	-0.06650781	-0.09821647	-0.05696813	-0.09654781	-0.07279104	
0.85488	-0.09572621	-0.06698018	-0.09831549	-0.05686788	-0.09656876	-0.07275338	
0.85696	-0.09605454	-0.06758706	-0.09847419	-0.05694156	-0.09659045	-0.07268458	
0.85904	-0.09659199	-0.06802641	-0.09846082	-0.05704917	-0.0968226	-0.0726656	
0.86112	-0.09699	-0.06826233	-0.09825861	-0.057144	-0.09722104	-0.07271676	
0.8631999	-0.09733722	-0.06833693	-0.09800214	-0.05721543	-0.09766166	-0.07283168	
0.86528	-0.0976528	-0.06829494	-0.09762498	-0.05726529	-0.09817332	-0.0729956	
0.86736	-0.09798396	-0.06775069	-0.09734499	-0.05719345	-0.0987611	-0.073191	
0.86944	-0.09843463	-0.06714215	-0.09718116	-0.05710175	-0.098842	-0.07331487	
0.87152	-0.09881903	-0.06662291	-0.09707037	-0.05715409	-0.09890176	-0.07336709	
0.8736	-0.09916776	-0.06615086	-0.09696132	-0.05716351	-0.09866814	-0.07336075	
0.87568	-0.09931021	-0.06563168	-0.09697257	-0.05714747	-0.09834764	-0.07343522	
0.87776	-0.0990459	-0.06514239	-0.09690203	-0.05712725	-0.09806316	-0.07348396	
0.87984	-0.09849819	-0.06473262	-0.0968442	-0.05722454	-0.09794986	-0.07348483	
0.88192	-0.09824155	-0.06443097	-0.09674544	-0.05733535	-0.09775905	-0.07344128	
0.884	-0.09827905	-0.06417682	-0.09688757	-0.0574045	-0.0973064	-0.07335819	
0.88608	-0.0980886	-0.06380738	-0.09693219	-0.05743907	-0.09702956	-0.07326015	
0.88816	-0.09798688	-0.06345419	-0.09711351	-0.05745649	-0.09652956	-0.07314602	
0.89024	-0.09810667	-0.0630043	-0.09714954	-0.0575157	-0.09608775	-0.07302952	
0.89232	-0.09827076	-0.0625339	-0.09722169	-0.05757468	-0.09571108	-0.07291491	
0.8944	-0.09837592	-0.06214237	-0.09723353	-0.05759861	-0.09574509	-0.07280419	
0.89648	-0.09823732	-0.06193922	-0.09717849	-0.0576074	-0.09570032	-0.07269146	
0.89856	-0.09789488	-0.06225086	-0.09701779	-0.05757887	-0.09545239	-0.07257737	
0.90064	-0.09745992	-0.06258435	-0.09685031	-0.05754533	-0.09516507	-0.07247033	
0.90272	-0.09698454	-0.0637987	-0.09663002	-0.05713242	-0.09493054	-0.07237387	
0.9048	-0.09677341	-0.06499686	-0.09659032	-0.05670121	-0.09505894	-0.07228118	
0.90688	-0.09684113	-0.06590463	-0.0967209	-0.05635746	-0.09519736	-0.07218452	
0.90896	-0.09718686	-0.06648889	-0.09683279	-0.05611133	-0.09501818	-0.07208689	
0.9110399	-0.09765402	-0.06679685	-0.09688601	-0.05594429	-0.09488691	-0.07199643	
0.91312	-0.09779084	-0.06689671	-0.09697978	-0.05583414	-0.09464769	-0.07191049	
0.9152	-0.09790275	-0.06686168	-0.09710017	-0.05576256	-0.09454573	-0.07183064	
0.91728	-0.09803255	-0.06666023	-0.09723309	-0.05582042	-0.09446646	-0.07175275	
0.91936	-0.09806463	-0.06639227	-0.09748519	-0.05590175	-0.09460727	-0.07167671	
0.92144	-0.09827255	-0.0661035	-0.09781033	-0.05607523	-0.09472909	-0.07159664	
0.92352	-0.09821659	-0.06582709	-0.09815416	-0.05623852	-0.09481025	-0.07151384	
0.9256	-0.09797139	-0.06578067	-0.09834595	-0.0563677	-0.09457795	-0.0714293	
0.92768	-0.09789408	-0.06580169	-0.09828243	-0.05646049	-0.09439126	-0.07134964	
0.92976	-0.0976226	-0.06581557	-0.09801713	-0.0565238	-0.09460372	-0.07127108	
0.93184	-0.09750161	-0.06611124	-0.09775885	-0.05666807	-0.09462746	-0.07118438	
0.93392	-0.09759986	-0.06660118	-0.09746441	-0.05680832	-0.09476945	-0.07120539	
0.936	-0.09775077	-0.06703352	-0.09713767	-0.05691864	-0.0947428	-0.0712349	
0.93808	-0.09785052	-0.06734356	-0.09683922	-0.05699779	-0.09478252	-0.07124829	
0.94016	-0.09787102	-0.06759392	-0.09666076	-0.05708031	-0.09452732	-0.07123944	
0.94224	-0.09786113	-0.0673338	-0.09647843	-0.0571927	-0.09417231	-0.07121866	
0.94432	-0.09789623	-0.06693401	-0.09626921	-0.05729065	-0.09420697	-0.07119085	
0.9464	-0.09811322	-0.06661835	-0.09608178	-0.05733712	-0.09404235	-0.07114714	
0.94848	-0.09845357	-0.06633434	-0.09609964	-0.05739197	-0.09401596	-0.07109544	
0.95056	-0.09877431	-0.0660629	-0.09626853	-0.05743799	-0.09375022	-0.07110383	
0.95264	-0.09901175	-0.06622709	-0.09663203	-0.05745462	-0.09365597	-0.07119174	
0.95472	-0.09923759	-0.06664372	-0.09702513	-0.05748481	-0.09404294	-0.07126669	
0.9568	-0.09920964	-0.06693055	-0.09734257	-0.0573731	-0.09439351	-0.07129118	
0.9588799	-0.09911544	-0.0669084	-0.09743433	-0.05708966	-0.0947016	-0.07142678	
0.96096	-0.09887514	-0.06675699	-0.09736627	-0.05681776	-0.09503206	-0.07154534	
0.96304	-0.09884369	-0.06648045	-0.09712353	-0.0563363	-0.09518778	-0.07161377	
0.96512	-0.09884305	-0.06612418	-0.09695746	-0.05562768	-0.09543621	-0.07167475	
0.9672	-0.09894944	-0.06580857	-0.0968131	-0.05501606	-0.09571906	-0.07173822	
0.96928	-0.09916678	-0.06564959	-0.09666436	-0.05447008	-0.09588172	-0.0718063	
0.97136	-0.0992249	-0.06557072	-0.09671745	-0.05406334	-0.09617943	-0.07191674	
0.97344	-0.09897954	-0.06559588	-0.09677537	-0.05342098	-0.09614237	-0.07206529	
0.97552	-0.09868616	-0.06561524	-0.09693639	-0.05269413	-0.09577721	-0.07224747	
0.9776	-0.09858953	-0.06558745	-0.09715679	-0.05190947	-0.09532223	-0.07238525	
0.97968	-0.09866133	-0.06557565	-0.09737605	-0.05112269	-0.09491955	-0.07252008	
0.98176	-0.09881243	-0.0654485	-0.0975145	-0.05068369	-0.09440448	-0.07276966	
0.98384	-0.09864651	-0.06530406	-0.09766298	-0.05057853	-0.09387243	-0.07303124	
0.98592	-0.09863411	-0.06516644	-0.09777635	-0.05060991	-0.09376117	-0.07323988	
0.988	-0.09835307	-0.06499295	-0.0979261	-0.05053161	-0.09383494	-0.07335875	
0.99008	-0.0981446	-0.06483257	-0.09815694	-0.05044357	-0.09421463	-0.07342354	
0.99216	-0.09793668	-0.06476478	-0.09841248	-0.05046966	-0.09423488	-0.07345527	
0.99424	-0.09755633	-0.06486668	-0.0986631	-0.05054317	-0.09401267	-0.07362254	
0.9963199	-0.09712581	-0.06512294	-0.0989672	-0.05087522	-0.09399094	-0.07393143	
0.9984	-0.09663884	-0.06548471	-0.09926274	-0.05129924	-0.09402149	-0.07433195	
1.00048	-0.09633865	-0.06590617	-0.09945343	-0.05175181	-0.09409846	-0.07477629	
1.00256	-0.09610181	-0.06631532	-0.0995566	-0.05255498	-0.09439678	-0.07522789	
1.00464	-0.09598101	-0.06658775	-0.09949073	-0.0535224	-0.09450094	-0.07556407	
1.00672	-0.09576628	-0.06676283	-0.09915943	-0.05459039	-0.0945394	-0.07578997	
1.0088	-0.09577829	-0.06689093	-0.09867691	-0.0552827	-0.09479092	-0.07590636	
1.01088	-0.09581638	-0.06693199	-0.09828757	-0.05579859	-0.09507114	-0.0759265	
1.01296	-0.09586222	-0.06699065	-0.09790103	-0.05594171	-0.09520533	-0.07587489	
1.01504	-0.09575196	-0.06670494	-0.09760574	-0.05589475	-0.09510806	-0.07579578	
1.01712	-0.09571127	-0.06633119	-0.09744281	-0.05605251	-0.09514458	-0.07572172	
1.0192	-0.09573819	-0.06593167	-0.09747232	-0.05644076	-0.09543195	-0.07565778	
1.02128	-0.09580848	-0.06555639	-0.09736674	-0.05675819	-0.09543593	-0.07561723	
1.02336	-0.09586846	-0.0652279	-0.09736218	-0.05698162	-0.09533478	-0.07560375	
1.02544	-0.09617153	-0.06477892	-0.09732497	-0.05728332	-0.09458965	-0.07561108	
1.02752	-0.09648625	-0.06435144	-0.09728249	-0.05770012	-0.09287287	-0.07573313	
1.0296	-0.09614724	-0.06396725	-0.09719642	-0.05819293	-0.09024937	-0.07596523	
1.03168	-0.09516241	-0.06358922	-0.09710057	-0.05880756	-0.08683928	-0.07627394	
1.03376	-0.09376338	-0.06326755	-0.09690762	-0.059214	-0.08308251	-0.07665466	
1.03584	-0.09201416	-0.0630308	-0.09677174	-0.05941863	-0.07897732	-0.07706251	
1.03792	-0.09007192	-0.06287137	-0.09668721	-0.05919493	-0.07503095	-0.07746357	
1.04	-0.08812214	-0.06287876	-0.09673349	-0.05893139	-0.07142089	-0.07772591	
1.04208	-0.08622888	-0.06303119	-0.09666718	-0.05870793	-0.06856412	-0.07785921	
1.04416	-0.08460669	-0.06328198	-0.09659353	-0.05853515	-0.06644934	-0.07789538	
1.04624	-0.08314814	-0.06307416	-0.09649088	-0.05835332	-0.06462355	-0.07786467	
1.04832	-0.08170456	-0.0630412	-0.09627239	-0.05809588	-0.06329423	-0.07777259	
1.0504	-0.0803628	-0.06333891	-0.09615537	-0.05780081	-0.06241894	-0.07763445	
1.05248	-0.0792726	-0.06388568	-0.09625027	-0.05745118	-0.06201776	-0.07746201	
1.05456	-0.07829691	-0.06428567	-0.09638739	-0.05744473	-0.06165988	-0.07733592	
1.05664	-0.07738252	-0.06450448	-0.09642538	-0.0577513	-0.06131007	-0.07727053	
1.05872	-0.07658632	-0.06459117	-0.09634718	-0.05826626	-0.06085676	-0.07727281	
1.0608	-0.07593552	-0.06459297	-0.09610011	-0.05889622	-0.06035175	-0.07735969	
1.06288	-0.0752282	-0.0645421	-0.0960113	-0.05957771	-0.05967887	-0.07762194	
1.06496	-0.07455431	-0.06446737	-0.09607982	-0.06026161	-0.05906282	-0.07802977	
1.06704	-0.07379848	-0.06489891	-0.09605336	-0.06064985	-0.0582793	-0.0784695	
1.06912	-0.07304503	-0.06564239	-0.09619954	-0.06097096	-0.05733322	-0.07893227	
1.0712	-0.07254513	-0.06629427	-0.09617294	-0.06122998	-0.05614408	-0.07940183	
1.07328	-0.0720695	-0.06630842	-0.09603309	-0.06132892	-0.05468	-0.08003747	
1.07536	-0.07142854	-0.06602594	-0.09587812	-0.06110003	-0.05312163	-0.0807661	
1.07744	-0.07054569	-0.06573675	-0.09594968	-0.06085991	-0.05159174	-0.08163372	
1.07952	-0.06951991	-0.06559499	-0.09595896	-0.06065651	-0.04988548	-0.08255915	
1.0816	-0.06836674	-0.06555527	-0.09591556	-0.06049184	-0.04802018	-0.08366267	
1.08368	-0.06735402	-0.0657321	-0.09607536	-0.06035583	-0.04602035	-0.0848008	
1.08576	-0.06628624	-0.06609836	-0.0960857	-0.06023389	-0.0440545	-0.08614016	
1.08784	-0.06531381	-0.06655211	-0.09602118	-0.06012674	-0.04217282	-0.08750471	
1.08992	-0.06430066	-0.06709613	-0.0959368	-0.06003005	-0.04035349	-0.08905829	
1.092	-0.06319925	-0.06777679	-0.09602843	-0.05996847	-0.03879992	-0.09078405	
1.09408	-0.06179974	-0.06852336	-0.09613602	-0.05991217	-0.03749713	-0.09265103	
1.09616	-0.0600812	-0.06934715	-0.09618473	-0.05985724	-0.03660624	-0.09465603	
1.09824	-0.05816683	-0.07024686	-0.09625085	-0.05980429	-0.03600546	-0.09678201	
1.10032	-0.056335	-0.07130083	-0.09622233	-0.05975163	-0.03555128	-0.09846763	
1.1024	-0.0547556	-0.07245591	-0.09613027	-0.05970164	-0.03518949	-0.09927022	
1.10448	-0.05339382	-0.07359266	-0.09605514	-0.05963147	-0.03489985	-0.09965233	
1.10656	-0.05244282	-0.07477044	-0.09596525	-0.05959019	-0.03467084	-0.09983467	
1.10864	-0.05181048	-0.07598913	-0.09589762	-0.05957698	-0.03449394	-0.09992158	
1.11072	-0.05139454	-0.07695605	-0.09604993	-0.05973668	-0.03436211	-0.09996291	
1.1128	-0.05094663	-0.07725272	-0.09615527	-0.05986802	-0.03426949	-0.09998249	
1.11488	-0.05054132	-0.07728339	-0.09630279	-0.05995205	-0.03421107	-0.09999175	
1.11696	-0.0501942	-0.07722414	-0.09654488	-0.05999693	-0.03418257	-0.09999612	
1.11904	-0.04990134	-0.07714552	-0.0966151	-0.060013	-0.03418032	-0.09999818	
1.12112	-0.04965564	-0.07720681	-0.09679398	-0.06013769	-0.0342011	-0.09999914	
1.1232	-0.0494096	-0.07733649	-0.09687066	-0.06018203	-0.03424212	-0.0999996	
1.12528	-0.04916257	-0.07749323	-0.09680296	-0.06014416	-0.03430086	-0.09999981	
1.12736	-0.04892255	-0.07765501	-0.09653569	-0.06004864	-0.03437513	-0.09999991	
1.12944	-0.04869633	-0.077811	-0.09619566	-0.05991786	-0.03446295	-0.09999996	
1.13152	-0.0484879	-0.07795652	-0.09601463	-0.05976361	-0.03456251	-0.09999998	
1.1336	-0.04829892	-0.07809017	-0.09602766	-0.05958885	-0.03467219	-0.09999999	
1.13568	-0.0481295	-0.0782121	-0.09594635	-0.05939719	-0.03479055	-0.09999999	
1.13776	-0.04797882	-0.07832325	-0.09595825	-0.05919994	-0.03491622	-0.1	
1.13984	-0.04784557	-0.07842472	-0.09614749	-0.0589962	-0.03504802	-0.1	
1.14192	-0.04772819	-0.0785177	-0.09623656	-0.05878419	-0.03518484	-0.1	
1.144	-0.04762509	-0.07860324	-0.09640212	-0.05857229	-0.03532569	-0.1	
1.14608	-0.04753468	-0.07868227	-0.09638874	-0.05835769	-0.03546968	-0.1	
1.14816	-0.0474555	-0.07875562	-0.09624305	-0.05814787	-0.035616	-0.1	
1.15024	-0.04738616	-0.07882395	-0.09597301	-0.05794372	-0.03576392	-0.1	
1.15232	-0.04732543	-0.07888784	-0.09589361	-0.05774565	-0.03591283	-0.1	
1.1544	-0.04727218	-0.07880318	-0.09593796	-0.05749695	-0.03606213	-0.1	
1.15648	-0.0474022	-0.07866675	-0.0961206	-0.05720437	-0.03621134	-0.1	
1.15856	-0.0476821	-0.07851341	-0.09622448	-0.05687929	-0.03636002	-0.1	
1.16064	-0.04805425	-0.07820507	-0.09642189	-0.0566313	-0.0365078	-0.1	
1.16272	-0.04835423	-0.07788191	-0.09651834	-0.05639798	-0.03665435	-0.1	
1.1648	-0.04858584	-0.07759603	-0.09673096	-0.05616894	-0.0367994	-0.1	
1.16688	-0.04877231	-0.07735913	-0.09678275	-0.05593396	-0.03694272	-0.1	
1.16896	-0.04893102	-0.07716674	-0.0966251	-0.05570178	-0.03708412	-0.1	
1.17104	-0.04907277	-0.07700966	-0.09634066	-0.05547796	-0.03722345	-0.1	
1.17312	-0.04920414	-0.07687876	-0.09596716	-0.05526183	-0.03736059	-0.1	
1.1752	-0.04932913	-0.07680117	-0.09554318	-0.05499541	-0.03748614	-0.1	
1.17728	-0.04940138	-0.07675017	-0.09524962	-0.05461082	-0.03762593	-0.1	
1.17936	-0.05003088	-0.07669679	-0.09525097	-0.0542512	-0.03775771	-0.1	
1.18144	-0.05105742	-0.07660159	-0.09539322	-0.05392864	-0.03788574	-0.1	
1.18352	-0.05224243	-0.07651252	-0.09560902	-0.05362568	-0.03801105	-0.1	
1.1856	-0.05295976	-0.07649622	-0.09599262	-0.05330017	-0.03813387	-0.1	
1.18768	-0.05330277	-0.07657044	-0.09627389	-0.05291208	-0.03825427	-0.1	
1.18976	-0.05341598	-0.07661951	-0.09662578	-0.05251016	-0.03837229	-0.1	
1.19184	-0.05341587	-0.07653937	-0.09671541	-0.05209446	-0.03848794	-0.1	
1.19392	-0.0535787	-0.0764229	-0.09672837	-0.05173919	-0.03860129	-0.1	
1.196	-0.05387729	-0.07634552	-0.09655872	-0.05140563	-0.03871235	-0.1	
1.19808	-0.05404526	-0.07633094	-0.09639577	-0.05107078	-0.03882118	-0.1	
1.20016	-0.05408763	-0.07637586	-0.09632529	-0.05072496	-0.03892782	-0.1	
1.20224	-0.05404561	-0.07636692	-0.09633947	-0.05036906	-0.03903234	-0.1	
1.20432	-0.05415269	-0.07627287	-0.09634212	-0.0499992	-0.03913478	-0.1	
1.2064	-0.05439617	-0.07613686	-0.09653117	-0.04962119	-0.03923518	-0.1	
1.20848	-0.05472153	-0.07595824	-0.09670448	-0.04924038	-0.03933362	-0.09975483	
1.21056	-0.05489669	-0.07571816	-0.09692004	-0.04885163	-0.03943013	-0.09948155	
1.21264	-0.05495435	-0.07535738	-0.09702664	-0.04843223	-0.03952478	-0.09922475	
1.21472	-0.05500858	-0.07505056	-0.09717641	-0.04788842	-0.0396176	-0.09899838	
1.2168	-0.05500943	-0.07461234	-0.0973807	-0.04735991	-0.03970866	-0.09868274	
1.21888	-0.05532109	-0.07425524	-0.09742702	-0.04682587	-0.039798	-0.09833537	
1.22096	-0.05551594	-0.07414172	-0.09725493	-0.04642478	-0.03988567	-0.09807982	
1.22304	-0.05554713	-0.07431635	-0.09705404	-0.04606511	-0.03997171	-0.09794638	
1.22512	-0.05544587	-0.07436576	-0.0969334	-0.04572855	-0.04002918	-0.09787223	
1.2272	-0.05555572	-0.07432355	-0.09694168	-0.045481	-0.0400692	-0.09783702	
1.22928	-0.05585348	-0.07419126	-0.09707681	-0.04556926	-0.04011608	-0.09774379	
1.23136	-0.05626336	-0.07401308	-0.09713256	-0.04622172	-0.04017177	-0.09760042	
1.23344	-0.05672154	-0.07372019	-0.09706752	-0.04717618	-0.04023392	-0.09736597	
1.23552	-0.05719716	-0.07314372	-0.096883	-0.04803021	-0.04032107	-0.09722706	
1.2376	-0.05759095	-0.07306787	-0.09669742	-0.04846368	-0.04041791	-0.09701969	
1.23968	-0.05776975	-0.07262803	-0.09669322	-0.04935129	-0.04046686	-0.09679397	
1.24176	-0.05862948	-0.07202867	-0.09678571	-0.05081607	-0.04052013	-0.09659808	
1.24384	-0.0593856	-0.07162786	-0.09692681	-0.05204338	-0.04061859	-0.09642328	
1.24592	-0.05973959	-0.07165711	-0.09699236	-0.05310495	-0.04075838	-0.09628489	
1.248	-0.05991131	-0.07164707	-0.09690073	-0.05435237	-0.04086842	-0.096278	
1.25008	-0.05989894	-0.07165515	-0.09674172	-0.05523393	-0.04095661	-0.09637676	
1.25216	-0.05978096	-0.07173821	-0.09653116	-0.05575827	-0.04109533	-0.09647251	
