Time	BL_Ankle PF E	BL_Ankle PF F	BL_Hip PF E	BL_Hip PF F	BL_Knee PF E	BL_Knee PF F	
0.58656	-0.05835872	-0.06003521	-0.05835769	-0.06002209	-0.05835716	-0.0600213	
0.58864	-0.05835786	-0.06003749	-0.05835685	-0.06002109	-0.05835633	-0.06003062	
0.59072	-0.05835702	-0.06002975	-0.05835602	-0.06001795	-0.05835551	-0.06002071	
0.5928	-0.05835619	-0.060014	-0.0583552	-0.06001544	-0.05835469	-0.06001931	
0.59488	-0.05835537	-0.06000043	-0.05835439	-0.06000896	-0.05835389	-0.06002678	
0.59696	-0.05835456	-0.05999171	-0.0583536	-0.06001924	-0.0583531	-0.06003985	
0.59904	-0.05835376	-0.05998652	-0.05835281	-0.06003229	-0.05835232	-0.06004537	
0.60112	-0.05835297	-0.05999554	-0.05835203	-0.06003946	-0.05835155	-0.06003758	
0.6032	-0.05835219	-0.06001266	-0.05835127	-0.06002863	-0.05835079	-0.06003362	
0.60528	-0.05835143	-0.06001631	-0.05835051	-0.06002735	-0.05835004	-0.06004227	
0.60736	-0.05835067	-0.06000763	-0.05834976	-0.06001898	-0.0583493	-0.06003933	
0.60944	-0.05834992	-0.05999786	-0.05834902	-0.06000919	-0.05834857	-0.0600323	
0.61152	-0.05834918	-0.05999927	-0.0583483	-0.05999515	-0.05834785	-0.060034	
0.6136	-0.05834845	-0.06000285	-0.05834758	-0.05999504	-0.05834714	-0.0600197	
0.61568	-0.05834773	-0.06001204	-0.05834687	-0.06000103	-0.05834643	-0.06001971	
0.61776	-0.05834702	-0.06000992	-0.05834617	-0.06001399	-0.05834574	-0.06002782	
0.61984	-0.05834632	-0.06000001	-0.05834548	-0.06000901	-0.05834505	-0.06003282	
0.62192	-0.05834562	-0.06000184	-0.0583448	-0.06000292	-0.05834438	-0.06003695	
0.624	-0.05834494	-0.06000467	-0.05834413	-0.06000338	-0.05834371	-0.06003932	
0.62608	-0.05834427	-0.05998668	-0.05834346	-0.0600145	-0.05834305	-0.06003743	
0.62816	-0.0583436	-0.05997779	-0.05834281	-0.06001146	-0.0583424	-0.06003506	
0.63024	-0.05834294	-0.05995944	-0.05834216	-0.06002377	-0.05834176	-0.06002335	
0.63232	-0.05834229	-0.05995816	-0.05834152	-0.06002522	-0.05834113	-0.06002041	
0.6344	-0.05834166	-0.0599459	-0.05834089	-0.06003061	-0.0583405	-0.06001029	
0.63648	-0.05834102	-0.05992699	-0.05834027	-0.06002147	-0.05833988	-0.05999345	
0.63856	-0.0583404	-0.05992021	-0.05833966	-0.06001861	-0.05833928	-0.05999362	
0.64064	-0.05833978	-0.05992436	-0.05833905	-0.06002027	-0.05833867	-0.06000632	
0.64272	-0.05833917	-0.05991158	-0.05833845	-0.06001952	-0.05833808	-0.06002092	
0.6448	-0.05833858	-0.05990989	-0.05833786	-0.06002477	-0.05833749	-0.06003648	
0.64688	-0.05833798	-0.05989266	-0.05833728	-0.06001186	-0.05833692	-0.06004915	
0.64896	-0.0583374	-0.05987975	-0.0583367	-0.05999914	-0.05833635	-0.06003894	
0.65104	-0.05833682	-0.05987587	-0.05833613	-0.05999618	-0.05833578	-0.06004053	
0.65312	-0.05833625	-0.05987332	-0.05833558	-0.05998216	-0.05833523	-0.06004392	
0.6552	-0.05833569	-0.05985777	-0.05833502	-0.05998946	-0.05833468	-0.06004394	
0.65728	-0.05833514	-0.05984119	-0.05833448	-0.05998365	-0.05833414	-0.06003755	
0.65936	-0.05833459	-0.05984141	-0.05833394	-0.05997831	-0.05833361	-0.06003938	
0.66144	-0.05833405	-0.05984608	-0.05833341	-0.05996745	-0.05833308	-0.06002647	
0.66352	-0.05833352	-0.05984683	-0.05833288	-0.05997515	-0.05833256	-0.06000612	
0.6656	-0.05833299	-0.05984667	-0.05833237	-0.05996713	-0.05833204	-0.05999778	
0.66768	-0.05833247	-0.05983645	-0.05833185	-0.05997895	-0.05833154	-0.05999362	
0.66976	-0.05833196	-0.0598239	-0.05833135	-0.05997146	-0.05833104	-0.05998639	
0.67184	-0.05833146	-0.05981193	-0.05833085	-0.05996498	-0.05833055	-0.0599772	
0.67392	-0.05833096	-0.05980249	-0.05833036	-0.05995595	-0.05833006	-0.05996338	
0.676	-0.05833047	-0.05979582	-0.05832988	-0.05996922	-0.05832958	-0.05995936	
0.67808	-0.05832998	-0.0597899	-0.0583294	-0.05996959	-0.05832911	-0.05995059	
0.68016	-0.0583295	-0.05976874	-0.05832893	-0.05998491	-0.05832864	-0.05995744	
0.68224	-0.05832903	-0.05974409	-0.05832846	-0.05997897	-0.05832818	-0.05995064	
0.68432	-0.05832856	-0.05974047	-0.05832801	-0.05996526	-0.05832772	-0.05995078	
0.6864	-0.0583281	-0.05973089	-0.05832755	-0.05996995	-0.05832727	-0.05993636	
0.68848	-0.05832765	-0.05970459	-0.0583271	-0.05996031	-0.05832683	-0.05991615	
0.69056	-0.0583272	-0.05966592	-0.05832666	-0.05994986	-0.05832639	-0.05987388	
0.69264	-0.05832675	-0.05963318	-0.05832623	-0.05995118	-0.05832596	-0.05983775	
0.69472	-0.05832632	-0.05959171	-0.0583258	-0.05994531	-0.05832553	-0.05979081	
0.6968	-0.05832589	-0.05954378	-0.05832537	-0.05993478	-0.05832511	-0.059751	
0.69888	-0.05832546	-0.05948838	-0.05832496	-0.05993137	-0.05832469	-0.05968545	
0.70096	-0.05832504	-0.05945085	-0.05832454	-0.05990819	-0.05832428	-0.05962968	
0.70304	-0.05832463	-0.05942133	-0.05832413	-0.0598943	-0.05832388	-0.05959766	
0.70512	-0.05832422	-0.05940813	-0.05832373	-0.05989415	-0.05832348	-0.05958986	
0.7072	-0.05832382	-0.05939796	-0.05832333	-0.05988493	-0.05832309	-0.05956671	
0.70928	-0.05832342	-0.05937461	-0.05832294	-0.05986796	-0.0583227	-0.0595413	
0.71136	-0.05832303	-0.05934637	-0.05832256	-0.05985049	-0.05832232	-0.05951333	
0.71344	-0.05832264	-0.05931202	-0.05832218	-0.05983607	-0.05832194	-0.05948195	
0.71552	-0.05832225	-0.05927674	-0.0583218	-0.05982846	-0.05832157	-0.05945742	
0.7176	-0.05832188	-0.05926054	-0.05832143	-0.05982224	-0.0583212	-0.059451	
0.71968	-0.05832151	-0.05925404	-0.05832106	-0.05981415	-0.05832084	-0.05944546	
0.72176	-0.05832114	-0.05924467	-0.0583207	-0.05982235	-0.05832048	-0.05945419	
0.72384	-0.05832078	-0.05925519	-0.05832034	-0.05983341	-0.05832012	-0.05945614	
0.72592	-0.05832042	-0.05924708	-0.05831999	-0.05983897	-0.05831977	-0.05945731	
0.728	-0.05832006	-0.05922144	-0.05831964	-0.05983178	-0.05831943	-0.05943175	
0.73008	-0.05831972	-0.05919446	-0.0583193	-0.05982498	-0.05831909	-0.05940692	
0.73216	-0.05831937	-0.05918776	-0.05831896	-0.05982447	-0.05831875	-0.05938742	
0.73424	-0.05831903	-0.0592066	-0.05831863	-0.05984145	-0.05831842	-0.05938924	
0.73632	-0.0583187	-0.05920922	-0.0583183	-0.05986527	-0.05831809	-0.05938739	
0.7384	-0.05831837	-0.05921737	-0.05831797	-0.05987044	-0.05831777	-0.05939908	
0.74048	-0.05831804	-0.05920411	-0.05831765	-0.05985939	-0.05831746	-0.05940268	
0.74256	-0.05831772	-0.05916019	-0.05831734	-0.05984863	-0.05831714	-0.05936456	
0.74464	-0.0583174	-0.05912626	-0.05831702	-0.05983976	-0.05831683	-0.05932825	
0.74672	-0.05831709	-0.05908351	-0.05831672	-0.0598332	-0.05831653	-0.05928303	
0.7488	-0.05831678	-0.05904681	-0.05831641	-0.05984019	-0.05831622	-0.05924946	
0.75088	-0.05831648	-0.05899831	-0.05831611	-0.05982791	-0.05831593	-0.05920064	
0.75296	-0.05831617	-0.05893914	-0.05831582	-0.05980177	-0.05831563	-0.05913847	
0.75504	-0.05831588	-0.05886695	-0.05831552	-0.05977403	-0.05831534	-0.0590804	
0.75712	-0.05831559	-0.05879966	-0.05831524	-0.05975396	-0.05831506	-0.05901857	
0.7592	-0.0583153	-0.05876012	-0.05831495	-0.05973875	-0.05831478	-0.05898282	
0.76128	-0.05831501	-0.05872873	-0.05831467	-0.05972133	-0.0583145	-0.05893889	
0.76336	-0.05831473	-0.05871657	-0.05831439	-0.05970486	-0.05831422	-0.05890657	
0.76544	-0.05831445	-0.05869448	-0.05831412	-0.05969923	-0.05831395	-0.05888259	
0.76752	-0.05831418	-0.05869341	-0.05831385	-0.05970254	-0.05831369	-0.05888451	
0.7696	-0.05831391	-0.05868806	-0.05831359	-0.05970492	-0.05831342	-0.05887364	
0.77168	-0.05831364	-0.05868423	-0.05831333	-0.05970203	-0.05831316	-0.05886583	
0.77376	-0.05831338	-0.05868779	-0.05831306	-0.059697	-0.0583129	-0.05888053	
0.77584	-0.05831312	-0.05871142	-0.05831281	-0.05971189	-0.05831265	-0.05888803	
0.77792	-0.05831286	-0.05873646	-0.05831256	-0.05971675	-0.0583124	-0.05890765	
0.78	-0.05831261	-0.05874091	-0.05831231	-0.05972528	-0.05831216	-0.05891566	
0.78208	-0.05831236	-0.05872473	-0.05831206	-0.05973072	-0.05831191	-0.05891571	
0.78416	-0.05831211	-0.05872372	-0.05832411	-0.05972872	-0.05831167	-0.05892433	
0.78624	-0.05831187	-0.05870957	-0.05838302	-0.05972918	-0.05831144	-0.05890931	
0.78832	-0.05831163	-0.05868527	-0.05845527	-0.05970874	-0.0583112	-0.05888139	
0.7904	-0.0583114	-0.05863607	-0.05852454	-0.05965812	-0.05831097	-0.05883613	
0.79248	-0.05831116	-0.05858972	-0.05859648	-0.05960892	-0.05831074	-0.05878962	
0.79456	-0.05831093	-0.05854603	-0.05865436	-0.05953413	-0.05831052	-0.05874684	
0.79664	-0.05831071	-0.05849708	-0.05871115	-0.05945696	-0.0583103	-0.0586994	
0.79872	-0.05831048	-0.0584517	-0.05878346	-0.05937115	-0.05831008	-0.05865449	
0.8008	-0.05831026	-0.05840718	-0.05885219	-0.05928982	-0.05830986	-0.05861906	
0.80288	-0.05831004	-0.05837177	-0.05893027	-0.05920514	-0.05830965	-0.05858849	
0.80496	-0.05830983	-0.05833502	-0.05903387	-0.05912064	-0.05830944	-0.05856277	
0.80704	-0.05830961	-0.05832464	-0.05912634	-0.05901544	-0.05830923	-0.05854798	
0.80912	-0.05830941	-0.05832897	-0.05922158	-0.05889183	-0.05830903	-0.05855528	
0.8112	-0.0583092	-0.05833096	-0.05932472	-0.05875631	-0.05830883	-0.05856951	
0.81328	-0.058309	-0.05831394	-0.05942674	-0.05862051	-0.05830863	-0.05856767	
0.81536	-0.0583088	-0.05827047	-0.05956176	-0.05845684	-0.05830843	-0.05851892	
0.81744	-0.0583086	-0.05820026	-0.05969957	-0.05827516	-0.05830824	-0.05844269	
0.81952	-0.0583084	-0.05811414	-0.05985655	-0.0580794	-0.05830805	-0.0583615	
0.8216	-0.05830821	-0.05800757	-0.06000044	-0.05787738	-0.05830786	-0.0582785	
0.82368	-0.05830802	-0.05793313	-0.06016049	-0.05771467	-0.05830767	-0.05819225	
0.82576	-0.05830783	-0.05784718	-0.06033187	-0.05757587	-0.05830749	-0.0581263	
0.82784	-0.05830764	-0.05779632	-0.06049868	-0.05745905	-0.05830731	-0.05808393	
0.82992	-0.05830746	-0.05775135	-0.06064934	-0.05736062	-0.05830713	-0.05804566	
0.832	-0.05830728	-0.05772692	-0.06078102	-0.05727812	-0.05830695	-0.05803904	
0.83408	-0.0583071	-0.05774166	-0.06090054	-0.05720942	-0.05830678	-0.05804566	
0.83616	-0.05830693	-0.05777753	-0.06102058	-0.05715279	-0.05830661	-0.05805335	
0.83824	-0.05830675	-0.05780551	-0.06112919	-0.05710673	-0.05830644	-0.05806472	
0.84032	-0.05830658	-0.05780989	-0.06122126	-0.05706998	-0.05830627	-0.05808042	
0.8424	-0.05830641	-0.05782656	-0.06128461	-0.05704146	-0.05830611	-0.05809483	
0.84448	-0.05830625	-0.05782678	-0.0613445	-0.05702018	-0.05830595	-0.05809436	
0.84656	-0.05830608	-0.05784523	-0.06139147	-0.0570053	-0.05830579	-0.05809303	
0.84864	-0.05830592	-0.05785107	-0.06141665	-0.05699608	-0.05830563	-0.05811039	
0.85072	-0.05830576	-0.05786018	-0.06142726	-0.05699181	-0.05830547	-0.05813578	
0.8528	-0.0583056	-0.05788158	-0.06144316	-0.0569919	-0.05830532	-0.05815982	
0.85488	-0.05830545	-0.0578853	-0.06145507	-0.05699579	-0.05830517	-0.05817282	
0.85696	-0.05830529	-0.05790186	-0.06147033	-0.05700297	-0.05830502	-0.05818245	
0.85904	-0.05830514	-0.05791176	-0.06148467	-0.057013	-0.05830487	-0.05820384	
0.86112	-0.05830499	-0.05793857	-0.06148446	-0.05702546	-0.05830472	-0.05821377	
0.8631999	-0.05830485	-0.05796792	-0.06147148	-0.05703998	-0.05830458	-0.05821703	
0.86528	-0.0583047	-0.05798122	-0.06146805	-0.05705623	-0.05830444	-0.0582177	
0.86736	-0.05830456	-0.0580007	-0.06145636	-0.0570739	-0.0583043	-0.05821821	
0.86944	-0.05830441	-0.05801789	-0.06143717	-0.05709274	-0.05830416	-0.05822572	
0.87152	-0.05830428	-0.05801121	-0.06143005	-0.05711248	-0.05830402	-0.05821813	
0.8736	-0.05830414	-0.0579893	-0.06141975	-0.05713293	-0.05830389	-0.05819657	
0.87568	-0.05831554	-0.05797176	-0.06140206	-0.0571539	-0.05831366	-0.05818258	
0.87776	-0.05838021	-0.0579625	-0.061377	-0.05717521	-0.05835633	-0.0581536	
0.87984	-0.0584776	-0.05793906	-0.06136269	-0.05719673	-0.05842682	-0.05813514	
0.88192	-0.05860749	-0.05789493	-0.06134583	-0.05721832	-0.05852471	-0.05810339	
0.884	-0.05875617	-0.05784853	-0.06133702	-0.05723989	-0.05864168	-0.05805513	
0.88608	-0.05890425	-0.05778421	-0.061318	-0.05726134	-0.05876102	-0.05800194	
0.88816	-0.05906434	-0.05773691	-0.06130233	-0.0572826	-0.05890068	-0.05791463	
0.89024	-0.05922033	-0.057698	-0.06127966	-0.05730359	-0.05903624	-0.05782028	
0.89232	-0.05938594	-0.05766725	-0.06124911	-0.05732428	-0.05919235	-0.05774686	
0.8944	-0.05954744	-0.0576432	-0.06123295	-0.05734462	-0.05934899	-0.05768601	
0.89648	-0.05969467	-0.05762484	-0.06120478	-0.05736456	-0.05950441	-0.05763668	
0.89856	-0.05980816	-0.05761131	-0.06118371	-0.0573841	-0.0596391	-0.05759694	
0.90064	-0.05994874	-0.05760184	-0.06115784	-0.05740321	-0.05979668	-0.05756537	
0.90272	-0.06009888	-0.05759582	-0.06112858	-0.05742187	-0.0599521	-0.05754076	
0.9048	-0.06027054	-0.0575927	-0.06110648	-0.05744009	-0.06012599	-0.05752208	
0.90688	-0.06046125	-0.05759202	-0.06108728	-0.05745785	-0.06031992	-0.05750845	
0.90896	-0.06061973	-0.0575934	-0.06106311	-0.05747516	-0.06050561	-0.05749913	
0.9110399	-0.06075752	-0.05759648	-0.06103947	-0.05749202	-0.06067798	-0.05749347	
0.91312	-0.06087378	-0.05760099	-0.06103318	-0.05750843	-0.06081027	-0.05749092	
0.9152	-0.060947	-0.05760667	-0.0610294	-0.0575244	-0.06090709	-0.057491	
0.91728	-0.06099956	-0.05761332	-0.06101986	-0.05753994	-0.06098796	-0.05749331	
0.91936	-0.0610441	-0.05762075	-0.06100326	-0.05755507	-0.06104085	-0.05749749	
0.92144	-0.06107305	-0.0576288	-0.06097766	-0.05756978	-0.06107487	-0.05753068	
0.92352	-0.0610946	-0.05763735	-0.06096068	-0.05758409	-0.06110372	-0.05760633	
0.9256	-0.06109171	-0.05764629	-0.06093806	-0.05759802	-0.06112053	-0.0576892	
0.92768	-0.06107904	-0.05765551	-0.06092137	-0.05761157	-0.06112875	-0.05779416	
0.92976	-0.06107607	-0.05766494	-0.0609027	-0.05762476	-0.06112473	-0.05790629	
0.93184	-0.06107744	-0.05767451	-0.06088306	-0.05763759	-0.06109907	-0.05802244	
0.93392	-0.06108293	-0.05768416	-0.06085889	-0.05765009	-0.06106172	-0.05815501	
0.936	-0.06108184	-0.05769386	-0.06084464	-0.05766226	-0.06100003	-0.05831076	
0.93808	-0.06107237	-0.05772103	-0.06082541	-0.05767412	-0.06093291	-0.0584661	
0.94016	-0.06106949	-0.05775488	-0.0608055	-0.05768567	-0.06084951	-0.05858574	
0.94224	-0.06105446	-0.05778916	-0.06079518	-0.05769692	-0.06074843	-0.05866752	
0.94432	-0.06104176	-0.0578225	-0.06077885	-0.0577079	-0.06064677	-0.05875079	
0.9464	-0.06101542	-0.05787396	-0.06075994	-0.0577186	-0.06055424	-0.05885468	
0.94848	-0.06098601	-0.05792942	-0.06074611	-0.05772903	-0.06045555	-0.05893809	
0.95056	-0.06096536	-0.0579417	-0.06072759	-0.05773921	-0.06034107	-0.05899242	
0.95264	-0.06092728	-0.05792436	-0.0607077	-0.05774915	-0.06023016	-0.05899363	
0.95472	-0.0608869	-0.05790439	-0.06069221	-0.05775885	-0.06011678	-0.0589384	
0.9568	-0.06084598	-0.05789021	-0.0606792	-0.05776832	-0.06000973	-0.05888179	
0.9588799	-0.06082569	-0.05787947	-0.06067092	-0.05777756	-0.0599229	-0.05884345	
0.96096	-0.06080397	-0.0578718	-0.06067232	-0.0577866	-0.05988118	-0.0588553	
0.96304	-0.06078802	-0.05786665	-0.06067704	-0.05779543	-0.05984333	-0.05891508	
0.96512	-0.06077274	-0.05788497	-0.06067064	-0.05780406	-0.05982305	-0.05898238	
0.9672	-0.06077074	-0.05790489	-0.06065457	-0.05781249	-0.05980453	-0.0590436	
0.96928	-0.06076091	-0.05793269	-0.06063865	-0.05782074	-0.05978526	-0.05908653	
0.97136	-0.06076486	-0.05793463	-0.06063006	-0.05782881	-0.05975792	-0.05913617	
0.97344	-0.06075158	-0.05794211	-0.06061956	-0.0578367	-0.05971382	-0.05918059	
0.97552	-0.06074222	-0.05793845	-0.06060056	-0.05784443	-0.05967251	-0.05922054	
0.9776	-0.06074335	-0.05796381	-0.06059799	-0.05785199	-0.05963504	-0.05926608	
0.97968	-0.06072649	-0.05801287	-0.06058673	-0.05785939	-0.05959469	-0.05934023	
0.98176	-0.06071015	-0.05805537	-0.06058645	-0.05786664	-0.0595401	-0.05939485	
0.98384	-0.06069972	-0.05808938	-0.06057924	-0.05787373	-0.0594785	-0.05946686	
0.98592	-0.06066791	-0.05813682	-0.06056321	-0.05788068	-0.05941092	-0.0595398	
0.988	-0.0606429	-0.05818421	-0.06055042	-0.05788749	-0.05932175	-0.05962732	
0.99008	-0.06062102	-0.05824127	-0.06053949	-0.05789416	-0.05922523	-0.05970315	
0.99216	-0.06059628	-0.05830504	-0.060523	-0.0579007	-0.0591013	-0.05979367	
0.99424	-0.06054594	-0.05835121	-0.06050488	-0.05790711	-0.05892769	-0.05988405	
0.9963199	-0.06047043	-0.05839648	-0.0604854	-0.05791339	-0.05872424	-0.0599725	
0.9984	-0.06038217	-0.0584364	-0.06046799	-0.05791955	-0.05853851	-0.06008349	
1.00048	-0.06029348	-0.05846893	-0.06044848	-0.05792559	-0.05839201	-0.060205	
1.00256	-0.06021214	-0.05848717	-0.06045242	-0.05793151	-0.05827285	-0.0603384	
1.00464	-0.06007949	-0.0584999	-0.06044758	-0.05793732	-0.05817625	-0.06046684	
1.00672	-0.05994039	-0.05853583	-0.06044659	-0.05794301	-0.05809785	-0.06060805	
1.0088	-0.05976883	-0.05858781	-0.06043272	-0.0579486	-0.05803431	-0.06073286	
1.01088	-0.05955955	-0.05866205	-0.06042808	-0.05795409	-0.05798297	-0.06086343	
1.01296	-0.05934536	-0.05877512	-0.06042486	-0.05795947	-0.05794168	-0.06099229	
1.01504	-0.05911957	-0.05891334	-0.06041694	-0.05796475	-0.0579087	-0.0610972	
1.01712	-0.05880405	-0.05910547	-0.06040733	-0.05796994	-0.05788261	-0.06120202	
1.0192	-0.05856968	-0.05933805	-0.06040608	-0.05797502	-0.05786226	-0.06132035	
1.02128	-0.058376	-0.05959681	-0.06033479	-0.05798002	-0.05784666	-0.06142208	
1.02336	-0.05821824	-0.05985558	-0.06011905	-0.05798493	-0.05783502	-0.0615056	
1.02544	-0.05808881	-0.06012284	-0.05976793	-0.05798974	-0.05782668	-0.06158075	
1.02752	-0.05798256	-0.06034167	-0.0593234	-0.05799447	-0.05782107	-0.06160271	
1.0296	-0.05789535	-0.06050026	-0.05890675	-0.05802482	-0.05781774	-0.06160945	
1.03168	-0.05782394	-0.06060718	-0.05857573	-0.05816071	-0.05781629	-0.0615854	
1.03376	-0.05776569	-0.0606584	-0.05830066	-0.0583706	-0.05781639	-0.06153653	
1.03584	-0.05771849	-0.06067875	-0.05807172	-0.0586436	-0.05781777	-0.06146751	
1.03792	-0.05768058	-0.06067458	-0.05787971	-0.05896714	-0.0578202	-0.061368	
1.04	-0.05765051	-0.06066871	-0.05771811	-0.05930952	-0.0578235	-0.06124698	
1.04208	-0.05762709	-0.06065231	-0.05758185	-0.05964569	-0.05782748	-0.0611216	
1.04416	-0.05760927	-0.06063716	-0.05746697	-0.05994088	-0.05783203	-0.06099877	
1.04624	-0.05759622	-0.06063898	-0.05737034	-0.06020727	-0.05783702	-0.06089117	
1.04832	-0.0575872	-0.06065124	-0.05728943	-0.06045238	-0.05784237	-0.06080569	
1.0504	-0.05758157	-0.06066116	-0.05722215	-0.06064984	-0.05784798	-0.06072814	
1.05248	-0.05757883	-0.06067751	-0.05716677	-0.0608127	-0.0578538	-0.06066922	
1.05456	-0.05757851	-0.06069577	-0.05712182	-0.06093806	-0.05785976	-0.06063688	
1.05664	-0.05758021	-0.06069798	-0.05708603	-0.06105116	-0.05786584	-0.06060708	
1.05872	-0.05758362	-0.0606985	-0.05705832	-0.0611339	-0.05787198	-0.06057206	
1.0608	-0.05758844	-0.06069377	-0.05703774	-0.06120663	-0.05787814	-0.06056079	
1.06288	-0.05759441	-0.06069336	-0.05702343	-0.06127479	-0.05788432	-0.06055359	
1.06496	-0.05760135	-0.06069612	-0.05701466	-0.06133155	-0.05789049	-0.06054758	
1.06704	-0.05760906	-0.0607114	-0.05701073	-0.06136434	-0.05789663	-0.06053991	
1.06912	-0.05761738	-0.06071032	-0.05701106	-0.06138593	-0.05790272	-0.06052447	
1.0712	-0.0576262	-0.06070922	-0.05701509	-0.06139671	-0.05790876	-0.06050317	
1.07328	-0.05763539	-0.06071482	-0.05702233	-0.06141035	-0.05791474	-0.06048388	
1.07536	-0.05764487	-0.06072161	-0.05703233	-0.06140741	-0.05792064	-0.06047517	
1.07744	-0.05765455	-0.06073103	-0.0570447	-0.06140598	-0.05792647	-0.0604603	
1.07952	-0.05766436	-0.06071653	-0.05705906	-0.06140975	-0.05793222	-0.06045189	
1.0816	-0.05767426	-0.06069739	-0.05707509	-0.06140828	-0.05793788	-0.06044759	
1.08368	-0.05768418	-0.06067925	-0.0570925	-0.06139599	-0.05794346	-0.06044716	
1.08576	-0.05769408	-0.06067816	-0.05711102	-0.06138708	-0.05794895	-0.06044814	
1.08784	-0.05770395	-0.06067641	-0.05713042	-0.06138581	-0.05795436	-0.06043404	
1.08992	-0.05771375	-0.06066632	-0.0571505	-0.06136999	-0.05795967	-0.06041896	
1.092	-0.05772346	-0.0606565	-0.05717106	-0.06136141	-0.05796489	-0.06040106	
1.09408	-0.05773306	-0.06064011	-0.05719196	-0.06134283	-0.05797004	-0.06038599	
1.09616	-0.05774254	-0.06062017	-0.05721304	-0.06133262	-0.05797509	-0.06038619	
1.09824	-0.05775188	-0.060596	-0.0572342	-0.06131275	-0.05798005	-0.06039308	
1.10032	-0.05776108	-0.06058519	-0.05725532	-0.06129567	-0.05798493	-0.06039117	
1.1024	-0.05777013	-0.06056748	-0.05727632	-0.06127609	-0.05798973	-0.06039265	
1.10448	-0.05777903	-0.06055676	-0.05729714	-0.06124718	-0.05799444	-0.06040524	
1.10656	-0.05778777	-0.06054383	-0.05731769	-0.0612318	-0.05799907	-0.06041902	
1.10864	-0.05779635	-0.06054937	-0.05733794	-0.06120896	-0.05800363	-0.06042347	
1.11072	-0.05780477	-0.06053991	-0.05735785	-0.06119423	-0.0580081	-0.06041917	
1.1128	-0.05781304	-0.06052777	-0.05737738	-0.06118104	-0.0580125	-0.06041801	
1.11488	-0.05782115	-0.06053483	-0.05739651	-0.06115781	-0.05801682	-0.0604123	
1.11696	-0.0578291	-0.06053555	-0.05741522	-0.06114174	-0.05802106	-0.06040861	
1.11904	-0.05783689	-0.06053609	-0.05743351	-0.06112693	-0.05802524	-0.06039223	
1.12112	-0.05784454	-0.0605241	-0.05745136	-0.06110818	-0.05802934	-0.06038711	
1.1232	-0.05785203	-0.06051994	-0.05746876	-0.06108238	-0.05803337	-0.06037364	
1.12528	-0.05785938	-0.06052981	-0.05748572	-0.06105249	-0.05803733	-0.06035806	
1.12736	-0.05786658	-0.06052687	-0.05750225	-0.06102449	-0.05804123	-0.06034084	
1.12944	-0.05787364	-0.06053108	-0.05751834	-0.0610075	-0.05804506	-0.06032833	
1.13152	-0.05788056	-0.06053887	-0.05753401	-0.06099848	-0.05804882	-0.06031767	
1.1336	-0.05788735	-0.06052721	-0.05754926	-0.06098943	-0.05805252	-0.06030243	
1.13568	-0.057894	-0.06051971	-0.0575641	-0.0609733	-0.05805616	-0.06028827	
1.13776	-0.05790052	-0.06052358	-0.05757854	-0.06094611	-0.05805974	-0.06027726	
1.13984	-0.05790691	-0.06050716	-0.0575926	-0.06092312	-0.05806325	-0.0602738	
1.14192	-0.05791319	-0.06049105	-0.05760628	-0.06090368	-0.05806671	-0.06028209	
1.144	-0.05791934	-0.06047817	-0.05761959	-0.06087711	-0.05807012	-0.06027693	
1.14608	-0.05792537	-0.06046832	-0.05763255	-0.06085232	-0.05807346	-0.06026677	
1.14816	-0.05793129	-0.06047305	-0.05764517	-0.06082792	-0.05807675	-0.06027497	
1.15024	-0.0579371	-0.06047456	-0.05765746	-0.06082358	-0.05807999	-0.06027364	
1.15232	-0.0579428	-0.06046776	-0.05766943	-0.06080841	-0.05808317	-0.06027406	
1.1544	-0.05794838	-0.0604683	-0.05768109	-0.06078585	-0.0580863	-0.06027661	
1.15648	-0.05795387	-0.0604637	-0.05769246	-0.06077487	-0.05808938	-0.06026912	
1.15856	-0.05795925	-0.06046602	-0.05770354	-0.06076881	-0.05809241	-0.06026077	
1.16064	-0.05796454	-0.06046553	-0.05771434	-0.06075387	-0.05809539	-0.06024601	
1.16272	-0.05796972	-0.06045548	-0.05772488	-0.06074578	-0.05809833	-0.06024617	
1.1648	-0.05797481	-0.06044855	-0.05773516	-0.06074182	-0.05810121	-0.06023521	
