Time	BL_Ankle MN E	BL_Ankle MN F	BL_Hip MN E	BL_Hip MN F	BL_Knee MN E	BL_Knee MN F	
0.62192	-0.05235784	-0.09999776	-0.05941731	-0.09997863	-0.05095692	-0.09974428	
0.624	-0.05218726	-0.09999873	-0.0590723	-0.09998698	-0.05119459	-0.0997415	
0.62608	-0.05198834	-0.09999929	-0.05878983	-0.09999207	-0.05151382	-0.09973817	
0.62816	-0.05203545	-0.09990951	-0.05858213	-0.09999517	-0.0518209	-0.09973474	
0.63024	-0.05231505	-0.09979919	-0.05843715	-0.09999705	-0.0520942	-0.09973158	
0.63232	-0.05274183	-0.09961294	-0.05833839	-0.09999821	-0.05233258	-0.09972886	
0.6344	-0.05324753	-0.09949846	-0.05827159	-0.09999891	-0.05254046	-0.09972664	
0.63648	-0.05377771	-0.0993488	-0.05845641	-0.09999933	-0.05279548	-0.09972489	
0.63856	-0.05408337	-0.0991338	-0.05867675	-0.09999959	-0.0530742	-0.09966204	
0.64064	-0.05420049	-0.0989635	-0.05908364	-0.09999976	-0.0534998	-0.09959276	
0.64272	-0.0541926	-0.09889196	-0.05946608	-0.09999985	-0.05380493	-0.09948438	
0.6448	-0.05410245	-0.09876252	-0.05979505	-0.0999999	-0.05405356	-0.09933058	
0.64688	-0.05402537	-0.09867465	-0.06004307	-0.09999994	-0.05420269	-0.09917558	
0.64896	-0.05396644	-0.09850543	-0.05992491	-0.09999996	-0.05438152	-0.09901326	
0.65104	-0.05387945	-0.09832292	-0.0595708	-0.09998975	-0.05458563	-0.09888313	
0.65312	-0.05375973	-0.09819326	-0.05911806	-0.09994822	-0.05473221	-0.09875603	
0.6552	-0.05361107	-0.09810089	-0.05872978	-0.09975614	-0.05487052	-0.09864428	
0.65728	-0.05344279	-0.09794193	-0.05860835	-0.09972608	-0.05498678	-0.09857562	
0.65936	-0.05327777	-0.09774364	-0.05858798	-0.09963893	-0.05502891	-0.09853421	
0.66144	-0.05312666	-0.09763868	-0.05871701	-0.09952269	-0.05508765	-0.09849752	
0.66352	-0.05315162	-0.0976115	-0.05886283	-0.09932355	-0.05516175	-0.0984678	
0.6656	-0.05332572	-0.09759859	-0.05898322	-0.09929378	-0.05523105	-0.09844484	
0.66768	-0.05359083	-0.09758507	-0.059016	-0.09918102	-0.0553666	-0.09832469	
0.66976	-0.05372797	-0.09750718	-0.05901526	-0.09925208	-0.05549791	-0.09815148	
0.67184	-0.05375544	-0.09737992	-0.05884261	-0.09920689	-0.05565626	-0.09800373	
0.67392	-0.0538032	-0.09722571	-0.05883939	-0.09910315	-0.05582657	-0.09774108	
0.676	-0.05378612	-0.09708374	-0.05892766	-0.09893399	-0.05597471	-0.09738955	
0.67808	-0.05369937	-0.09697391	-0.05917742	-0.09898729	-0.05615216	-0.09704083	
0.68016	-0.05355389	-0.09687783	-0.05945309	-0.09902354	-0.05630908	-0.09668052	
0.68224	-0.05340567	-0.09668522	-0.05930568	-0.09922595	-0.05648988	-0.09659202	
0.68432	-0.05361525	-0.09641361	-0.05905541	-0.0992785	-0.05662348	-0.09646176	
0.6864	-0.05377137	-0.09623729	-0.05886644	-0.09914832	-0.0567106	-0.09637083	
0.68848	-0.05380909	-0.09607847	-0.05877666	-0.09912431	-0.05676338	-0.09617563	
0.69056	-0.0537577	-0.09582467	-0.05876043	-0.09899568	-0.05679503	-0.095863	
0.69264	-0.05354245	-0.09544245	-0.0590549	-0.09879411	-0.0568658	-0.09521457	
0.69472	-0.05352957	-0.09502164	-0.0594253	-0.09868658	-0.05697208	-0.09443579	
0.6968	-0.05359539	-0.09451822	-0.05980122	-0.09855152	-0.05720526	-0.09344987	
0.69888	-0.05368746	-0.09393334	-0.06017378	-0.09834526	-0.0573564	-0.09251934	
0.70096	-0.05381633	-0.0932539	-0.0604373	-0.09817934	-0.05734307	-0.09139968	
0.70304	-0.05397743	-0.09263203	-0.06058286	-0.0978082	-0.05725695	-0.09024968	
0.70512	-0.05407002	-0.09208881	-0.06023857	-0.09742298	-0.05728169	-0.08925513	
0.7072	-0.05407356	-0.09168658	-0.05986056	-0.09718901	-0.05736895	-0.08856445	
0.70928	-0.05401747	-0.09138089	-0.0595003	-0.09694216	-0.05745018	-0.08849455	
0.71136	-0.05392287	-0.0910896	-0.05923566	-0.09659939	-0.05748842	-0.08851469	
0.71344	-0.05386199	-0.09080125	-0.05924982	-0.09619451	-0.05788269	-0.08807063	
0.71552	-0.05383225	-0.09045216	-0.05945794	-0.09578812	-0.05821037	-0.08736294	
0.7176	-0.0537783	-0.09006879	-0.05964839	-0.09545829	-0.05838232	-0.08662034	
0.71968	-0.05369951	-0.08978338	-0.05976468	-0.09519065	-0.0584532	-0.08604647	
0.72176	-0.05359365	-0.08961062	-0.05980724	-0.09494037	-0.05846038	-0.08561156	
0.72384	-0.05341876	-0.08948364	-0.05945058	-0.09488311	-0.05850385	-0.08547586	
0.72592	-0.05322906	-0.0894787	-0.05912335	-0.09497345	-0.0585117	-0.08544859	
0.728	-0.05303968	-0.08942028	-0.05896294	-0.09509006	-0.05847296	-0.08553501	
0.73008	-0.05286701	-0.08924589	-0.05883946	-0.09507857	-0.05837264	-0.08545227	
0.73216	-0.05271628	-0.08901027	-0.05872178	-0.09499516	-0.05824613	-0.08525181	
0.73424	-0.05266925	-0.08886426	-0.05869954	-0.09493934	-0.05811073	-0.08502923	
0.73632	-0.05271005	-0.08889475	-0.05870544	-0.09509592	-0.05808704	-0.08494167	
0.7384	-0.05296029	-0.08891218	-0.05872222	-0.0954571	-0.05819396	-0.0849034	
0.74048	-0.05314266	-0.08896067	-0.05883558	-0.09573303	-0.05826532	-0.08498883	
0.74256	-0.05333401	-0.08890659	-0.05914727	-0.09577362	-0.05838461	-0.08503331	
0.74464	-0.0534229	-0.08862018	-0.05948616	-0.0956745	-0.05856226	-0.08472088	
0.74672	-0.05346181	-0.08826181	-0.05976087	-0.09551324	-0.05869433	-0.08422767	
0.7488	-0.05340612	-0.08781256	-0.05978883	-0.09534135	-0.05881969	-0.0836065	
0.75088	-0.05327255	-0.08734978	-0.05967877	-0.09531589	-0.05894797	-0.08294092	
0.75296	-0.05318792	-0.08681406	-0.05957351	-0.09516086	-0.05914168	-0.08216251	
0.75504	-0.05319159	-0.08618139	-0.0594109	-0.09477359	-0.05935416	-0.08128579	
0.75712	-0.0534839	-0.08542839	-0.05945819	-0.09423213	-0.05940157	-0.08037923	
0.7592	-0.05374076	-0.08465111	-0.05955749	-0.09368701	-0.05943813	-0.07944102	
0.76128	-0.0539116	-0.08402453	-0.05965116	-0.09319544	-0.05947165	-0.0786756	
0.76336	-0.05399613	-0.08352973	-0.05972262	-0.09271375	-0.05949504	-0.07795945	
0.76544	-0.05401483	-0.08321293	-0.05977424	-0.09225063	-0.05951105	-0.07735441	
0.76752	-0.05398024	-0.08294021	-0.0598105	-0.09191661	-0.05952059	-0.07687038	
0.7696	-0.05391743	-0.08280459	-0.05982901	-0.09175471	-0.05952518	-0.07662538	
0.77168	-0.05382867	-0.08271823	-0.05982758	-0.09168436	-0.05952377	-0.07642861	
0.77376	-0.05377942	-0.08266579	-0.05991738	-0.09161228	-0.05949384	-0.076331	
0.77584	-0.05372171	-0.08273797	-0.05999069	-0.09151689	-0.05939179	-0.07641555	
0.77792	-0.05356324	-0.08300941	-0.05997929	-0.09162022	-0.0594937	-0.07646188	
0.78	-0.05339594	-0.08331947	-0.05996323	-0.09173473	-0.05962936	-0.07658248	
0.78208	-0.05325549	-0.08350497	-0.05996903	-0.09189507	-0.05974325	-0.07667978	
0.78416	-0.05321168	-0.08349998	-0.05988181	-0.09204839	-0.05989061	-0.07677414	
0.78624	-0.05318596	-0.08346836	-0.0598918	-0.09211697	-0.05998543	-0.07690921	
0.78832	-0.05297153	-0.08334938	-0.06047145	-0.09215953	-0.06011895	-0.07687285	
0.7904	-0.05276377	-0.08321086	-0.06136052	-0.09195371	-0.06022974	-0.07666128	
0.79248	-0.05239473	-0.08297294	-0.0624244	-0.09127211	-0.06029311	-0.07629947	
0.79456	-0.05210689	-0.08264331	-0.06351716	-0.0903262	-0.06023777	-0.07583415	
0.79664	-0.05203032	-0.08225218	-0.06415165	-0.0889664	-0.0601614	-0.07538117	
0.79872	-0.05227253	-0.08178775	-0.06471652	-0.08736708	-0.06005884	-0.07488452	
0.8008	-0.05280338	-0.08128601	-0.06528518	-0.08557343	-0.06003579	-0.07432517	
0.80288	-0.05320869	-0.08076573	-0.06596284	-0.08374187	-0.06006167	-0.0738678	
0.80496	-0.05343364	-0.08027916	-0.06705431	-0.08188944	-0.05996169	-0.07350282	
0.80704	-0.05353681	-0.0798052	-0.06845777	-0.08005453	-0.05987221	-0.07317849	
0.80912	-0.05350807	-0.07947445	-0.06993853	-0.07806982	-0.05981549	-0.07292555	
0.8112	-0.05340352	-0.07929176	-0.07147732	-0.07589173	-0.05987664	-0.07284541	
0.81328	-0.05327776	-0.07932367	-0.07320065	-0.07356691	-0.06006228	-0.07287896	
0.81536	-0.05312269	-0.07944003	-0.07505991	-0.0712164	-0.06028585	-0.07287718	
0.81744	-0.05304011	-0.07949606	-0.07752972	-0.06873494	-0.06057356	-0.07261499	
0.81952	-0.05295272	-0.07926676	-0.0803061	-0.06628588	-0.06070312	-0.07203604	
0.8216	-0.05291858	-0.07876883	-0.0835366	-0.06387746	-0.06078402	-0.07123671	
0.82368	-0.05302516	-0.07802418	-0.08678811	-0.06156958	-0.06092382	-0.07027108	
0.82576	-0.05311581	-0.07731261	-0.08848867	-0.05964878	-0.06110352	-0.0692959	
0.82784	-0.05318085	-0.07656955	-0.08937117	-0.05810751	-0.06113173	-0.06844722	
0.82992	-0.05323444	-0.07598075	-0.08982535	-0.05689579	-0.06106287	-0.06780402	
0.832	-0.05326897	-0.07549391	-0.09019274	-0.05594569	-0.06095212	-0.06737994	
0.83408	-0.0533182	-0.07512946	-0.09046406	-0.05519781	-0.06080677	-0.0672279	
0.83616	-0.05341759	-0.07498383	-0.09069518	-0.05460578	-0.0605752	-0.06725104	
0.83824	-0.05346156	-0.07502446	-0.09088145	-0.0541358	-0.06037927	-0.06734207	
0.84032	-0.0534374	-0.075115	-0.09101394	-0.05376354	-0.06017811	-0.06747543	
0.8424	-0.05337467	-0.07518209	-0.09110702	-0.05347136	-0.05996139	-0.06775493	
0.84448	-0.05327794	-0.07532343	-0.09120606	-0.05324611	-0.05973662	-0.06814779	
0.84656	-0.05328333	-0.07538371	-0.09138972	-0.05307771	-0.05949737	-0.06846007	
0.84864	-0.05326998	-0.07554144	-0.09157482	-0.05295808	-0.05926457	-0.06866702	
0.85072	-0.05321423	-0.07571495	-0.09137826	-0.05288073	-0.05908494	-0.06889357	
0.8528	-0.05313981	-0.0758713	-0.09080139	-0.05284034	-0.05913588	-0.06915846	
0.85488	-0.05305106	-0.07608864	-0.09020171	-0.05283153	-0.05924005	-0.06941409	
0.85696	-0.052962	-0.07625908	-0.08948765	-0.05285014	-0.05937967	-0.06959068	
0.85904	-0.05292891	-0.07641126	-0.08886162	-0.05289292	-0.05942211	-0.06970236	
0.86112	-0.05294291	-0.07649432	-0.08837544	-0.05295689	-0.05939904	-0.06985237	
0.8631999	-0.05299418	-0.07660635	-0.08801866	-0.053038	-0.0593265	-0.06996389	
0.86528	-0.05306023	-0.07673471	-0.0877643	-0.05313369	-0.05923069	-0.07002369	
0.86736	-0.05311246	-0.07679336	-0.08774848	-0.05324216	-0.05913095	-0.07004637	
0.86944	-0.05320045	-0.07684755	-0.08751168	-0.05336199	-0.05912568	-0.07005176	
0.87152	-0.0532773	-0.07688852	-0.08724449	-0.05349186	-0.05924072	-0.07008138	
0.8736	-0.05333757	-0.0768147	-0.08715144	-0.05363071	-0.05941242	-0.07002661	
0.87568	-0.05365162	-0.0766191	-0.08711483	-0.05377701	-0.05941949	-0.06986733	
0.87776	-0.0539607	-0.07637361	-0.08709482	-0.05392925	-0.05948096	-0.06969823	
0.87984	-0.05455095	-0.07625814	-0.08723417	-0.05408626	-0.05986557	-0.06943812	
0.88192	-0.05538649	-0.07608814	-0.08746216	-0.05424707	-0.06067155	-0.06917594	
0.884	-0.05654851	-0.07576272	-0.0876784	-0.05441076	-0.06189341	-0.06881284	
0.88608	-0.05804151	-0.07532677	-0.0880827	-0.05457662	-0.06349088	-0.06828201	
0.88816	-0.06005114	-0.07471711	-0.08848627	-0.05474406	-0.06527027	-0.06761888	
0.89024	-0.06255641	-0.07405576	-0.08884688	-0.05491241	-0.06746019	-0.0667014	
0.89232	-0.06502873	-0.07336215	-0.08912381	-0.05508122	-0.06987772	-0.06566872	
0.8944	-0.06729434	-0.07268202	-0.0892734	-0.05525003	-0.07284122	-0.06481098	
0.89648	-0.06958712	-0.07212198	-0.08934343	-0.05541825	-0.07620626	-0.06411715	
0.89856	-0.07182441	-0.0716984	-0.089917	-0.05558524	-0.07995688	-0.06356882	
0.90064	-0.07380542	-0.07131047	-0.09056315	-0.05575034	-0.08375756	-0.06314247	
0.90272	-0.07563476	-0.07094469	-0.09093805	-0.05591297	-0.08835796	-0.06281694	
0.9048	-0.07663327	-0.0705817	-0.09115016	-0.0560734	-0.09368723	-0.0625745	
0.90688	-0.07682954	-0.07025498	-0.09126405	-0.05623193	-0.09716506	-0.06240064	
0.90896	-0.07680476	-0.06999195	-0.09131819	-0.05638829	-0.09871813	-0.0622844	
0.9110399	-0.07675724	-0.06978551	-0.09133567	-0.05654196	-0.09941652	-0.06221759	
0.91312	-0.07674104	-0.06961971	-0.0913305	-0.0566925	-0.0997329	-0.06219142	
0.9152	-0.07676157	-0.06948055	-0.09131129	-0.05683959	-0.09987741	-0.0621958	
0.91728	-0.07656835	-0.06935859	-0.09120405	-0.05698307	-0.09994359	-0.06221563	
0.91936	-0.07631747	-0.0692884	-0.09108251	-0.05712294	-0.09997393	-0.06224613	
0.92144	-0.07608449	-0.06927738	-0.09107171	-0.05725923	-0.09998789	-0.06228603	
0.92352	-0.07587446	-0.0692783	-0.09109882	-0.05739202	-0.09999435	-0.06246506	
0.9256	-0.07568555	-0.06927755	-0.091147	-0.05752135	-0.09999735	-0.06291074	
0.92768	-0.07553746	-0.06927304	-0.09118679	-0.05764749	-0.09999875	-0.06351974	
0.92976	-0.07542549	-0.06926386	-0.09120997	-0.05777069	-0.09999941	-0.06432099	
0.93184	-0.07506842	-0.06925045	-0.09126656	-0.05789121	-0.09999972	-0.06526277	
0.93392	-0.07457647	-0.06926111	-0.09133688	-0.05800919	-0.09999987	-0.06631008	
0.936	-0.07414731	-0.06927398	-0.09140841	-0.0581247	-0.09999993	-0.06751745	
0.93808	-0.0740777	-0.06928132	-0.0910475	-0.05823784	-0.09999997	-0.06896159	
0.94016	-0.07417531	-0.06939663	-0.09057947	-0.05834869	-0.09999999	-0.07056595	
0.94224	-0.07404017	-0.06960018	-0.09041937	-0.05845733	-0.09999999	-0.07208861	
0.94432	-0.07389795	-0.0698512	-0.09038421	-0.0585633	-0.09999999	-0.07337123	
0.9464	-0.07399741	-0.07012308	-0.09023546	-0.05866617	-0.1	-0.07455529	
0.94848	-0.074365	-0.07058961	-0.09005362	-0.05876619	-0.1	-0.0758396	
0.95056	-0.07493529	-0.07112713	-0.08988191	-0.05886383	-0.1	-0.07707393	
0.95264	-0.07583608	-0.07144106	-0.08995736	-0.05895932	-0.1	-0.07810761	
0.95472	-0.07641848	-0.07155972	-0.09009378	-0.05905275	-0.1	-0.07868015	
0.9568	-0.07643279	-0.07151259	-0.09008174	-0.05914418	-0.1	-0.07862108	
0.9588799	-0.07606072	-0.07138684	-0.09001003	-0.05923397	-0.1	-0.07834881	
0.96096	-0.07564243	-0.07122952	-0.08992157	-0.05932246	-0.09791001	-0.07805859	
0.96304	-0.07541545	-0.0710694	-0.08993622	-0.05940963	-0.09575518	-0.07811189	
0.96512	-0.07539769	-0.07098499	-0.08999354	-0.05949533	-0.09369847	-0.07873295	
0.9672	-0.07540791	-0.07111335	-0.09005332	-0.05957943	-0.09214543	-0.07962911	
0.96928	-0.0754014	-0.07139494	-0.09001601	-0.059662	-0.09088635	-0.08058407	
0.97136	-0.07535163	-0.0717134	-0.08994277	-0.05974317	-0.08975228	-0.08144519	
0.97344	-0.07509995	-0.07189371	-0.08984138	-0.05982304	-0.08850306	-0.0823018	
0.97552	-0.07472397	-0.07200491	-0.08976284	-0.05990152	-0.08682176	-0.08318057	
0.9776	-0.07445533	-0.07201775	-0.08960934	-0.05997853	-0.08501969	-0.08413046	
0.97968	-0.07441876	-0.07210111	-0.08931226	-0.06005399	-0.08326311	-0.08514488	
0.98176	-0.0742704	-0.07235676	-0.08872981	-0.06012791	-0.08148403	-0.08642124	
0.98384	-0.07418245	-0.07267376	-0.08802037	-0.06020025	-0.07941277	-0.08768534	
0.98592	-0.07405294	-0.0730162	-0.08727775	-0.06027086	-0.07709602	-0.08906137	
0.988	-0.073873	-0.07340725	-0.08666784	-0.06033935	-0.07396062	-0.09045478	
0.99008	-0.07374182	-0.07381181	-0.08620537	-0.0604054	-0.07044387	-0.09195937	
0.99216	-0.07371815	-0.07425965	-0.0864284	-0.06046892	-0.06673262	-0.09341415	
0.99424	-0.07368442	-0.07484031	-0.08686209	-0.06053017	-0.06290737	-0.09493906	
0.9963199	-0.07360707	-0.07545355	-0.08730394	-0.06058963	-0.0587226	-0.09648372	
0.9984	-0.07349155	-0.07610358	-0.08767957	-0.06064843	-0.05447305	-0.09801217	
1.00048	-0.07334714	-0.07675786	-0.08797216	-0.06070755	-0.05082523	-0.09901811	
1.00256	-0.07314354	-0.07738025	-0.08762378	-0.06076741	-0.0481475	-0.09952185	
1.00464	-0.0729349	-0.07784269	-0.08710144	-0.06082797	-0.04618707	-0.09977061	
1.00672	-0.07263552	-0.07815314	-0.08714297	-0.0608889	-0.04452879	-0.09989144	
1.0088	-0.07150064	-0.07850152	-0.08762654	-0.06094914	-0.0430236	-0.09994926	
1.01088	-0.06895548	-0.07895571	-0.08819681	-0.06148662	-0.04183442	-0.09997652	
1.01296	-0.06593017	-0.07962705	-0.08839795	-0.06215135	-0.04100882	-0.09998924	
1.01504	-0.06278494	-0.08074213	-0.08962698	-0.06284747	-0.03969334	-0.09999509	
1.01712	-0.0597832	-0.08221268	-0.09106566	-0.06205713	-0.03861887	-0.09999778	
1.0192	-0.0564229	-0.08416561	-0.092475	-0.06131097	-0.03791232	-0.099999	
1.02128	-0.0536782	-0.08669025	-0.09367468	-0.06082315	-0.03740517	-0.09999955	
1.02336	-0.05141971	-0.08973305	-0.09463026	-0.06059106	-0.03713884	-0.0999998	
1.02544	-0.04977334	-0.09312409	-0.09547522	-0.06042095	-0.03706117	-0.09999991	
1.02752	-0.0484561	-0.09602872	-0.0930942	-0.06048846	-0.03702776	-0.09999996	
1.0296	-0.04743858	-0.09771504	-0.08637778	-0.06084647	-0.03700856	-0.09999998	
1.03168	-0.04690759	-0.09868713	-0.07846161	-0.06147873	-0.03703865	-0.09999999	
1.03376	-0.04650468	-0.09924833	-0.07150526	-0.06272007	-0.0370715	-0.09999436	
1.03584	-0.04628338	-0.09957118	-0.06602046	-0.06447335	-0.03711757	-0.09996641	
1.03792	-0.04629048	-0.09975579	-0.06180669	-0.06677653	-0.03716031	-0.09993406	
1.04	-0.0464603	-0.09986091	-0.05849719	-0.06959743	-0.03719945	-0.0999046	
1.04208	-0.04672753	-0.09992065	-0.05577062	-0.07280897	-0.03723697	-0.09987985	
1.04416	-0.04704683	-0.09995462	-0.05393371	-0.07626657	-0.03727442	-0.0998594	
1.04624	-0.0476293	-0.09997397	-0.0527497	-0.07949676	-0.03741913	-0.09984414	
1.04832	-0.04845184	-0.09998501	-0.0518768	-0.08101118	-0.03751102	-0.09983335	
1.0504	-0.04911252	-0.09999133	-0.05118925	-0.08144943	-0.03757564	-0.09982552	
1.05248	-0.049711	-0.09999496	-0.05063962	-0.08160155	-0.03763091	-0.09981973	
1.05456	-0.05025998	-0.09999707	-0.05020427	-0.08170334	-0.03768228	-0.09981536	
1.05664	-0.05076244	-0.09998665	-0.04986142	-0.08181213	-0.03773176	-0.09981201	
1.05872	-0.05122298	-0.09994927	-0.04959378	-0.08193368	-0.03778023	-0.09980945	
1.0608	-0.05164732	-0.09990652	-0.04938846	-0.08206248	-0.0378281	-0.09980749	
1.06288	-0.05204099	-0.0998674	-0.04923589	-0.08219265	-0.03787559	-0.09980601	
1.06496	-0.0524087	-0.09983488	-0.0491287	-0.08232019	-0.03792278	-0.09980494	
1.06704	-0.05304717	-0.0997815	-0.04909137	-0.0826685	-0.03806012	-0.09980419	
1.06912	-0.0535797	-0.09965269	-0.04906907	-0.08254813	-0.03818253	-0.09980351	
1.0712	-0.05414862	-0.09948358	-0.04906995	-0.08218252	-0.03833992	-0.09980304	
1.07328	-0.05461538	-0.09934914	-0.04909525	-0.08212344	-0.03848808	-0.09980216	
1.07536	-0.05497006	-0.09918341	-0.04914293	-0.08218051	-0.03863845	-0.09980142	
1.07744	-0.05530497	-0.09902807	-0.04920999	-0.08222633	-0.03876169	-0.09980074	
1.07952	-0.05562676	-0.09889761	-0.04929414	-0.08223793	-0.03886014	-0.0998001	
1.0816	-0.05593203	-0.09879398	-0.04939343	-0.08221866	-0.03894057	-0.09979955	
1.08368	-0.05621943	-0.09871408	-0.04950596	-0.08217625	-0.03900873	-0.0997991	
1.08576	-0.05648967	-0.09865341	-0.04962986	-0.08211738	-0.03906861	-0.09979874	
1.08784	-0.05674436	-0.09860754	-0.04976334	-0.08204696	-0.0391229	-0.09979848	
1.08992	-0.0572296	-0.09860984	-0.04990475	-0.08206127	-0.03935996	-0.0997983	
1.092	-0.05754428	-0.0986315	-0.05005261	-0.08209343	-0.03957754	-0.09979799	
1.09408	-0.05769014	-0.09865886	-0.05020561	-0.08211785	-0.03974666	-0.09979755	
1.09616	-0.05772016	-0.0986858	-0.05036271	-0.08212797	-0.03987486	-0.09979707	
1.09824	-0.05767655	-0.09870988	-0.05052299	-0.08212462	-0.03997391	-0.09979656	
1.10032	-0.0576823	-0.09873044	-0.05068557	-0.08200414	-0.04011419	-0.09979608	
1.1024	-0.0576515	-0.09874631	-0.05084963	-0.08189494	-0.0402362	-0.09979586	
1.10448	-0.05758287	-0.09875792	-0.05101441	-0.08181951	-0.04033418	-0.09979591	
1.10656	-0.05748741	-0.09876607	-0.05117911	-0.08177333	-0.04041324	-0.09979612	
1.10864	-0.05719646	-0.09876245	-0.05134313	-0.08221854	-0.04062214	-0.09979646	
1.11072	-0.05691571	-0.09875455	-0.05150602	-0.08271641	-0.04081115	-0.09979658	
1.1128	-0.05667849	-0.09874595	-0.05166749	-0.08313932	-0.04095863	-0.09979649	
1.11488	-0.05647925	-0.09873809	-0.05182788	-0.08346802	-0.04107118	-0.09979625	
1.11696	-0.05630732	-0.09873145	-0.05198736	-0.08371615	-0.04115878	-0.09979594	
1.11904	-0.05615403	-0.09872606	-0.05214573	-0.08390344	-0.0412295	-0.09979558	
1.12112	-0.05625107	-0.09875873	-0.05230253	-0.0843835	-0.041338	-0.09979521	
1.1232	-0.05633471	-0.09880389	-0.05245725	-0.08484797	-0.04143543	-0.09979519	
1.12528	-0.05635387	-0.09884928	-0.05260947	-0.08522191	-0.04151556	-0.0997955	
1.12736	-0.05629668	-0.09888978	-0.0527593	-0.08550512	-0.04158153	-0.09979605	
1.12944	-0.05616257	-0.09892386	-0.05290682	-0.08571638	-0.04163743	-0.09979673	
1.13152	-0.05600311	-0.09895172	-0.0530519	-0.0858753	-0.04168643	-0.09979751	
1.1336	-0.05583506	-0.0989742	-0.05319431	-0.08599753	-0.04173074	-0.09979833	
1.13568	-0.05566442	-0.09899233	-0.05333381	-0.08609445	-0.04177181	-0.09979916	
1.13776	-0.05549367	-0.09900706	-0.05347024	-0.08617392	-0.04181061	-0.0998	
1.13984	-0.05532407	-0.09901918	-0.0536035	-0.08624129	-0.04184777	-0.09980083	
1.14192	-0.05515638	-0.09902935	-0.05373361	-0.0863001	-0.04188367	-0.09980165	
1.144	-0.05499107	-0.09903805	-0.05386062	-0.08635273	-0.04191859	-0.09980246	
1.14608	-0.05482848	-0.09904563	-0.05398461	-0.08640074	-0.0419527	-0.09980325	
1.14816	-0.05466883	-0.09905237	-0.05410569	-0.0864452	-0.04198612	-0.09980404	
1.15024	-0.05451231	-0.09905845	-0.05422398	-0.08648681	-0.04201893	-0.0998048	
1.15232	-0.05435903	-0.09906401	-0.05433958	-0.08652606	-0.04205118	-0.09980555	
1.1544	-0.05420908	-0.0990237	-0.05445261	-0.08673137	-0.04223878	-0.09980628	
1.15648	-0.05418726	-0.09897129	-0.05456316	-0.0869213	-0.04241659	-0.09980658	
1.15856	-0.0542745	-0.09892095	-0.05467133	-0.08706312	-0.04255566	-0.09980647	
1.16064	-0.05450441	-0.09885929	-0.05434927	-0.08798114	-0.04292774	-0.09980606	
1.16272	-0.05466759	-0.09880093	-0.05382224	-0.08889467	-0.04323277	-0.09980389	
1.1648	-0.05474756	-0.0987513	-0.05338048	-0.0896164	-0.04333749	-0.09980007	
1.16688	-0.0547398	-0.09878412	-0.05310436	-0.08999098	-0.0433844	-0.09979574	
1.16896	-0.05468481	-0.09884703	-0.0529526	-0.0901818	-0.043416	-0.09979171	
1.17104	-0.05457096	-0.09890585	-0.05291507	-0.08993671	-0.04344428	-0.09978828	
1.17312	-0.05446282	-0.09895314	-0.052934	-0.08964293	-0.04347222	-0.09978599	
1.1752	-0.05437776	-0.09901536	-0.05299963	-0.0897401	-0.04350032	-0.09978472	
1.17728	-0.05431726	-0.09900388	-0.05306972	-0.09013578	-0.04352849	-0.0997838	
1.17936	-0.0547069	-0.09896534	-0.05314161	-0.09052763	-0.04355657	-0.09978302	
1.18144	-0.0554463	-0.09897454	-0.05327794	-0.09049663	-0.04358443	-0.0997823	
1.18352	-0.05596242	-0.09900282	-0.05341809	-0.09034789	-0.04361201	-0.09978174	
1.1856	-0.05621789	-0.09903686	-0.05354527	-0.09018844	-0.04363926	-0.09978126	
1.18768	-0.05627831	-0.09907063	-0.0536648	-0.08969493	-0.04366616	-0.09978074	
1.18976	-0.05621549	-0.09909738	-0.05377153	-0.08923092	-0.04369269	-0.09978017	
1.19184	-0.05609422	-0.09906236	-0.05387792	-0.0892489	-0.04371887	-0.09977954	
1.19392	-0.05611044	-0.09900891	-0.05397503	-0.08937422	-0.04374468	-0.09977902	
1.196	-0.05624831	-0.09899159	-0.05414723	-0.08944855	-0.04377013	-0.09977864	
1.19808	-0.05631873	-0.09899122	-0.05431655	-0.08947656	-0.04379522	-0.09977887	
1.20016	-0.05631201	-0.09899827	-0.05451242	-0.08925932	-0.04381997	-0.09977955	
1.20224	-0.05624068	-0.09900589	-0.05468782	-0.08901498	-0.04384437	-0.09978104	
1.20432	-0.05613284	-0.09901179	-0.05483407	-0.08880305	-0.04386843	-0.09978312	
1.2064	-0.05600783	-0.09901556	-0.05495442	-0.08863095	-0.04389215	-0.09978547	
1.20848	-0.05585782	-0.09901745	-0.05506771	-0.08886527	-0.04391554	-0.09978788	
1.21056	-0.05570674	-0.09901783	-0.05516739	-0.08917129	-0.0439386	-0.09979087	
1.21264	-0.05554472	-0.09898992	-0.05529604	-0.089371	-0.04396134	-0.09979431	
1.21472	-0.05542976	-0.09898215	-0.05558335	-0.08925634	-0.04395702	-0.09979814	
1.2168	-0.055323	-0.09898485	-0.05600492	-0.08900176	-0.04382665	-0.09980193	
1.21888	-0.0551981	-0.09899018	-0.05651385	-0.08887993	-0.0437674	-0.09980544	
1.22096	-0.05505813	-0.09899503	-0.05692955	-0.08868461	-0.04373914	-0.09980904	
1.22304	-0.0548639	-0.0990436	-0.0571316	-0.08847294	-0.0436586	-0.09981237	
1.22512	-0.05467558	-0.09910434	-0.05724307	-0.08831095	-0.04359293	-0.09981496	
