Time	BR_Ankle-Ext Ia	BR_Ankle-Ext Ib	BR_Ankle-Flx II	BR_Ankle-Flx Ia	BR_Ankle-Flx Ib	BR_Hip-Ext II	BR_Hip-Flx II	BR_Hip-Flx Ia	
7.4464	-0.0594583	-0.05513478	-0.04927798	-0.05849021	-0.06055554	-0.05460703	-0.04223615	-0.05774692	
7.44848	-0.05948037	-0.05511256	-0.04924323	-0.05842116	-0.06053835	-0.05461256	-0.04222906	-0.05782438	
7.45056	-0.05950155	-0.0550979	-0.04922031	-0.05835493	-0.06052701	-0.05461621	-0.04222438	-0.05790024	
7.45264	-0.05952186	-0.05511026	-0.04912811	-0.05819254	-0.06047106	-0.05468103	-0.04213818	-0.05798463	
7.45472	-0.05954134	-0.0551184	-0.04906728	-0.05803676	-0.06043415	-0.0547238	-0.04208131	-0.05806729	
7.4568	-0.05956003	-0.05512378	-0.04902716	-0.05788733	-0.0604098	-0.054752	-0.04204379	-0.05814825	
7.45888	-0.05957796	-0.05512733	-0.04900068	-0.05774399	-0.06039374	-0.05477061	-0.04201905	-0.05822754	
7.46096	-0.05959515	-0.05527421	-0.04896542	-0.05773753	-0.06037407	-0.05477641	-0.04201147	-0.05830519	
7.46304	-0.05961165	-0.05537111	-0.04894217	-0.05773132	-0.06036109	-0.05478024	-0.04200646	-0.05838125	
7.46512	-0.05962747	-0.05543503	-0.04892682	-0.05772537	-0.06035253	-0.05478276	-0.04200316	-0.05845574	
7.4672	-0.05964265	-0.05539614	-0.0489167	-0.05781806	-0.06034413	-0.05483248	-0.04193553	-0.05846256	
7.46928	-0.05965721	-0.05537048	-0.04891002	-0.05790696	-0.06033859	-0.05486527	-0.04189091	-0.05846924	
7.47136	-0.05957512	-0.0553336	-0.0489531	-0.05799225	-0.06035275	-0.05489632	-0.04184842	-0.05851554	
7.47344	-0.05959243	-0.05534468	-0.04896963	-0.05798639	-0.06034502	-0.0549168	-0.04182039	-0.05858727	
7.47552	-0.05960904	-0.05535199	-0.04898053	-0.05798077	-0.06033992	-0.05493031	-0.0418019	-0.05865752	
7.4776	-0.05962497	-0.05532524	-0.04894032	-0.0578534	-0.06031878	-0.05495488	-0.0417679	-0.05865584	
7.47968	-0.05964025	-0.05526709	-0.04887812	-0.05767787	-0.06028201	-0.05497109	-0.04174547	-0.05872468	
7.48176	-0.05948611	-0.05518584	-0.04887867	-0.05777248	-0.06028359	-0.05496612	-0.04175248	-0.0587921	
7.48384	-0.05933824	-0.05513224	-0.04887903	-0.05786325	-0.06028463	-0.05496284	-0.0417571	-0.05885814	
7.48592	-0.05919641	-0.05509688	-0.04887927	-0.05795031	-0.06028531	-0.05496068	-0.04176015	-0.05892281	
7.488	-0.05906034	-0.05507356	-0.04887943	-0.05803383	-0.06028576	-0.05495926	-0.04176215	-0.05898616	
7.49008	-0.05909863	-0.05503218	-0.04885575	-0.05802628	-0.06026657	-0.05500181	-0.04170257	-0.05888408	
7.49216	-0.05913536	-0.05500488	-0.04884012	-0.05801904	-0.06025391	-0.05502988	-0.04166326	-0.0587841	
7.49424	-0.05903555	-0.05493743	-0.0488714	-0.05809975	-0.06026679	-0.05505447	-0.04162865	-0.05882222	
7.49632	-0.0589398	-0.05489294	-0.04889203	-0.05817718	-0.0602753	-0.05507071	-0.04160581	-0.05885955	
7.4984	-0.05884796	-0.05486359	-0.04890564	-0.05825146	-0.0602809	-0.05508141	-0.04159075	-0.05889612	
7.50048	-0.0588949	-0.05484173	-0.04884335	-0.05800748	-0.0602436	-0.05508239	-0.04158949	-0.05896001	
7.50256	-0.05893993	-0.05482731	-0.04880226	-0.05777344	-0.06021899	-0.05508303	-0.04158867	-0.05902259	
7.50464	-0.05898312	-0.05475896	-0.04877516	-0.05786417	-0.06019172	-0.05513174	-0.04151882	-0.05902164	
7.50672	-0.05902456	-0.05471388	-0.04875727	-0.0579512	-0.06017374	-0.05516387	-0.04147274	-0.0590207	
7.5088	-0.05906431	-0.05468414	-0.04874548	-0.05803468	-0.06016187	-0.05518506	-0.04144234	-0.05901979	
7.51088	-0.05908627	-0.05467967	-0.04867815	-0.05811476	-0.06011685	-0.05523425	-0.04137047	-0.05898816	
7.51296	-0.0591235	-0.05466798	-0.04862775	-0.05815847	-0.06011345	-0.05525504	-0.04134031	-0.05905016	
7.51504	-0.05912688	-0.05464698	-0.04860048	-0.0582335	-0.0601798	-0.05528042	-0.04130316	-0.05901791	
7.51712	-0.05913013	-0.05463313	-0.0485825	-0.05830548	-0.06022358	-0.05529715	-0.04127866	-0.05898632	
7.5192	-0.05906811	-0.05460833	-0.04859442	-0.05837453	-0.06032835	-0.05533124	-0.04122804	-0.05890913	
7.52128	-0.05900862	-0.05459197	-0.04860229	-0.05844076	-0.06039747	-0.05535372	-0.04119465	-0.05883353	
7.52336	-0.05904902	-0.0545931	-0.04855982	-0.05832865	-0.06047229	-0.05538838	-0.04114249	-0.05881751	
7.52544	-0.05908777	-0.05459702	-0.04851991	-0.05834416	-0.06051423	-0.0554028	-0.04112102	-0.05888303	
7.52752	-0.05912494	-0.0545996	-0.04849359	-0.05835902	-0.0605419	-0.05541231	-0.04110685	-0.05894719	
7.5296	-0.05903065	-0.05458564	-0.04850001	-0.05842589	-0.06055642	-0.05543824	-0.04106743	-0.05884795	
7.53168	-0.05894021	-0.05457643	-0.04850424	-0.05849003	-0.060566	-0.05545535	-0.04104143	-0.05875076	
7.53376	-0.05898339	-0.05455877	-0.04844741	-0.05850272	-0.06055911	-0.05555018	-0.04089184	-0.05873835	
7.53584	-0.05902481	-0.05454712	-0.04840991	-0.05851488	-0.06055456	-0.05561274	-0.04079316	-0.0587262	
7.53792	-0.05906455	-0.05452718	-0.04838518	-0.0585754	-0.060564	-0.05564882	-0.04073657	-0.05879359	
7.54	-0.05910266	-0.05452921	-0.04833901	-0.05850139	-0.06055813	-0.05570355	-0.0406483	-0.05869488	
7.54208	-0.05910628	-0.05452366	-0.04831453	-0.05856245	-0.06055086	-0.05572428	-0.04061554	-0.05876292	
7.54416	-0.05910974	-0.05452	-0.04829839	-0.05862102	-0.06054607	-0.05573795	-0.04059392	-0.05882955	
7.54624	-0.05914601	-0.05453542	-0.04823992	-0.05846569	-0.06051802	-0.05574697	-0.04057967	-0.05889482	
7.54832	-0.05918081	-0.0545456	-0.04820135	-0.0583167	-0.06049952	-0.05575292	-0.04057026	-0.05895874	
7.5504	-0.05921419	-0.05455665	-0.04815195	-0.05825285	-0.06047717	-0.05575685	-0.04056406	-0.05902134	
7.55248	-0.05924621	-0.05456394	-0.04811936	-0.05819161	-0.06046242	-0.05575944	-0.04055996	-0.05908266	
7.55456	-0.05927692	-0.05456875	-0.04809787	-0.05813286	-0.0604527	-0.05576114	-0.04055727	-0.05914271	
7.55664	-0.05930639	-0.05456879	-0.04805973	-0.058103	-0.06044117	-0.05577512	-0.04053427	-0.05913293	
7.55872	-0.05933465	-0.05456883	-0.04803457	-0.05807435	-0.06043357	-0.05578433	-0.04051909	-0.05912335	
7.5608	-0.0592629	-0.05455475	-0.04805391	-0.05815281	-0.06043517	-0.05580055	-0.04049212	-0.05913686	
7.56288	-0.05919408	-0.05454546	-0.04806666	-0.05822808	-0.06043623	-0.05581125	-0.04047433	-0.0591501	
7.56496	-0.05912806	-0.05453933	-0.04807508	-0.05830028	-0.06043693	-0.05581831	-0.04046259	-0.05916306	
7.56704	-0.05916359	-0.05459925	-0.04800877	-0.05819296	-0.06039626	-0.05580517	-0.04048452	-0.05922146	
7.56912	-0.05919767	-0.05463877	-0.04796503	-0.05809002	-0.06036943	-0.05579649	-0.04049899	-0.05927866	
7.5712	-0.05923036	-0.05468761	-0.04790016	-0.05800855	-0.06032762	-0.05580857	-0.04047886	-0.05923875	
7.57328	-0.05926172	-0.05471982	-0.04785737	-0.05793041	-0.06030004	-0.05581655	-0.04046558	-0.05919966	
7.57536	-0.05929181	-0.05474107	-0.04782914	-0.05785545	-0.06028184	-0.0558218	-0.04045682	-0.05916138	
7.57744	-0.05932066	-0.05482573	-0.04777458	-0.05774418	-0.06013194	-0.05580747	-0.04048071	-0.05921981	
7.57952	-0.05934834	-0.05488158	-0.0477386	-0.05763745	-0.06003306	-0.05579801	-0.04049647	-0.05927705	
7.5816	-0.05937489	-0.0550621	-0.04766678	-0.05755652	-0.05976489	-0.05579685	-0.04049842	-0.05931032	
7.58368	-0.05940036	-0.05518118	-0.04761941	-0.05747889	-0.05958799	-0.05579608	-0.0404997	-0.05934292	
7.58576	-0.05939962	-0.05535863	-0.04759414	-0.05758161	-0.05936289	-0.05578791	-0.04051325	-0.05939762	
7.58784	-0.0593989	-0.05547568	-0.04757748	-0.05768016	-0.0592144	-0.05578252	-0.0405222	-0.05945119	
7.58992	-0.05934832	-0.05563651	-0.04758453	-0.05777468	-0.05899867	-0.05575817	-0.04056208	-0.05950366	
7.592	-0.0592998	-0.05574261	-0.04758919	-0.05786536	-0.05885636	-0.05574211	-0.04058839	-0.05955504	
7.59408	-0.05925325	-0.0558126	-0.04759226	-0.05795233	-0.05876248	-0.05573152	-0.04060574	-0.05960537	
7.59616	-0.05913353	-0.05606722	-0.04764826	-0.05803577	-0.05843051	-0.0557007	-0.04065555	-0.05965466	
7.59824	-0.05897557	-0.05664791	-0.0479901	-0.05811581	-0.05774921	-0.05534401	-0.04117319	-0.05970294	
7.60032	-0.05882404	-0.05703098	-0.0482156	-0.05819258	-0.05729977	-0.0551087	-0.04151468	-0.05975023	
7.6024	-0.05883316	-0.05734924	-0.04837625	-0.05826623	-0.05694117	-0.0548928	-0.04181893	-0.05979654	
7.60448	-0.05842994	-0.05757821	-0.0485654	-0.05833687	-0.05670087	-0.05472283	-0.04205478	-0.0598419	
7.60656	-0.05833351	-0.05783529	-0.04871985	-0.05840464	-0.05644802	-0.0545511	-0.04228522	-0.05988633	
7.60864	-0.058241	-0.05800488	-0.04882175	-0.05846964	-0.05628122	-0.05443782	-0.04243723	-0.05992984	
7.61072	-0.05831267	-0.05819289	-0.04887117	-0.05840081	-0.0561094	-0.05429464	-0.04262133	-0.05997245	
7.6128	-0.05802284	-0.05833013	-0.04899258	-0.05846597	-0.05607935	-0.05417822	-0.0427693	-0.06001419	
7.61488	-0.05774481	-0.05842067	-0.04907268	-0.05852848	-0.05605953	-0.05410141	-0.04286691	-0.06005507	
7.61696	-0.05747811	-0.05848039	-0.04912551	-0.05858844	-0.05604646	-0.05405075	-0.04293131	-0.0600951	
7.61904	-0.05728546	-0.05859967	-0.04930771	-0.05864596	-0.05616363	-0.05395023	-0.04305341	-0.06013431	
7.62112	-0.05710066	-0.05867836	-0.0494279	-0.05870113	-0.05624093	-0.05388393	-0.04313396	-0.06017272	
7.6232	-0.05684514	-0.05876503	-0.04957762	-0.05875405	-0.05630618	-0.05381748	-0.04321361	-0.06021034	
7.62528	-0.05660002	-0.0588222	-0.04967638	-0.05880482	-0.05634923	-0.05377365	-0.04326616	-0.06024718	
7.62736	-0.05673856	-0.05893018	-0.04974154	-0.05885352	-0.05636977	-0.05364029	-0.04342044	-0.06028326	
7.62944	-0.05687145	-0.05900142	-0.04978452	-0.05890024	-0.05638332	-0.05355231	-0.04352221	-0.0603186	
7.63152	-0.05699892	-0.05904841	-0.04981287	-0.05894505	-0.05639226	-0.05349428	-0.04358935	-0.06035321	
7.6336	-0.05712121	-0.05916408	-0.04981985	-0.05894482	-0.05646301	-0.05338045	-0.04371786	-0.06038711	
7.63568	-0.05723851	-0.05924038	-0.04982445	-0.05894461	-0.05650968	-0.05330536	-0.04380265	-0.06042031	
7.63776	-0.05735103	-0.05929072	-0.04982749	-0.0589444	-0.05654047	-0.05325583	-0.04385858	-0.06045283	
7.63984	-0.05732627	-0.05942092	-0.04988803	-0.05898741	-0.0568122	-0.05301635	-0.04411709	-0.06048468	
7.64192	-0.05730252	-0.05950681	-0.04992796	-0.05902867	-0.05699145	-0.05285837	-0.04428762	-0.06051587	
7.644	-0.05727973	-0.05956348	-0.04995431	-0.05906825	-0.0571097	-0.05275415	-0.04440012	-0.06054642	
7.64608	-0.05739057	-0.05968744	-0.04996587	-0.05908783	-0.05729519	-0.05255167	-0.04461143	-0.06057635	
7.64816	-0.0574969	-0.05976922	-0.04997349	-0.05910661	-0.05741755	-0.05241809	-0.04475083	-0.06060565	
7.65024	-0.05759889	-0.05982317	-0.04997852	-0.05912463	-0.05749828	-0.05232997	-0.04484278	-0.06063435	
7.65232	-0.0576834	-0.05995695	-0.04998766	-0.0591603	-0.05749284	-0.05211619	-0.0450578	-0.06066247	
7.6544	-0.05776447	-0.0600452	-0.04999369	-0.05919451	-0.05748925	-0.05197517	-0.04519964	-0.06069	
7.65648	-0.05785557	-0.06020444	-0.04994504	-0.05903335	-0.0574736	-0.05176338	-0.0454074	-0.06071696	
7.65856	-0.05794295	-0.06030948	-0.04991294	-0.05887875	-0.05746328	-0.05162367	-0.04554445	-0.06074338	
7.66064	-0.05802676	-0.06037878	-0.04989177	-0.05873045	-0.05745647	-0.05153151	-0.04563486	-0.06076925	
7.66272	-0.05810716	-0.0604245	-0.0498778	-0.0585882	-0.05745197	-0.05147071	-0.0456945	-0.06079458	
7.6648	-0.05810292	-0.06038943	-0.04990958	-0.05864573	-0.05750159	-0.0512478	-0.04590423	-0.06081939	
7.66688	-0.05809885	-0.06036629	-0.04993054	-0.05870091	-0.05753432	-0.05110075	-0.04604258	-0.0608437	
7.66896	-0.05793073	-0.06025077	-0.05003773	-0.05875384	-0.05743921	-0.05093209	-0.04619896	-0.0608675	
7.67104	-0.05776946	-0.06017457	-0.05010845	-0.05880462	-0.05737646	-0.05082082	-0.04630212	-0.06089081	
7.67312	-0.05761475	-0.0601243	-0.0501551	-0.05885332	-0.05733507	-0.05074743	-0.04637017	-0.06091364	
7.6752	-0.05771194	-0.06016422	-0.0504286	-0.05877321	-0.05754365	-0.05007984	-0.04694293	-0.06093601	
7.67728	-0.05770165	-0.06015777	-0.05064918	-0.0588232	-0.05770031	-0.04965494	-0.04730824	-0.06092414	
7.67936	-0.05773624	-0.06015187	-0.0508118	-0.05887115	-0.05781835	-0.04922936	-0.04766528	-0.06094629	
7.68144	-0.05776941	-0.06014797	-0.05091909	-0.05891715	-0.05789621	-0.04894861	-0.04790081	-0.06096798	
7.68352	-0.05780124	-0.06014541	-0.05098986	-0.05896127	-0.05794757	-0.0487634	-0.04805619	-0.06098923	
7.6856	-0.05783176	-0.06014371	-0.05103655	-0.0590036	-0.05798146	-0.04864123	-0.04815869	-0.06101003	
7.68768	-0.05786105	-0.0601426	-0.05106735	-0.0590442	-0.05800381	-0.04856063	-0.0482263	-0.06103041	
7.68976	-0.05788913	-0.06014186	-0.05108767	-0.05908314	-0.05801856	-0.04850746	-0.04827091	-0.06105037	
7.69184	-0.05791608	-0.06014137	-0.05110107	-0.0591205	-0.05802828	-0.04847239	-0.04830033	-0.06106992	
7.69392	-0.05800099	-0.06011694	-0.05109853	-0.05911437	-0.05803338	-0.04832858	-0.048414	-0.06108906	
7.696	-0.05808244	-0.06010082	-0.05109685	-0.05910849	-0.05803674	-0.04823372	-0.04848898	-0.06110782	
7.69808	-0.05816058	-0.06009847	-0.0510728	-0.05913591	-0.05802671	-0.04776502	-0.04884196	-0.06112618	
7.70016	-0.05823553	-0.06009691	-0.05105693	-0.05916222	-0.0580201	-0.04745584	-0.04907481	-0.06114417	
7.70224	-0.05830742	-0.06009589	-0.05104647	-0.05918746	-0.05801574	-0.04725188	-0.04922842	-0.06116179	
7.70432	-0.05837639	-0.06009521	-0.05103957	-0.05921166	-0.05801287	-0.04711732	-0.04932975	-0.06117904	
7.7064	-0.05835382	-0.06009037	-0.05105222	-0.05924379	-0.05802331	-0.04702315	-0.04940051	-0.06119594	
7.70848	-0.05833216	-0.06008717	-0.05106056	-0.0592746	-0.05803021	-0.04696103	-0.04944718	-0.06121249	
7.71056	-0.05831139	-0.06008507	-0.05106607	-0.05930416	-0.05803476	-0.04692005	-0.04947797	-0.0612287	
7.71264	-0.05838019	-0.06007639	-0.0510697	-0.05933251	-0.05794027	-0.04686598	-0.04951781	-0.06124458	
7.71472	-0.05844619	-0.06007066	-0.05107209	-0.05935971	-0.05787794	-0.04683031	-0.04954409	-0.06126013	
7.7168	-0.05848814	-0.06004576	-0.05111939	-0.0593858	-0.05789075	-0.04650122	-0.04977547	-0.06127536	
7.71888	-0.05846208	-0.06001264	-0.0511791	-0.05941083	-0.05788003	-0.04627315	-0.04993556	-0.06129028	
7.72096	-0.05843708	-0.05999079	-0.05121848	-0.05943483	-0.05787296	-0.04612269	-0.05004117	-0.06130489	
7.72304	-0.0584131	-0.05997638	-0.05124446	-0.05945786	-0.05786829	-0.04602343	-0.05011084	-0.0613192	
7.72512	-0.05847776	-0.05997055	-0.05123875	-0.05931146	-0.05780593	-0.04593598	-0.05017179	-0.06133321	
7.7272	-0.05846491	-0.05995073	-0.05126922	-0.05933951	-0.05779855	-0.0458783	-0.05021198	-0.06134694	
7.72928	-0.05841119	-0.05992854	-0.05131201	-0.05936643	-0.05784291	-0.04582926	-0.05024597	-0.06136038	
7.73136	-0.05847593	-0.0599271	-0.05130616	-0.05920386	-0.0579626	-0.0457804	-0.05027952	-0.06137355	
7.73344	-0.0584799	-0.05991703	-0.05132508	-0.0592363	-0.0582157	-0.04570412	-0.05033132	-0.06138644	
7.73552	-0.05854184	-0.05991451	-0.05132617	-0.05921705	-0.05845928	-0.0456538	-0.05036549	-0.06139907	
7.7376	-0.05860125	-0.05993451	-0.05130977	-0.05917323	-0.05871176	-0.04557649	-0.05041753	-0.06141144	
7.73968	-0.05855659	-0.06005529	-0.05133876	-0.05920691	-0.05888867	-0.04550341	-0.05046649	-0.06142356	
7.74176	-0.05861541	-0.06020073	-0.05125532	-0.05886121	-0.05889987	-0.04538338	-0.05054617	-0.06143543	
7.74384	-0.05859615	-0.06024531	-0.05123452	-0.05890761	-0.05896578	-0.04534841	-0.05056965	-0.06137988	
7.74592	-0.05857768	-0.06027472	-0.0512208	-0.05895212	-0.05900926	-0.04532535	-0.05058514	-0.06132546	
7.748	-0.05855995	-0.06029412	-0.05121176	-0.05899482	-0.05903795	-0.04531014	-0.05059536	-0.06127218	
7.75008	-0.05854296	-0.06030691	-0.05120578	-0.05903578	-0.05905687	-0.0453001	-0.0506021	-0.06121999	
7.75216	-0.05852665	-0.06031536	-0.05120185	-0.05907506	-0.05906935	-0.04529348	-0.05060655	-0.06116887	
7.75424	-0.05851101	-0.06032092	-0.05119925	-0.05911275	-0.05907758	-0.04528911	-0.05060948	-0.0611188	
7.75632	-0.05857168	-0.06037192	-0.05119753	-0.05914891	-0.0590781	-0.04523091	-0.05064773	-0.06113695	
7.7584	-0.05862988	-0.06040555	-0.0511964	-0.05918359	-0.05907844	-0.04519251	-0.05067296	-0.06115471	
7.76048	-0.05868571	-0.06044119	-0.0511728	-0.0591663	-0.05905387	-0.04518932	-0.0506751	-0.06114865	
7.76256	-0.05873926	-0.06044774	-0.05115723	-0.05920028	-0.05905736	-0.04517618	-0.05068379	-0.06116617	
7.76464	-0.05879063	-0.06043934	-0.05113557	-0.05914893	-0.05907028	-0.04515089	-0.05070036	-0.06118334	
7.76672	-0.05883991	-0.06043379	-0.05112129	-0.05909967	-0.0590788	-0.04513421	-0.0507113	-0.06120015	
7.7688	-0.05871091	-0.06042163	-0.05115749	-0.05913635	-0.05910355	-0.04510658	-0.05072935	-0.06121662	
7.77088	-0.05858717	-0.0604136	-0.05118137	-0.05917154	-0.05911987	-0.04508836	-0.05074127	-0.06123274	
7.77296	-0.05864475	-0.06042542	-0.05118574	-0.05914235	-0.05911009	-0.04507634	-0.05074912	-0.06124853	
7.77504	-0.05869997	-0.06043415	-0.05117724	-0.05908263	-0.05910276	-0.04510164	-0.05073262	-0.06123479	
7.77712	-0.05875294	-0.06043991	-0.05117163	-0.05902535	-0.05909792	-0.04511834	-0.05072173	-0.06122133	
7.7792	-0.05880375	-0.0604437	-0.05116793	-0.05897041	-0.05909472	-0.04512935	-0.05071456	-0.06120815	
7.78128	-0.05885249	-0.06044621	-0.05116548	-0.0589177	-0.05909261	-0.04513662	-0.05070982	-0.06119524	
7.78336	-0.0588406	-0.06043669	-0.05119812	-0.0589618	-0.05910622	-0.04513031	-0.05071392	-0.0612118	
7.78544	-0.05882919	-0.06043041	-0.05121965	-0.0590041	-0.0591152	-0.04512615	-0.05071663	-0.06122803	
7.78752	-0.0588769	-0.06044186	-0.05121099	-0.05891831	-0.05910128	-0.04512341	-0.05071842	-0.06124392	
7.7896	-0.05892266	-0.0604494	-0.05120528	-0.05883602	-0.05909209	-0.0451216	-0.05071959	-0.06125949	
7.79168	-0.05896656	-0.06045972	-0.05119013	-0.05882049	-0.05908678	-0.04510936	-0.0507276	-0.06127473	
7.79376	-0.05900867	-0.06046586	-0.05116866	-0.05880514	-0.05908317	-0.04513447	-0.05071114	-0.06120178	
7.79584	-0.05893901	-0.06045063	-0.05118309	-0.05885382	-0.0590372	-0.04515104	-0.05070028	-0.06121822	
7.79792	-0.05887219	-0.06044058	-0.05119261	-0.05890053	-0.05900688	-0.04516196	-0.05069311	-0.06123431	
7.8	-0.05891815	-0.06042471	-0.05119889	-0.05894533	-0.05885587	-0.04514151	-0.05070652	-0.06125007	
7.80208	-0.05896223	-0.06041425	-0.05120303	-0.0589883	-0.05875625	-0.04512802	-0.05071536	-0.06126551	
7.80416	-0.05900452	-0.0604189	-0.05117717	-0.05901093	-0.05868294	-0.04513574	-0.05071035	-0.06127547	
7.80624	-0.05904508	-0.06042197	-0.05116012	-0.05903263	-0.05863458	-0.04514083	-0.05070704	-0.06128523	
7.80832	-0.05908399	-0.060424	-0.05114886	-0.05905345	-0.05860268	-0.04514419	-0.05070486	-0.06129479	
7.8104	-0.05912131	-0.06042533	-0.05114144	-0.05907342	-0.05858164	-0.0451464	-0.05070342	-0.06130416	
7.81248	-0.05915712	-0.06042622	-0.05113654	-0.05909258	-0.05856775	-0.04514787	-0.05070248	-0.06131332	
7.81456	-0.05916208	-0.06040932	-0.05115617	-0.05912955	-0.05853712	-0.04511559	-0.05072353	-0.06132746	
7.81664	-0.05916685	-0.06039818	-0.05116911	-0.05916502	-0.05851691	-0.0450943	-0.05073743	-0.0613413	
7.81872	-0.05917142	-0.06039082	-0.05117765	-0.05919904	-0.05850358	-0.04508026	-0.05074659	-0.06135486	
7.8208	-0.05913468	-0.06038804	-0.05118902	-0.05923168	-0.05850016	-0.04511527	-0.05072366	-0.06127448	
7.82288	-0.05914071	-0.06037587	-0.05122503	-0.05926299	-0.05827827	-0.04507195	-0.05075191	-0.06128941	
7.82496	-0.0591465	-0.06036784	-0.05124879	-0.05929302	-0.05813189	-0.04504338	-0.05077054	-0.06130404	
7.82704	-0.05915206	-0.06036255	-0.05126445	-0.05932182	-0.05803533	-0.04502453	-0.05078283	-0.06131837	
7.82912	-0.05904143	-0.06033206	-0.05133155	-0.05934946	-0.0579233	-0.04500657	-0.0507945	-0.0613324	
7.8312	-0.05893531	-0.06031194	-0.05137582	-0.05937596	-0.0578494	-0.04499472	-0.05080219	-0.06134614	
7.83328	-0.05883352	-0.06029867	-0.05140502	-0.05940139	-0.05780065	-0.04498691	-0.05080727	-0.0613596	
7.83536	-0.05863702	-0.06023664	-0.05152034	-0.05942578	-0.05765962	-0.04494294	-0.05083568	-0.06137278	
7.83744	-0.05844852	-0.06019573	-0.05159642	-0.05944918	-0.05756659	-0.04491393	-0.05085442	-0.06138569	
7.83952	-0.05836065	-0.0601254	-0.05173643	-0.05947163	-0.0576171	-0.04488922	-0.05087034	-0.06139834	
7.8416	-0.05838517	-0.06012495	-0.05184549	-0.05949315	-0.05756387	-0.04476188	-0.05095155	-0.06141073	
7.84368	-0.05845097	-0.06021065	-0.05188396	-0.05932868	-0.05745371	-0.04463344	-0.05103304	-0.06142285	
7.84576	-0.05851409	-0.06026719	-0.05190933	-0.05917091	-0.05738104	-0.0445487	-0.0510868	-0.06143473	
7.84784	-0.05843412	-0.06037755	-0.0519819	-0.05920469	-0.05729018	-0.04440932	-0.05117409	-0.06144637	
7.84992	-0.05835741	-0.06045035	-0.05202978	-0.0592371	-0.05723024	-0.04431737	-0.05123166	-0.06145777	
7.852	-0.05828382	-0.06049838	-0.05206136	-0.05926819	-0.0571907	-0.04425671	-0.05126965	-0.06146893	
7.85408	-0.05833771	-0.0603986	-0.05233007	-0.059298	-0.05733434	-0.04409969	-0.05136599	-0.06147986	
7.85616	-0.0583894	-0.06033278	-0.05250734	-0.05932661	-0.0574291	-0.04399611	-0.05142955	-0.06149057	
7.85824	-0.05843899	-0.06028936	-0.05262427	-0.05935405	-0.0574916	-0.04392778	-0.05147148	-0.06150106	
7.86032	-0.05848655	-0.06026072	-0.05270142	-0.05938037	-0.05753284	-0.0438827	-0.05149914	-0.06151133	
7.8624	-0.05853218	-0.06024183	-0.0527523	-0.05940562	-0.05756005	-0.04385296	-0.05151738	-0.06152139	
7.86448	-0.05857595	-0.06022936	-0.05278588	-0.05942984	-0.05757799	-0.04383335	-0.05152942	-0.06153124	
7.86656	-0.05863397	-0.06037115	-0.0528297	-0.05945307	-0.05816065	-0.0437981	-0.05155076	-0.06154089	
7.86864	-0.05868964	-0.06046468	-0.05285861	-0.05947535	-0.05854502	-0.04377485	-0.05156485	-0.06155034	
7.87072	-0.05874303	-0.06054075	-0.05279595	-0.05945155	-0.0587675	-0.04324112	-0.0518699	-0.0615596	
7.8728	-0.05879425	-0.06059586	-0.05274913	-0.05944358	-0.05894254	-0.04284453	-0.05209509	-0.06156866	
7.87488	-0.05884337	-0.06063222	-0.05271825	-0.05943595	-0.05905801	-0.04258291	-0.05224365	-0.06157754	
7.87696	-0.0588905	-0.06066727	-0.05268143	-0.059368	-0.05913947	-0.0424159	-0.05233867	-0.06157422	
7.87904	-0.05893571	-0.06069038	-0.05265714	-0.05930282	-0.05919321	-0.04230572	-0.05240136	-0.06157097	
7.88112	-0.05897908	-0.06070363	-0.05263007	-0.05928697	-0.05920006	-0.04205537	-0.05253609	-0.0615798	
7.8832	-0.05902068	-0.06071237	-0.05261221	-0.05927177	-0.05920459	-0.04189021	-0.05262497	-0.06158845	
7.88528	-0.05904424	-0.06070868	-0.05262792	-0.05930144	-0.05923315	-0.04165395	-0.05274819	-0.06159693	
7.88736	-0.05906685	-0.06070624	-0.05263829	-0.0593299	-0.05925199	-0.04149809	-0.05282947	-0.06160522	
7.88944	-0.05910487	-0.06071457	-0.05262868	-0.05929659	-0.05924303	-0.04143398	-0.05286368	-0.06156105	
7.89152	-0.05914134	-0.06072007	-0.05262234	-0.05926463	-0.05923712	-0.04139168	-0.05288626	-0.06151779	
7.8936	-0.05917633	-0.06072256	-0.05261816	-0.05929459	-0.05923321	-0.04135825	-0.05290394	-0.06152771	
7.89568	-0.05920989	-0.0607242	-0.0526154	-0.05932334	-0.05923064	-0.04133621	-0.05291561	-0.06153744	
7.89776	-0.05920152	-0.06072209	-0.05262455	-0.05935091	-0.05923233	-0.04132166	-0.0529233	-0.06154696	
7.89984	-0.05919348	-0.0607207	-0.05263058	-0.05937736	-0.05923345	-0.04131207	-0.05292838	-0.06155628	
7.90192	-0.05919899	-0.06071046	-0.05264553	-0.05940273	-0.05924895	-0.04127256	-0.05294834	-0.06156542	
7.904	-0.05923163	-0.06040799	-0.05245077	-0.05925947	-0.05912196	-0.04135161	-0.05290829	-0.0615425	
7.90608	-0.05920698	-0.05897382	-0.05232795	-0.05928965	-0.0596444	-0.04190998	-0.05260739	-0.06138105	
7.90816	-0.05918334	-0.05802773	-0.05224692	-0.05931859	-0.05998905	-0.04227832	-0.05240889	-0.06122291	
7.91024	-0.05913268	-0.05732888	-0.05221574	-0.05934636	-0.06022859	-0.04251016	-0.05228435	-0.06123891	
