Time	BR_Ankle PF E	BR_Ankle PF F	BR_Hip PF E	BR_Hip PF F	BR_Knee PF E	BR_Knee PF F	
1.82	-0.06091248	-0.05777328	-0.06027308	-0.0580935	-0.06110191	-0.05758646	
1.82208	-0.06089473	-0.05778189	-0.06026123	-0.05809646	-0.06109133	-0.05759779	
1.82416	-0.06087612	-0.05779039	-0.06025276	-0.05809938	-0.06107465	-0.05760918	
1.82624	-0.06086358	-0.05779877	-0.06024958	-0.05810225	-0.06105153	-0.05762057	
1.82832	-0.06084913	-0.05780701	-0.06024243	-0.05810507	-0.06103283	-0.05763194	
1.8304	-0.06083599	-0.05781512	-0.06024375	-0.05810785	-0.06102109	-0.05764323	
1.83248	-0.06083103	-0.05782309	-0.06024835	-0.05811058	-0.06101653	-0.05765442	
1.83456	-0.06082543	-0.05783093	-0.06024445	-0.05811327	-0.06100926	-0.05766549	
1.83664	-0.06080711	-0.05783862	-0.06023354	-0.05811592	-0.06099049	-0.05767642	
1.83872	-0.06079306	-0.05784618	-0.06021997	-0.05811852	-0.0609788	-0.0576872	
1.8408	-0.06078391	-0.05785359	-0.06021209	-0.05812109	-0.0609562	-0.05769781	
1.84288	-0.06077808	-0.05786087	-0.06019713	-0.05812361	-0.06093901	-0.05770824	
1.84496	-0.06077343	-0.05786801	-0.06019773	-0.0581261	-0.06093344	-0.05771849	
1.84704	-0.06076443	-0.05787501	-0.06019027	-0.05812854	-0.06092273	-0.05772856	
1.84912	-0.06076148	-0.05788188	-0.06019026	-0.05813095	-0.0609044	-0.05773843	
1.8512	-0.06075228	-0.05788862	-0.06018772	-0.05813332	-0.06088489	-0.05774812	
1.85328	-0.06072866	-0.05789524	-0.06019463	-0.05813565	-0.06085924	-0.05775762	
1.85536	-0.06070414	-0.05790172	-0.0601898	-0.05813794	-0.06085258	-0.05776693	
1.85744	-0.06069967	-0.05790808	-0.06019524	-0.0581402	-0.0608411	-0.05777605	
1.85952	-0.06068629	-0.05791432	-0.06020075	-0.05814243	-0.06082556	-0.05778498	
1.8616	-0.0606679	-0.05792045	-0.06018532	-0.05814462	-0.06082342	-0.05779374	
1.86368	-0.06065758	-0.05792645	-0.06018355	-0.05814677	-0.06081814	-0.05780231	
1.86576	-0.06064319	-0.05793235	-0.06018765	-0.0581489	-0.06080217	-0.0578107	
1.86784	-0.06063977	-0.05793813	-0.06017462	-0.05815099	-0.06077935	-0.05781892	
1.86992	-0.06063155	-0.0579438	-0.06016577	-0.05815305	-0.0607614	-0.05782697	
1.872	-0.06061192	-0.05794937	-0.06014656	-0.05815508	-0.0607486	-0.05783486	
1.87408	-0.06060357	-0.05795483	-0.06012916	-0.05815708	-0.06074003	-0.05784259	
1.87616	-0.06058561	-0.0579602	-0.06012871	-0.05815904	-0.06074147	-0.05785015	
1.87824	-0.06057911	-0.05796546	-0.0601327	-0.05816098	-0.06074001	-0.05785756	
1.88032	-0.06056402	-0.05797063	-0.06011973	-0.05816288	-0.06073892	-0.05786482	
1.8824	-0.06056255	-0.0579757	-0.06012176	-0.05816476	-0.06072453	-0.05787194	
1.88448	-0.06056163	-0.05798068	-0.06012398	-0.05816661	-0.06071143	-0.05787891	
1.88656	-0.06056045	-0.05798557	-0.06012731	-0.05816843	-0.06069438	-0.05788574	
1.88864	-0.06054835	-0.05799038	-0.06012689	-0.05817023	-0.06067478	-0.05789243	
1.89072	-0.06054055	-0.0579951	-0.06012166	-0.05817199	-0.06066047	-0.057899	
1.8928	-0.06052312	-0.05799973	-0.06012251	-0.05817373	-0.06064795	-0.05790543	
1.89488	-0.06050095	-0.05800428	-0.06012108	-0.05817545	-0.06063816	-0.05791174	
1.89696	-0.0604914	-0.05800875	-0.06011314	-0.05817714	-0.06063857	-0.05791792	
1.89904	-0.06047931	-0.05801314	-0.06009926	-0.0581788	-0.06063525	-0.05792399	
1.90112	-0.06047944	-0.05801746	-0.0601012	-0.05818044	-0.06061514	-0.05792994	
1.9032	-0.06047542	-0.05802169	-0.06011056	-0.05818205	-0.06059955	-0.05793577	
1.90528	-0.06046145	-0.05802586	-0.06011784	-0.05818364	-0.06059841	-0.0579415	
1.90736	-0.0604606	-0.05802995	-0.06011016	-0.05818521	-0.06058835	-0.05794711	
1.90944	-0.06045365	-0.05803398	-0.06010517	-0.05818675	-0.06057937	-0.05795262	
1.91152	-0.06045187	-0.05803793	-0.06011146	-0.05818827	-0.06055882	-0.05795803	
1.9136	-0.06044615	-0.05804182	-0.06010505	-0.05818977	-0.06053453	-0.05796334	
1.91568	-0.06042881	-0.05804564	-0.06010524	-0.05819124	-0.06052395	-0.05796855	
1.91776	-0.06042276	-0.05804939	-0.0601127	-0.0581927	-0.06050357	-0.05797366	
1.91984	-0.06041102	-0.05805308	-0.06010759	-0.05819413	-0.06049818	-0.05797868	
1.92192	-0.0604036	-0.05805672	-0.06010944	-0.05819554	-0.06049769	-0.05798361	
1.924	-0.06038895	-0.05806028	-0.06010645	-0.05819693	-0.06050001	-0.05798845	
1.92608	-0.06037634	-0.05806379	-0.06009663	-0.0581983	-0.06048719	-0.0579932	
1.92816	-0.06036712	-0.05806724	-0.06009488	-0.05819965	-0.06047121	-0.05799787	
1.93024	-0.06035212	-0.05807064	-0.06008639	-0.05820098	-0.06046868	-0.05800245	
1.93232	-0.0603398	-0.05807398	-0.06007271	-0.05820229	-0.06046309	-0.05800696	
1.9344	-0.06034664	-0.05807726	-0.06006557	-0.05820358	-0.06044617	-0.05801138	
1.93648	-0.06035563	-0.05808049	-0.06005714	-0.05820485	-0.06044944	-0.05801573	
1.93856	-0.06036276	-0.05808366	-0.06005185	-0.05820611	-0.06044858	-0.05802	
1.94064	-0.06035554	-0.05808679	-0.06005723	-0.05820734	-0.06044939	-0.05802419	
1.94272	-0.06035209	-0.05808986	-0.06004499	-0.05820856	-0.06044333	-0.05802831	
1.9448	-0.06035378	-0.05809288	-0.06003035	-0.05820976	-0.06043374	-0.05803236	
1.94688	-0.06033988	-0.05809585	-0.06002402	-0.05821094	-0.06042106	-0.05803635	
1.94896	-0.06032168	-0.05809878	-0.0600336	-0.05821211	-0.06041992	-0.05804026	
1.95104	-0.06030612	-0.05810166	-0.06004001	-0.05821325	-0.06040667	-0.05804411	
1.95312	-0.06030723	-0.05810449	-0.0600397	-0.05821439	-0.06037455	-0.05804789	
1.9552	-0.06030887	-0.05810728	-0.06005001	-0.0582155	-0.06033616	-0.0580516	
1.95728	-0.06028592	-0.05811002	-0.06005653	-0.0582166	-0.06027392	-0.05805526	
1.95936	-0.06024351	-0.05811272	-0.06004858	-0.05821768	-0.06020466	-0.05805885	
1.96144	-0.06019673	-0.05811537	-0.06005149	-0.05821875	-0.06012136	-0.05806239	
1.96352	-0.06012908	-0.05811799	-0.06005049	-0.0582198	-0.06004304	-0.05806586	
1.9656	-0.06007553	-0.05812056	-0.06004086	-0.05822084	-0.05997271	-0.05806928	
1.96768	-0.06001382	-0.05812309	-0.06004316	-0.05822186	-0.05989622	-0.05807264	
1.96976	-0.05991499	-0.05812559	-0.06004526	-0.05822287	-0.05979826	-0.05807594	
1.97184	-0.05981359	-0.05812804	-0.06005404	-0.05822386	-0.05968983	-0.05807919	
1.97392	-0.05970458	-0.05813045	-0.0600438	-0.05822484	-0.05959014	-0.05808239	
1.976	-0.05958621	-0.05813283	-0.06003986	-0.0582258	-0.05947899	-0.05808553	
1.97808	-0.05946756	-0.05813517	-0.06002697	-0.05822675	-0.05937489	-0.05808863	
1.98016	-0.0593368	-0.05813747	-0.06002583	-0.05822769	-0.05926312	-0.05809167	
1.98224	-0.05921242	-0.05813974	-0.06001109	-0.05822862	-0.05916	-0.05809466	
1.98432	-0.05900301	-0.05814197	-0.06001423	-0.05822952	-0.05898292	-0.05809761	
1.9864	-0.05871262	-0.05814417	-0.06002471	-0.05823042	-0.05875266	-0.0581005	
1.98848	-0.05841964	-0.05814633	-0.06002852	-0.05823131	-0.05849393	-0.0581479	
1.99056	-0.05818661	-0.05822699	-0.06001624	-0.05823218	-0.05824404	-0.0582749	
1.99264	-0.05799067	-0.05838177	-0.05999974	-0.05823304	-0.05804275	-0.05843964	
1.99472	-0.05782699	-0.05860204	-0.05998167	-0.05823388	-0.05787334	-0.05866563	
1.9968	-0.05768961	-0.05882969	-0.05996928	-0.05823472	-0.05773162	-0.05889667	
1.99888	-0.05757435	-0.05907816	-0.05996619	-0.05823554	-0.05761276	-0.05914349	
2.00096	-0.0574778	-0.05932293	-0.05996118	-0.05823635	-0.05751323	-0.05938467	
2.00304	-0.05739723	-0.05955088	-0.05995816	-0.05823715	-0.05743018	-0.05959602	
2.00512	-0.05733043	-0.05976129	-0.05995796	-0.05823794	-0.05736126	-0.05980485	
2.0072	-0.05727554	-0.05993943	-0.05995825	-0.05823872	-0.05730456	-0.05999092	
2.00928	-0.05723101	-0.06007949	-0.05995571	-0.05823949	-0.05725846	-0.06014137	
2.01136	-0.05719553	-0.06018907	-0.05995857	-0.05824024	-0.0572216	-0.06026076	
2.01344	-0.05716796	-0.06029407	-0.05994892	-0.05824099	-0.05719279	-0.06037804	
2.01552	-0.05714731	-0.06038414	-0.0599415	-0.05824172	-0.05717102	-0.06047734	
2.0176	-0.05713271	-0.06045491	-0.05992967	-0.05824244	-0.05715541	-0.06055522	
2.01968	-0.05712341	-0.06052164	-0.059937	-0.05824316	-0.05714518	-0.06063063	
2.02176	-0.05711873	-0.06057067	-0.0599444	-0.05824386	-0.05713963	-0.06068163	
2.02384	-0.05711807	-0.06061416	-0.05995192	-0.05824456	-0.05713816	-0.06071811	
2.02592	-0.05712089	-0.06065572	-0.05996273	-0.05824524	-0.05714021	-0.06075208	
2.028	-0.05712671	-0.06068442	-0.05990647	-0.05824591	-0.0571453	-0.06078418	
2.03008	-0.05713511	-0.06071571	-0.05977603	-0.05824658	-0.05715301	-0.06081543	
2.03216	-0.05714569	-0.06074086	-0.05957251	-0.05824723	-0.05716293	-0.06084896	
2.03424	-0.05715812	-0.06076199	-0.05926779	-0.05824788	-0.05717472	-0.06086315	
2.03632	-0.05717209	-0.06076793	-0.058902	-0.05824852	-0.05718808	-0.06087601	
2.0384	-0.05718733	-0.06079047	-0.05852758	-0.05833312	-0.05720273	-0.06088275	
2.04048	-0.05720359	-0.0607913	-0.05822874	-0.05851389	-0.05721842	-0.06088515	
2.04256	-0.05722066	-0.06078901	-0.05797487	-0.05879227	-0.05723495	-0.0609035	
2.04464	-0.05723836	-0.06078994	-0.05776027	-0.05912227	-0.05725212	-0.06091079	
2.04672	-0.05725651	-0.06080285	-0.05757748	-0.05947563	-0.05726976	-0.06092193	
2.0488	-0.05727497	-0.06080981	-0.05742149	-0.05982124	-0.05728775	-0.06093443	
2.05088	-0.05729363	-0.06083258	-0.05728826	-0.06012873	-0.05730594	-0.06094178	
2.05296	-0.05731238	-0.06084354	-0.05717466	-0.06040753	-0.05732424	-0.0609581	
2.05504	-0.05733112	-0.060857	-0.05707815	-0.06064979	-0.05734254	-0.06096565	
2.05712	-0.05734977	-0.06086139	-0.05699666	-0.06084843	-0.05736079	-0.06098421	
2.0592	-0.05736827	-0.06087636	-0.05692847	-0.06102077	-0.0573789	-0.06099247	
2.06128	-0.05738657	-0.06086929	-0.05687214	-0.06115682	-0.05739682	-0.06099042	
2.06336	-0.05740462	-0.06087549	-0.05682641	-0.06125873	-0.05741451	-0.06100035	
2.06544	-0.05742239	-0.06087343	-0.05679019	-0.06134215	-0.05743194	-0.06100511	
2.06752	-0.05743985	-0.06087039	-0.05676252	-0.06141383	-0.05744907	-0.06101051	
2.0696	-0.05745698	-0.06087081	-0.05674254	-0.0614739	-0.05746588	-0.06101799	
2.07168	-0.05747376	-0.06087498	-0.05672945	-0.06151272	-0.05748236	-0.06102938	
2.07376	-0.05749017	-0.06086596	-0.05672255	-0.061546	-0.05749849	-0.06102049	
2.07584	-0.05750622	-0.06085789	-0.05672117	-0.06156902	-0.05751427	-0.06101949	
2.07792	-0.0575219	-0.06085118	-0.0567247	-0.06159541	-0.05752968	-0.06100408	
2.08	-0.05753721	-0.06084394	-0.05673257	-0.06160313	-0.05754474	-0.06099543	
2.08208	-0.05755214	-0.06084222	-0.05674425	-0.06160397	-0.05755944	-0.06098054	
2.08416	-0.05756671	-0.06084363	-0.05675925	-0.06161456	-0.05757378	-0.06098322	
2.08624	-0.05758091	-0.06084727	-0.05677712	-0.0616233	-0.05758777	-0.06098367	
2.08832	-0.05759476	-0.0608462	-0.05679742	-0.0616198	-0.05760141	-0.06098193	
2.0904	-0.05760825	-0.06083202	-0.05681977	-0.06161048	-0.05761471	-0.06097907	
2.09248	-0.05762141	-0.06081746	-0.05684381	-0.06161139	-0.05762768	-0.06097918	
2.09456	-0.05763423	-0.0607997	-0.05686922	-0.06159996	-0.05764033	-0.06096044	
2.09664	-0.05764673	-0.0607778	-0.0568957	-0.06159617	-0.05765266	-0.06093703	
2.09872	-0.05765891	-0.06076311	-0.05692298	-0.06158352	-0.05766467	-0.06092149	
2.1008	-0.05767079	-0.0607412	-0.05695083	-0.0615649	-0.0576764	-0.06091709	
2.10288	-0.05768237	-0.0607237	-0.05697902	-0.06154294	-0.05768783	-0.0608942	
2.10496	-0.05769366	-0.06070914	-0.05700738	-0.06151533	-0.05769898	-0.06086883	
2.10704	-0.05770468	-0.06071262	-0.05703574	-0.06149657	-0.05770985	-0.06085223	
2.10912	-0.05771542	-0.06070892	-0.05706396	-0.061474	-0.05772047	-0.06084104	
2.1112	-0.05772591	-0.06070282	-0.05709192	-0.0614489	-0.05773082	-0.06081717	
2.11328	-0.05773614	-0.06070165	-0.05711953	-0.06143386	-0.05774093	-0.06079585	
2.11536	-0.05774613	-0.06069789	-0.05714669	-0.06141403	-0.05775081	-0.06078489	
2.11744	-0.05775588	-0.06069864	-0.05717336	-0.06138258	-0.05776044	-0.06076992	
2.11952	-0.05776541	-0.06069199	-0.05719946	-0.06135462	-0.05776986	-0.06076309	
2.1216	-0.05777471	-0.0606846	-0.05722495	-0.06132293	-0.05777906	-0.06075655	
2.12368	-0.0577838	-0.06066088	-0.05724982	-0.06130256	-0.05778805	-0.06075311	
2.12576	-0.05779269	-0.0606392	-0.05727403	-0.06128449	-0.05779684	-0.06073358	
2.12784	-0.05780137	-0.06062384	-0.05729758	-0.06125551	-0.05780542	-0.06072018	
2.12992	-0.05780986	-0.06061257	-0.05732046	-0.06122852	-0.05781382	-0.06069867	
2.132	-0.05781816	-0.06059577	-0.05734267	-0.06119926	-0.05782204	-0.06069641	
2.13408	-0.05782628	-0.06059224	-0.05736421	-0.06116884	-0.05783007	-0.06067691	
2.13616	-0.05783423	-0.06059403	-0.05738509	-0.0611568	-0.05783794	-0.06067311	
2.13824	-0.057842	-0.06057838	-0.05740534	-0.06113305	-0.05784563	-0.06066808	
2.14032	-0.05784961	-0.06056334	-0.05742495	-0.06111533	-0.05785316	-0.06065407	
2.1424	-0.05785706	-0.06054891	-0.05744395	-0.06109721	-0.05786054	-0.06064579	
2.14448	-0.05786435	-0.06054316	-0.05746236	-0.06108889	-0.05786776	-0.06062386	
2.14656	-0.05787149	-0.06053548	-0.05748019	-0.06106086	-0.05787483	-0.06059872	
2.14864	-0.05787849	-0.06053301	-0.05749746	-0.06104157	-0.05788175	-0.0605864	
2.15072	-0.05788534	-0.06053516	-0.05751421	-0.06101337	-0.05788854	-0.0605851	
2.1528	-0.05789205	-0.06052654	-0.05753043	-0.06098267	-0.05789519	-0.06058932	
2.15488	-0.05789863	-0.06051575	-0.05754616	-0.06095793	-0.05790171	-0.06059509	
2.15696	-0.05790508	-0.06050982	-0.05756142	-0.06093258	-0.0579081	-0.06059759	
2.15904	-0.0579114	-0.06051496	-0.05757621	-0.06091189	-0.05791435	-0.06059425	
2.16112	-0.0579176	-0.06051037	-0.05759057	-0.06089429	-0.05792049	-0.06058211	
2.1632	-0.05792367	-0.06049513	-0.05760452	-0.06088843	-0.05792651	-0.06057526	
2.16528	-0.05792963	-0.06049031	-0.05761806	-0.06087321	-0.05793242	-0.0605727	
2.16736	-0.05793548	-0.06048463	-0.05763121	-0.06085324	-0.05793821	-0.0605696	
2.16944	-0.05794121	-0.06049272	-0.05764399	-0.06082821	-0.05794389	-0.06055243	
2.17152	-0.05794683	-0.06050032	-0.05765643	-0.06080301	-0.05794946	-0.06054009	
2.1736	-0.05795235	-0.0604981	-0.05766852	-0.06077977	-0.05795493	-0.06052367	
2.17568	-0.05795776	-0.06050627	-0.05768029	-0.06076249	-0.05796029	-0.06050847	
2.17776	-0.05796308	-0.06050516	-0.05769174	-0.06074149	-0.05796556	-0.06048302	
2.17984	-0.05796829	-0.06051035	-0.0577029	-0.0607389	-0.05797073	-0.06047018	
2.18192	-0.05797341	-0.06049556	-0.05771377	-0.06074012	-0.05797581	-0.06046171	
2.184	-0.05797844	-0.06048464	-0.05772436	-0.06073266	-0.05798079	-0.06046016	
2.18608	-0.05798337	-0.06048013	-0.05773469	-0.06073129	-0.05798568	-0.06045522	
2.18816	-0.05798822	-0.06047591	-0.05774476	-0.06072107	-0.05799048	-0.06045312	
2.19024	-0.05799297	-0.06047538	-0.05775458	-0.06070926	-0.0579952	-0.06044811	
2.19232	-0.05799764	-0.06046489	-0.05776417	-0.06069041	-0.05799983	-0.06044022	
2.1944	-0.05800223	-0.06045299	-0.05777353	-0.06068869	-0.05800438	-0.06042019	
2.19648	-0.05800674	-0.06044509	-0.05778268	-0.06068439	-0.05800885	-0.06041818	
2.19856	-0.05801117	-0.06043992	-0.05779161	-0.06066929	-0.05801324	-0.06041531	
2.20064	-0.05801552	-0.06042315	-0.05780033	-0.06065394	-0.05801755	-0.06040942	
2.20272	-0.05801979	-0.06041487	-0.05780886	-0.06063685	-0.05802179	-0.06041187	
2.2048	-0.05802399	-0.06039391	-0.05781719	-0.06062544	-0.05802596	-0.06039983	
2.20688	-0.05802812	-0.06039478	-0.05782535	-0.06061893	-0.05803005	-0.06038949	
2.20896	-0.05803217	-0.06039378	-0.05783332	-0.06061912	-0.05803407	-0.06037543	
2.21104	-0.05803616	-0.06039364	-0.05784112	-0.06059972	-0.05803802	-0.06037373	
2.21312	-0.05804008	-0.06039088	-0.05784876	-0.06057771	-0.05804191	-0.06037484	
2.2152	-0.05804392	-0.06037814	-0.05785623	-0.06057053	-0.05804573	-0.06035627	
2.21728	-0.05804771	-0.06035749	-0.05786354	-0.06055742	-0.05804948	-0.06035059	
2.21936	-0.05805143	-0.06034505	-0.0578707	-0.06053733	-0.05805317	-0.06035314	
2.22144	-0.05805509	-0.06033098	-0.05787772	-0.06051683	-0.0580568	-0.06034027	
2.22352	-0.05805868	-0.06032748	-0.05788459	-0.06049538	-0.05806037	-0.06034021	
2.2256	-0.05806222	-0.06032015	-0.05789132	-0.06048714	-0.05806387	-0.06033114	
2.22768	-0.05806569	-0.06030237	-0.05789791	-0.06048988	-0.05806732	-0.06032822	
2.22976	-0.05806911	-0.06028922	-0.05790438	-0.06048485	-0.05807072	-0.06031263	
2.23184	-0.05807248	-0.06026864	-0.05791071	-0.06048778	-0.05807405	-0.06034328	
2.23392	-0.05807579	-0.06024566	-0.05791692	-0.06048957	-0.05807733	-0.06041706	
2.236	-0.05807904	-0.06023616	-0.05792302	-0.06047291	-0.05808056	-0.06051099	
2.23808	-0.05808224	-0.060265	-0.05792899	-0.06045007	-0.05808374	-0.06060347	
2.24016	-0.05808538	-0.06031409	-0.05793484	-0.06044345	-0.05808686	-0.06070634	
2.24224	-0.05808848	-0.06037427	-0.05794059	-0.06044448	-0.05808993	-0.0608014	
2.24432	-0.05809152	-0.06042019	-0.05794622	-0.06043144	-0.05809295	-0.06089597	
2.2464	-0.05809452	-0.06046775	-0.05795175	-0.0604119	-0.05809592	-0.0609679	
2.24848	-0.05809747	-0.06051238	-0.05795718	-0.06038973	-0.05809885	-0.06102087	
2.25056	-0.05810037	-0.06053681	-0.0579625	-0.06037368	-0.05810172	-0.0610838	
2.25264	-0.05810322	-0.06055655	-0.05796773	-0.06037341	-0.05810456	-0.06112448	
2.25472	-0.05810603	-0.06057174	-0.05797286	-0.06036225	-0.05810734	-0.06116547	
2.2568	-0.05810879	-0.06059605	-0.05797789	-0.06035512	-0.05811008	-0.06119893	
2.25888	-0.05811151	-0.06061218	-0.05798284	-0.06035449	-0.05811278	-0.06121057	
2.26096	-0.05811418	-0.06061801	-0.05798769	-0.06034146	-0.05811543	-0.06122844	
2.26304	-0.05811682	-0.06061017	-0.05799246	-0.06033212	-0.05811805	-0.06124458	
2.26512	-0.05811941	-0.06059085	-0.05799714	-0.06032598	-0.05812062	-0.06124658	
2.2672	-0.05812196	-0.0605525	-0.05800174	-0.06029624	-0.05812315	-0.0612066	
2.26928	-0.05812446	-0.060489	-0.05800625	-0.06026191	-0.05812564	-0.06114407	
2.27136	-0.05812694	-0.06039857	-0.05801069	-0.06023435	-0.05812809	-0.06106054	
2.27344	-0.05812937	-0.06025806	-0.05801505	-0.06019939	-0.05813051	-0.06094209	
2.27552	-0.05813176	-0.06008089	-0.05801933	-0.06014946	-0.05813288	-0.06078376	
2.2776	-0.05813412	-0.05988282	-0.05802353	-0.06007615	-0.05813522	-0.06062031	
2.27968	-0.05813644	-0.05965839	-0.05802767	-0.06001132	-0.05813752	-0.06042812	
2.28176	-0.05813872	-0.05943698	-0.05803173	-0.05994444	-0.05813979	-0.06025466	
2.28384	-0.05814097	-0.05923048	-0.05803572	-0.05986285	-0.05814202	-0.06007624	
2.28592	-0.05814318	-0.05901936	-0.05803965	-0.05977906	-0.05814422	-0.05989739	
2.288	-0.05814536	-0.05883665	-0.05804351	-0.05971144	-0.05814638	-0.05972532	
2.29008	-0.05814751	-0.05865806	-0.0580473	-0.05965997	-0.05814851	-0.05957392	
2.29216	-0.05814962	-0.05848369	-0.05805103	-0.05961854	-0.05815061	-0.05944129	
2.29424	-0.0581517	-0.05834173	-0.05805469	-0.0595712	-0.05815268	-0.05933166	
2.29632	-0.05815375	-0.05822526	-0.0580583	-0.05953685	-0.05815471	-0.05924635	
2.2984	-0.05815576	-0.05814776	-0.05806184	-0.05949595	-0.05815671	-0.05919242	
2.30048	-0.05815775	-0.05808116	-0.05806532	-0.05945888	-0.05815868	-0.05916022	
2.30256	-0.05815971	-0.05799502	-0.05806874	-0.05939161	-0.05816063	-0.05910318	
2.30464	-0.05816163	-0.05788895	-0.05807211	-0.05931855	-0.05816254	-0.05902225	
2.30672	-0.05816353	-0.05777667	-0.05807543	-0.05921199	-0.05816442	-0.05892371	
2.3088	-0.0581654	-0.05768922	-0.05807868	-0.05911485	-0.05816627	-0.05885159	
2.31088	-0.05816724	-0.05754944	-0.05815628	-0.05901057	-0.0581681	-0.05872688	
2.31296	-0.05816905	-0.05743519	-0.0583396	-0.05888865	-0.0581699	-0.05861697	
2.31504	-0.05817084	-0.05733733	-0.0585472	-0.05876779	-0.05817167	-0.05851069	
2.31712	-0.05817259	-0.05725561	-0.05878943	-0.05863179	-0.05817342	-0.05843451	
2.3192	-0.05817432	-0.05718749	-0.05903498	-0.05846484	-0.05817514	-0.05834432	
2.32128	-0.05817603	-0.05713137	-0.05925816	-0.05824124	-0.05817683	-0.05828723	
2.32336	-0.05817771	-0.05708576	-0.05947947	-0.05800424	-0.0581785	-0.05824963	
2.32544	-0.05817936	-0.05704942	-0.0597125	-0.05781446	-0.05818014	-0.05821444	
2.32752	-0.058181	-0.05702128	-0.0599461	-0.05765224	-0.05818176	-0.05816615	
2.3296	-0.05823733	-0.05700037	-0.06016574	-0.05751539	-0.05818335	-0.05808419	
2.33168	-0.05833297	-0.05698587	-0.06037941	-0.05739957	-0.05818492	-0.05800499	
2.33376	-0.05845396	-0.05697701	-0.06056387	-0.05730189	-0.05818647	-0.05790809	
2.33584	-0.05857505	-0.05697313	-0.06072859	-0.05721986	-0.058188	-0.05780147	
2.33792	-0.05869931	-0.05697361	-0.06087459	-0.0571515	-0.0581895	-0.05772983	
2.34	-0.05880522	-0.0569779	-0.06099033	-0.05709512	-0.05819882	-0.05765505	
2.34208	-0.05891854	-0.0569855	-0.06108124	-0.05704929	-0.05828103	-0.05758135	
2.34416	-0.05903698	-0.05699595	-0.06117136	-0.05701279	-0.05839013	-0.05749055	
2.34624	-0.05915093	-0.05700885	-0.0612467	-0.05698455	-0.05853613	-0.0573796	
2.34832	-0.05927586	-0.05702382	-0.06130337	-0.05696362	-0.05868447	-0.0572826	
2.3504	-0.05938375	-0.05704052	-0.06134219	-0.05694918	-0.05884031	-0.05720193	
2.35248	-0.05950253	-0.05705866	-0.06136773	-0.05694048	-0.05902004	-0.05713455	
2.35456	-0.05962136	-0.05707795	-0.06138686	-0.05693683	-0.05919588	-0.05707908	
2.35664	-0.05978533	-0.05709816	-0.06141521	-0.05693763	-0.05941294	-0.05703404	
2.35872	-0.05997812	-0.05711907	-0.06143477	-0.05694233	-0.05965292	-0.05699825	
2.3608	-0.06016429	-0.05714049	-0.06145533	-0.05695041	-0.05990344	-0.05697064	
2.36288	-0.06035571	-0.05716226	-0.06147236	-0.05696142	-0.06014763	-0.05695032	
2.36496	-0.06053281	-0.05718422	-0.06147277	-0.05697494	-0.06037362	-0.05693643	
2.36704	-0.06068856	-0.05720625	-0.06146134	-0.05699058	-0.0605781	-0.05692824	
2.36912	-0.06082615	-0.05722824	-0.06146182	-0.05700801	-0.0607412	-0.05692508	
2.3712	-0.06094619	-0.0572501	-0.06145069	-0.05702692	-0.0608752	-0.05692635	
2.37328	-0.06104042	-0.05727176	-0.06144495	-0.05704701	-0.06099282	-0.0569315	
2.37536	-0.06111297	-0.05729315	-0.06142351	-0.05706805	-0.06107334	-0.05694001	
2.37744	-0.06116483	-0.05731421	-0.06140863	-0.05708981	-0.06113637	-0.05695144	
2.37952	-0.06119334	-0.05733491	-0.06139679	-0.05711209	-0.06118098	-0.05696536	
2.3816	-0.0612204	-0.0573552	-0.06138302	-0.05713472	-0.0612163	-0.0569814	
2.38368	-0.06123535	-0.05737507	-0.0613623	-0.05715755	-0.06125976	-0.05699921	
